,Islamic Month,Date,City,State,Country,Obs Time,Cloud Level,Atmosphere,Visibility,V Eye,V Binocular,V Telescope,V CCD
18,shw41,Sat 23 May 2020 ,طرابلس,المدينة,Libya ,Before sunset,partly cloudy,hazy,Not Seen,not seen,not seen,not seen,not seen
19,shw41,Sat 23 May 2020 ,Labuan,Labuan FT,Malaysia ,After sunset,partly cloudy,clear,Seen,not seen,not sought,seen,seen
20,shw41,Sat 23 May 2020 ,الناظور,الشرق,Morocco ,After sunset,clear,clear,Seen by others,seen,not sought,seen,not sought
21,shw41,Sat 23 May 2020 ,أرفود,الراشدية,Morocco ,After sunset,partly cloudy,hazy,Seen by others,not seen,not sought,not sought,not sought
22,shw41,Sat 23 May 2020 ,المحمدية,سيدي موسى بن علي,Morocco ,After sunset,clear,clear,Seen,seen,seen,not sought,not sought
23,shw41,Sat 23 May 2020 ,تاوريرت,تاوريرت,Morocco ,After sunset,partly cloudy,clear,Seen by others,not sought,not sought,not sought,not sought
24,shw41,Sat 23 May 2020 ,طنجة,طنجة,Morocco ,After sunset,partly cloudy,hazy,Seen,not seen,seen,not sought,not sought
25,shw41,Sat 23 May 2020 ,بنسليمان ,بنسليمان,Morocco ,After sunset,partly cloudy,clear,Not Seen,not seen,not sought,not sought,not sought
26,shw41,Sat 23 May 2020 ,Kathmandu,Bagmati,Nepal ,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
27,shw41,Sat 23 May 2020 ,LAGOS,IKORODU,Nigeria ,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
28,shw41,Sat 23 May 2020 ,Al-Fulaij,Muscat,Oman ,After sunset,partly cloudy,hazy,Photographed,not seen,not sought,not seen,seen
29,shw41,Sat 23 May 2020 ,مقيبلة,الشمال,Palestine ,Before sunset,partly cloudy,hazy,Seen,not seen,seen,not sought,not sought
30,shw41,Sat 23 May 2020 ,ABHA,Aseer,Saudi Arabia ,After sunset,clear,hazy,Not Seen,not seen,not seen,not sought,not sought
31,shw41,Sat 23 May 2020 ,الرياض,الرياض,Saudi Arabia ,After sunset,clear,clear,Not Seen,not seen,not sought,not sought,not sought
32,shw41,Sat 23 May 2020 ,المدينة المنورة ,المدينة النبوية ,Saudi Arabia ,After sunset,totally cloudy,very hazy,Not Seen,not seen,not seen,not sought,not sought
33,shw41,Sat 23 May 2020 ,جدة,مكة المكرمة,Saudi Arabia ,After sunset,clear,clear,Seen,not seen,not sought,seen,not sought
34,shw41,Sat 23 May 2020 ,Cape Town,Western Cape,South Africa ,After sunset,clear,clear,Not Seen,not seen,not sought,not sought,not sought
35,shw41,Sat 23 May 2020 ,برج الطّويل,أريانة,Tunisia ,After sunset,clear,superb,Seen,seen,not sought,seen,not sought
36,shw41,Sat 23 May 2020 ,حمام الأنف,بن عروس,Tunisia ,After sunset,clear,clear,Seen,not seen,seen,not sought,not sought
37,shw41,Sat 23 May 2020 ,Abu Dhabi,Choose a,United Arab Emirates ,Before sunset,clear,clear,Photographed,not sought,not sought,not sought,seen
38,shw41,Sat 23 May 2020 ,York,North Yorkshire,United Kingdom ,After sunset,partly cloudy,hazy,Not Seen,not seen,not seen,not sought,not sought
39,shw41,Sat 23 May 2020 ,Blacksburg,Virginia,United States ,After sunset,partly cloudy,very hazy,Seen,seen,seen,not sought,not sought
40,shw41,Sat 23 May 2020 ,Isla Margarita,Nueva Esparta,Venezuela ,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
41,shw41,Sat 23 May 2020 ,ماتورين ,مونوغاس,Venezuela ,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
42,shw41,Sun 24 May 2020 ,معسكر,معسكر ,Algeria ,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
43,shw41,Sun 24 May 2020 ,Ponorogo ,Jawa Timur ,Indonesia ,After sunset,clear,superb,Seen,seen,not sought,seen,seen
44,shw41,Sun 24 May 2020 ,مدينة الصدر,بغداد,Iraq ,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
45,shw41,Sun 24 May 2020 ,Semenyih,Selangor,Malaysia ,After sunset,partly cloudy,clear,Seen,seen,seen,seen,not sought
46,shw41,Sun 24 May 2020 ,ABHA,Aseer,Saudi Arabia ,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
47,shw41,Sun 24 May 2020 ,المدينة المنورة ,المدينة النبوية ,Saudi Arabia ,After sunset,clear,clear,Seen,seen,seen,seen,not sought
48,shw41,Thu 21 May 2020 ,الكويف ,تبسة,Algeria ,Before sunrise,clear,clear,Not Seen,not seen,not sought,not sought,not sought
49,shw41,Thu 21 May 2020 ,كوينين,الوادي,Algeria ,Before sunrise,clear,superb,Seen,seen,seen,not sought,not sought
50,shw41,Thu 21 May 2020 ,حاسي بحبح,الجلفة,Algeria ,Before sunrise,clear,superb,Seen,seen,not sought,not sought,not sought
51,shw41,Thu 21 May 2020 ,معسكر,معسكر,Algeria ,Before sunrise,partly cloudy,superb,Not Seen,not seen,not sought,not sought,not sought
52,shw41,Thu 21 May 2020 ,معسكر,معسكر ,Algeria ,Before sunrise,clear,clear,Seen,seen,not sought,not sought,not sought
53,shw41,Thu 21 May 2020 ,عيسى,الجنوبية,Bahrain ,After sunrise,clear,clear,Photographed,not sought,not sought,not sought,seen
54,shw41,Thu 21 May 2020 ,Ponorogo,Jawa Timur,Indonesia ,After sunrise,partly cloudy,hazy,Photographed,not seen,not sought,not seen,seen
55,shw41,Thu 21 May 2020 ,Surakarta,Central Java,Indonesia ,Before sunrise,partly cloudy,hazy,Seen,seen,seen,seen,not sought
56,shw41,Thu 21 May 2020 ,الزرقاء,الزرقاء,Jordan ,Before sunrise,clear,clear,Not Seen,not seen,not sought,not sought,not sought
57,shw41,Thu 21 May 2020 ,طنجة,طنجة,Morocco ,Before sunrise,clear,superb,Not Seen,not sought,not sought,not sought,not sought
58,shw41,Thu 21 May 2020 ,Abha,Aseer,Saudi Arabia ,Before sunrise,clear,clear,Seen,seen,seen,not sought,not sought
59,shw41,Thu 21 May 2020 ,القطيف,القطيف,Saudi Arabia ,Before sunrise,partly cloudy,hazy,Not Seen,not seen,not seen,not sought,not sought
60,shw41,Thu 21 May 2020 ,المدينة المنورة ,المدينة النبوية ,Saudi Arabia ,Before sunrise,partly cloudy,very hazy,Not Seen,not seen,not seen,not sought,not sought
61,shw41,Thu 21 May 2020 ,حمام الأنف,بن عروس,Tunisia ,Before sunrise,partly cloudy,clear,Seen,not seen,seen,not sought,not sought
62,shw41,Fri 22 May 2020 ,المدينة المنورة ,المدينة النبوية ,Tunisia ,Before sunrise,clear,clear,Not Seen,not seen,not seen,not sought,not sought
