Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Source
342,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
343,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
344,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
345,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
346,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
347,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
348,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
349,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
350,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
351,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
352,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
353,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
