Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Parallax,W,W',q,q',Cloud Level,Seen
226,2458904.24311,52.9536,-1.15047,1.743,2458904.22692,2458904.26336,52.4718,3.40104,248.38546,-3.40952,258.78205,0.00271,0.98698,12.42359,6.81056,10.3966,54.02846,0.34469,0.34501,-0.293,-0.29281,0.5,Not_seen
227,2458904.24497,51.75222,-1.25596,1.745,2458904.22874,2458904.26527,52.60293,3.53527,248.91625,-3.51713,259.15366,0.00271,0.98698,12.42612,7.0524,10.23741,54.02047,0.34478,0.34511,-0.26876,-0.26857,1,Not_seen
228,2458904.25851,50.08618,-5.31501,1.759,2458904.24201,2458904.27913,53.45013,3.77413,249.61299,-3.71261,259.68051,0.00271,0.98699,12.54041,7.48674,10.06752,54.0038,0.35101,0.35138,-0.22168,-0.22147,0.5,Not_seen
229,2458904.24644,50.90395,-1.40428,1.746,2458904.23018,2458904.26677,52.69303,3.6297,249.27417,-3.59269,259.39688,0.00271,0.98698,12.42967,7.2224,10.12271,54.01465,0.34494,0.34528,-0.25167,-0.25147,0.5,Not_seen
230,2458904.24644,50.90395,-1.40428,1.746,2458904.23018,2458904.26677,52.69303,3.6297,249.27417,-3.59269,259.39688,0.00271,0.98698,12.42967,7.2224,10.12271,54.01465,0.34494,0.34528,-0.25167,-0.25147,0.5,Not_seen
231,2458904.24154,53.95763,-1.08271,1.742,2458904.22538,2458904.26175,52.3766,3.28803,247.91717,-3.31738,258.44265,0.00271,0.98698,12.42153,6.60541,10.52548,54.03495,0.34462,0.34493,-0.31356,-0.31338,0.5,Not_seen
232,2458934.30135,54.59682,-5.92541,1.801,2458934.27912,2458934.32913,72.0235,4.95707,268.23171,-4.5922,280.37795,0.00272,0.99492,15.43944,9.54927,12.14625,53.77259,0.5287,0.52941,0.08654,0.08694,0.5,Not_seen
233,2458934.29122,53.75,-2.48333,1.791,2458934.26928,2458934.31866,71.10841,5.00429,268.2084,-4.62969,280.14266,0.00272,0.99491,15.32653,9.63398,11.93426,53.76769,0.52099,0.5217,0.09066,0.09106,0,Seen
234,2458964.32797,52.13459,-0.46632,1.828,2458964.29872,2458964.36455,94.79949,6.62289,286.27945,-5.79746,300.32446,0.00268,1.00348,18.72814,12.42035,14.04501,54.31573,0.78353,0.78496,0.51368,0.51445,0,Seen
235,2458994.37597,53.01667,-1.73333,2.876,2458994.33764,2458994.42388,124.17979,7.64033,297.89119,-6.14469,317.8379,0.00261,1.01053,24.20545,13.78502,19.94671,55.60567,1.33195,1.33481,0.93114,0.93255,0,Seen
236,2459023.37333,52.13459,-0.46632,1.873,2459023.34688,2459023.40638,85.67155,5.15955,301.43701,-4.18891,318.03086,0.00255,1.01401,19.02938,9.34845,16.59384,57.14206,0.85079,0.85206,0.24235,0.24302,0.5,Seen
237,2459052.35827,52.48142,-1.89983,1.858,2459052.33955,2459052.38168,60.66461,3.75335,297.35997,-3.26805,310.05484,0.0025,1.01365,14.50017,7.0214,12.69487,58.61605,0.50869,0.50926,-0.17754,-0.17722,0.5,Not_seen
238,2459052.36403,53.75,-2.48333,1.864,2459052.34532,2459052.38742,60.62613,3.58175,298.35445,-3.11935,311.33103,0.0025,1.01365,14.59799,6.7011,12.97657,58.63001,0.51566,0.51621,-0.20563,-0.20532,0.5,Not_seen
239,2459052.36333,53.58333,-2.43333,1.863,2459052.34462,2459052.38672,60.6325,3.60459,298.21752,-3.13962,311.15814,0.0025,1.01365,14.58587,6.74421,12.94062,58.62822,0.5148,0.51535,-0.20181,-0.2015,1,Not_seen
240,2459052.36333,53.58333,-2.43333,1.863,2459052.34462,2459052.38672,60.6325,3.60459,298.21752,-3.13962,311.15814,0.0025,1.01365,14.58587,6.74421,12.94062,58.62822,0.5148,0.51535,-0.20181,-0.2015,1,Not_seen
241,2459052.36213,53.79391,-1.75206,1.862,2459052.34344,2459052.38549,60.54883,3.57042,298.41123,-3.1105,311.37124,0.0025,1.01365,14.57406,6.68092,12.96001,58.62984,0.51398,0.51453,-0.2086,-0.20829,1,Not_seen
242,2459052.36213,53.79391,-1.75206,1.862,2459052.34344,2459052.38549,60.54883,3.57042,298.41123,-3.1105,311.37124,0.0025,1.01365,14.57406,6.68092,12.96001,58.62984,0.51398,0.51453,-0.2086,-0.20829,1,Not_seen
243,2459052.34946,51.62127,0.30556,1.849,2459052.33079,2459052.3728,60.49315,3.84937,296.79234,-3.35763,309.23327,0.0025,1.01365,14.37047,7.207,12.44093,58.60537,0.49959,0.50016,-0.16414,-0.16381,0.5,Not_seen
244,2459052.35711,51.45523,-2.59665,1.857,2459052.33835,2459052.38057,60.79419,3.89453,296.59902,-3.39231,309.10538,0.0025,1.01365,14.46696,7.28684,12.50635,58.60585,0.50629,0.50688,-0.15236,-0.15203,0.5,Not_seen
245,2459052.35881,51.48,-3.18,1.859,2459052.34003,2459052.38229,60.85319,3.89765,296.59859,-3.39112,309.12992,0.0025,1.01365,14.48949,7.28877,12.53133,58.60644,0.50786,0.50845,-0.15128,-0.15094,0.5,Not_seen
246,2459052.35876,52.47214,-2.08212,1.859,2459052.34002,2459052.38218,60.7001,3.75569,297.3485,-3.27035,310.04782,0.0025,1.01365,14.5063,7.02604,12.69931,58.61612,0.50912,0.50969,-0.17684,-0.17652,0.5,Not_seen
247,2459052.34933,51.11303,-0.18312,1.849,2459052.33064,2459052.3727,60.5584,3.91994,296.42718,-3.41782,308.77936,0.0025,1.01365,14.35993,7.33776,12.35219,58.60041,0.49882,0.4994,-0.1515,-0.15117,0,Not_seen
248,2459052.34989,51.38333,-0.1,1.85,2459052.33121,2459052.37325,60.54514,3.88377,296.61514,-3.38699,309.02069,0.0025,1.01365,14.37191,7.27076,12.40554,58.60319,0.49967,0.50025,-0.15772,-0.15739,0.5,Not_seen
249,2459052.34989,51.38333,-0.1,1.85,2459052.33121,2459052.37325,60.54514,3.88377,296.61514,-3.38699,309.02069,0.0025,1.01365,14.37191,7.27076,12.40554,58.60319,0.49967,0.50025,-0.15772,-0.15739,0,Not_seen
250,2459052.34989,51.38333,-0.1,1.85,2459052.33121,2459052.37325,60.54514,3.88377,296.61514,-3.38699,309.02069,0.0025,1.01365,14.37191,7.27076,12.40554,58.60319,0.49967,0.50025,-0.15772,-0.15739,0.5,Not_seen
251,2459052.36143,53.69076,-1.62907,1.861,2459052.34274,2459052.38479,60.54759,3.58443,298.32764,-3.12215,311.26212,0.0025,1.01365,14.56314,6.70658,12.93448,58.62862,0.51321,0.51375,-0.20647,-0.20616,1,Not_seen
252,2459052.36143,53.69076,-1.62907,1.861,2459052.34274,2459052.38479,60.54759,3.58443,298.32764,-3.12215,311.26212,0.0025,1.01365,14.56314,6.70658,12.93448,58.62862,0.51321,0.51375,-0.20647,-0.20616,1,Not_seen
253,2459052.35947,53.52285,-1.13116,1.859,2459052.34078,2459052.38282,60.53843,3.60571,298.20018,-3.13894,311.0826,0.0025,1.01365,14.53453,6.74465,12.88242,58.62633,0.51118,0.51173,-0.20381,-0.2035,1,Not_seen
254,2459052.37536,56.46913,-2.97489,1.875,2459052.35673,2459052.39863,60.33796,3.18638,300.89721,-2.77429,314.44672,0.00249,1.01365,14.79698,5.96067,13.54951,58.65926,0.53,0.53051,-0.27159,-0.2713,0.5,Not_seen
255,2459052.37395,55.95206,-3.19648,1.874,2459052.35529,2459052.39727,60.45414,3.26697,300.35674,-2.84288,313.80862,0.00249,1.01365,14.76852,6.10985,13.45188,58.65395,0.52793,0.52844,-0.25784,-0.25755,0.5,Not_seen
256,2459052.37395,55.95206,-3.19648,1.874,2459052.35529,2459052.39727,60.45414,3.26697,300.35674,-2.84288,313.80862,0.00249,1.01365,14.76852,6.10985,13.45188,58.65395,0.52793,0.52844,-0.25784,-0.25755,0.5,Not_seen
257,2459052.37395,55.95206,-3.19648,1.874,2459052.35529,2459052.39727,60.45414,3.26697,300.35674,-2.84288,313.80862,0.00249,1.01365,14.76852,6.10985,13.45188,58.65395,0.52793,0.52844,-0.25784,-0.25755,1,Not_seen
258,2459052.37659,55.86515,-4.25763,1.877,2459052.3579,2459052.39994,60.53434,3.2861,300.24039,-2.85901,313.71221,0.00249,1.01365,14.8012,6.14512,13.47182,58.65407,0.53026,0.53078,-0.253,-0.25271,1,Not_seen
259,2459052.37558,55.76667,-4.03333,1.876,2459052.3569,2459052.39894,60.52967,3.29962,300.14853,-2.8709,313.59229,0.00249,1.01365,14.78623,6.17052,13.44376,58.6528,0.52918,0.5297,-0.25107,-0.25077,0.5,Not_seen
260,2459052.35244,51.62907,-0.74934,1.852,2459052.33373,2459052.37582,60.61376,3.85857,296.76747,-3.36081,309.24609,0.0025,1.01365,14.40924,7.21938,12.47861,58.60614,0.50228,0.50286,-0.16137,-0.16105,0.5,Not_seen
261,2459052.36173,53.64904,-1.78416,1.862,2459052.34304,2459052.38509,60.56175,3.59135,298.28875,-3.12799,311.22009,0.0025,1.01365,14.56622,6.71934,12.93135,58.62831,0.51342,0.51397,-0.20508,-0.20477,1,Not_seen
262,2459052.36156,53.79648,-1.54785,1.862,2459052.34288,2459052.38492,60.53877,3.56847,298.41918,-3.10935,311.3726,0.0025,1.01365,14.56679,6.67782,12.95342,58.6297,0.51347,0.51402,-0.2092,-0.20889,0.5,Not_seen
263,2459052.36156,53.79648,-1.54785,1.862,2459052.34288,2459052.38492,60.53877,3.56847,298.41918,-3.10935,311.3726,0.0025,1.01365,14.56679,6.67782,12.95342,58.6297,0.51347,0.51402,-0.2092,-0.20889,1,Not_seen
264,2459052.36156,53.79648,-1.54785,1.862,2459052.34288,2459052.38492,60.53877,3.56847,298.41918,-3.10935,311.3726,0.0025,1.01365,14.56679,6.67782,12.95342,58.6297,0.51347,0.51402,-0.2092,-0.20889,0.5,Not_seen
265,2459052.35662,52.6386,-1.13169,1.857,2459052.33792,2459052.37999,60.57536,3.72516,297.50158,-3.24651,310.20241,0.0025,1.01365,14.48148,6.97168,12.70083,58.61715,0.5074,0.50796,-0.18325,-0.18293,1,Not_seen
266,2459052.35034,51.50853,-0.12574,1.85,2459052.33165,2459052.37369,60.54061,3.86789,296.70128,-3.3726,309.13365,0.0025,1.01365,14.37983,7.24049,12.43237,58.6045,0.50023,0.5008,-0.16043,-0.1601,0.5,Not_seen
267,2459052.35034,51.50853,-0.12574,1.85,2459052.33165,2459052.37369,60.54061,3.86789,296.70128,-3.3726,309.13365,0.0025,1.01365,14.37983,7.24049,12.43237,58.6045,0.50023,0.5008,-0.16043,-0.1601,0.5,Not_seen
268,2459052.35034,51.50853,-0.12574,1.85,2459052.33165,2459052.37369,60.54061,3.86789,296.70128,-3.3726,309.13365,0.0025,1.01365,14.37983,7.24049,12.43237,58.6045,0.50023,0.5008,-0.16043,-0.1601,0.5,Not_seen
269,2459052.35034,51.50853,-0.12574,1.85,2459052.33165,2459052.37369,60.54061,3.86789,296.70128,-3.3726,309.13365,0.0025,1.01365,14.37983,7.24049,12.43237,58.6045,0.50023,0.5008,-0.16043,-0.1601,1,Not_seen
270,2459052.35034,51.50853,-0.12574,1.85,2459052.33165,2459052.37369,60.54061,3.86789,296.70128,-3.3726,309.13365,0.0025,1.01365,14.37983,7.24049,12.43237,58.6045,0.50023,0.5008,-0.16043,-0.1601,0.5,Not_seen
271,2459052.35034,51.50853,-0.12574,1.85,2459052.33165,2459052.37369,60.54061,3.86789,296.70128,-3.3726,309.13365,0.0025,1.01365,14.37983,7.24049,12.43237,58.6045,0.50023,0.5008,-0.16043,-0.1601,0.5,Not_seen
272,2459052.35034,51.50853,-0.12574,1.85,2459052.33165,2459052.37369,60.54061,3.86789,296.70128,-3.3726,309.13365,0.0025,1.01365,14.37983,7.24049,12.43237,58.6045,0.50023,0.5008,-0.16043,-0.1601,0.5,Not_seen
273,2459052.35034,51.50853,-0.12574,1.85,2459052.33165,2459052.37369,60.54061,3.86789,296.70128,-3.3726,309.13365,0.0025,1.01365,14.37983,7.24049,12.43237,58.6045,0.50023,0.5008,-0.16043,-0.1601,0.5,Not_seen
274,2459052.35722,52.76667,-1.2,1.857,2459052.33852,2459052.38059,60.58322,3.70801,297.59864,-3.23193,310.32829,0.0025,1.01365,14.49157,6.93994,12.72965,58.61858,0.50811,0.50867,-0.18602,-0.1857,1,Not_seen
275,2459052.36338,54.5767,-1.2355,1.863,2459052.34473,2459052.38669,60.42243,3.45585,299.10488,-3.01119,312.207,0.0025,1.01365,14.6049,6.46704,13.10212,58.63763,0.51622,0.51675,-0.22873,-0.22843,0.5,Not_seen
276,2459052.35883,51.2038,-3.4738,1.859,2459052.34003,2459052.38233,60.90533,3.93584,296.40114,-3.42491,308.88507,0.0025,1.01365,14.48487,7.36074,12.48394,58.60377,0.50752,0.50811,-0.14427,-0.14394,0.5,Seen
277,2459082.32425,52.48142,-1.89983,1.824,2459082.30251,2459082.35144,70.45535,5.24179,274.89479,-4.3867,296.40213,0.00243,1.0095,23.54051,9.62848,21.50734,60.0206,1.3609,1.36307,0.52969,0.53075,0.5,Not_seen
278,2459082.32768,53.75,-2.48333,1.828,2459082.30631,2459082.35439,69.23454,4.97586,275.22819,-4.16529,297.01822,0.00243,1.0095,23.60788,9.14115,21.79003,60.04601,1.36917,1.37124,0.485,0.48602,0.5,Not_seen
279,2459082.31693,51.62127,0.30556,1.817,2459082.29498,2459082.34436,71.10956,5.41002,274.75118,-4.52618,295.99379,0.00243,1.0095,23.42681,9.93621,21.24261,60.00311,1.34757,1.34979,0.55393,0.55502,0.5,Seen
280,2459111.27458,57.14369,-2.09814,1.775,2459111.25793,2459111.29541,53.97091,3.4377,260.16652,-3.24524,277.76809,0.0024,1.00239,18.81819,6.68293,17.60157,60.94738,0.88759,0.88854,-0.00477,-0.00427,1,Not_seen
281,2459111.27571,53.75,-2.48333,1.776,2459111.25824,2459111.29756,56.62234,4.00013,260.44562,-3.71113,277.58144,0.0024,1.00239,18.77909,7.71127,17.13582,60.90843,0.88338,0.88447,0.09584,0.09642,0.5,Seen
282,2459141.22079,57.14369,-2.09814,2.721,2459141.2016,2459141.24479,62.2001,3.21093,231.09519,-3.6131,257.18274,0.00241,0.99401,26.95017,6.82403,26.08755,60.84332,1.80022,1.802,0.4591,0.45993,0.5,Not_seen
283,2459141.23003,52.48142,-1.89983,2.73,2459141.20814,2459141.2574,70.9296,4.4426,234.26604,-4.67262,259.7032,0.00241,0.99401,26.99562,9.11522,25.43716,60.75081,1.80344,1.80591,0.68972,0.69088,1,Not_seen
284,2459141.22923,53.75,-2.48333,2.729,2459141.20799,2459141.25579,68.82357,4.11385,233.45771,-4.39214,259.1137,0.00241,0.99401,27.00674,8.50599,25.65598,60.77733,1.80568,1.80797,0.62985,0.63092,1,Not_seen
285,2459141.22923,53.75,-2.48333,2.729,2459141.20799,2459141.25579,68.82357,4.11385,233.45771,-4.39214,259.1137,0.00241,0.99401,27.00674,8.50599,25.65598,60.77733,1.80568,1.80797,0.62985,0.63092,1,Not_seen
286,2459141.22942,53.58333,-2.43333,2.729,2459141.20809,2459141.25609,69.11403,4.15726,233.56594,-4.4295,259.19508,0.00241,0.99401,27.00643,8.58675,25.62914,60.7739,1.80554,1.80786,0.63786,0.63894,1,Not_seen
287,2459141.22542,51.62127,0.30556,2.725,2459141.20316,2459141.25324,72.12063,4.65629,234.84656,-4.84947,260.05777,0.00241,0.99401,26.91653,9.50576,25.21121,60.73532,1.79262,1.79519,0.72372,0.72492,1,Not_seen
288,2459141.2249,52.2,0.11667,2.725,2459141.20292,2459141.25238,71.22736,4.50781,234.5007,-4.72378,259.81523,0.00241,0.99401,26.91939,9.23159,25.31453,60.74822,1.79338,1.79587,0.69665,0.69782,1,Not_seen
289,2459141.22661,55.95206,-3.19648,2.727,2459141.20663,2459141.25159,64.73434,3.53256,231.94165,-3.89412,257.92842,0.00241,0.99401,27.00948,7.42668,25.98677,60.82,1.80731,1.80928,0.52268,0.5236,1,Not_seen
290,2459141.24364,50.10319,-5.27045,2.744,2459141.22053,2459141.27252,74.8674,5.06968,235.52191,-5.21354,260.6768,0.00241,0.99401,27.1442,10.28322,25.15489,60.68798,1.82108,1.82393,0.81477,0.81609,0.5,Not_seen
291,2459141.22748,53.64904,-1.78416,2.727,2459141.2062,2459141.25409,68.95322,4.13713,233.54704,-4.41248,259.16113,0.00241,0.99401,26.98057,8.54961,25.61409,60.77651,1.80223,1.80453,0.63259,0.63367,1,Not_seen
292,2459141.2287,53.45131,-2.07943,2.729,2459141.2073,2459141.25544,69.32042,4.18988,233.66261,-4.45827,259.25824,0.00241,0.99401,26.99397,8.64815,25.59563,60.77177,1.80384,1.80617,0.6432,0.64429,1,Not_seen
293,2459141.22653,53.79648,-1.54785,2.727,2459141.20533,2459141.25302,68.67271,4.09854,233.45926,-4.3772,259.08623,0.00241,0.99401,26.96987,8.47574,25.62697,60.77999,1.80093,1.8032,0.6246,0.62566,1,Not_seen
294,2459141.22759,52.6386,-1.13169,2.728,2459141.2058,2459141.25484,70.61812,4.3982,234.19734,-4.6346,259.63031,0.00241,0.99401,26.96442,9.0328,25.43297,60.75579,1.7995,1.80193,0.67964,0.68078,1,Not_seen
295,2459141.22759,52.6386,-1.13169,2.728,2459141.2058,2459141.25484,70.61812,4.3982,234.19734,-4.6346,259.63031,0.00241,0.99401,26.96442,9.0328,25.43297,60.75579,1.7995,1.80193,0.67964,0.68078,1,Not_seen
296,2459141.23923,51.79784,-4.74275,2.739,2459141.21693,2459141.26711,72.25473,4.63185,234.57834,-4.83839,260.0115,0.00241,0.99401,27.11182,9.47024,25.43316,60.7298,1.81808,1.82067,0.73207,0.73328,0.5,Not_seen
297,2459141.23146,50.90395,-1.40428,2.731,2459141.20882,2459141.25976,73.35568,4.84758,235.20109,-5.01572,260.35367,0.00241,0.99401,26.98828,9.8633,25.15258,60.71514,1.80142,1.80411,0.76359,0.76484,1,Not_seen
298,2459141.22491,53.95763,-1.08271,2.725,2459141.20381,2459141.25128,68.36963,4.05445,233.3716,-4.33915,259.00444,0.00241,0.99401,26.95017,8.3936,25.63284,60.78421,1.79847,1.80072,0.61524,0.61629,1,Not_seen
299,2459141.23625,49.21667,-2.11667,2.736,2459141.21284,2459141.26551,75.84811,5.27947,236.09834,-5.38467,260.96789,0.00241,0.99401,27.02639,10.66414,24.86955,60.67196,1.80513,1.80806,0.8454,0.84677,0.5,Seen
300,2459170.17284,57.14369,-2.09814,1.673,2459170.15606,2459170.19381,54.35594,2.10695,218.68331,-2.70692,238.24276,0.00242,0.98653,20.13726,4.81387,19.55945,60.47547,1.0072,1.00785,-0.12936,-0.12902,0.5,Not_seen
301,2459170.18742,53.75,-2.48333,1.687,2459170.16878,2459170.21072,60.39658,2.91879,222.75641,-3.41294,242.01775,0.00242,0.98653,20.26585,6.33173,19.26134,60.4282,1.01917,1.02009,0.0286,0.02907,1,Not_seen
302,2459170.18787,53.58333,-2.43333,1.688,2459170.16915,2459170.21126,60.64387,2.9573,222.93485,-3.44575,242.17572,0.00242,0.98653,20.26863,6.40305,19.24087,60.42582,1.01941,1.02033,0.03585,0.03633,1,Not_seen
303,2459170.18669,51.62127,0.30556,1.687,2459170.16724,2459170.21101,63.02632,3.38952,224.96484,-3.80934,243.86525,0.00242,0.98653,20.2132,7.19885,18.90041,60.40133,1.01349,1.01454,0.11238,0.11293,1,Not_seen
304,2459170.18538,52.2,0.11667,1.685,2459170.16615,2459170.20941,62.28691,3.2598,224.40929,-3.70074,243.39098,0.00242,0.98653,20.20654,6.96054,18.98169,60.41015,1.01298,1.01399,0.08829,0.08881,1,Not_seen
305,2459170.19066,52.47214,-2.08212,1.691,2459170.17147,2459170.21465,62.18306,3.21075,224.07932,-3.66198,243.17591,0.00242,0.98653,20.28473,6.87273,19.09659,60.40956,1.02074,1.02174,0.0835,0.08402,1,Not_seen
306,2459170.18857,51.38333,-0.1,1.689,2459170.169,2459170.21303,63.39986,3.44522,225.17453,-3.85719,244.05829,0.00242,0.98653,20.23445,7.3024,18.88376,60.39658,1.01552,1.01659,0.12378,0.12434,1,Not_seen
307,2459170.18963,51.62907,-0.74934,1.69,2459170.17014,2459170.21399,63.15501,3.39439,224.9268,-3.81452,243.86689,0.00242,0.98653,20.2538,7.20891,18.9401,60.39908,1.01748,1.01854,0.11545,0.11599,1,Not_seen
308,2459170.18904,51.46839,-0.36092,1.689,2459170.1695,2459170.21347,63.32448,3.42774,225.08839,-3.84289,243.99302,0.00242,0.98653,20.24257,7.27062,18.90463,60.39737,1.01634,1.01741,0.12103,0.12158,1,Not_seen
309,2459170.18463,53.79648,-1.54785,1.685,2459170.16605,2459170.20786,60.20544,2.90251,222.73593,-3.39923,241.96763,0.00242,0.98653,20.22843,6.30174,19.23169,60.43093,1.0155,1.0164,0.02371,0.02417,1,Not_seen
310,2459170.18744,52.6386,-1.13169,1.687,2459170.16835,2459170.2113,61.84154,3.16826,223.94051,-3.62261,243.0225,0.00242,0.98653,20.24365,6.79087,19.08199,60.4142,1.01673,1.01772,0.07326,0.07376,1,Not_seen
311,2459170.18825,51.50853,-0.12574,1.688,2459170.16874,2459170.21265,63.23644,3.41765,225.05722,-3.83327,243.95858,0.00242,0.98653,20.23251,7.25092,18.90136,60.39853,1.01536,1.01642,0.11855,0.1191,1,Not_seen
312,2459170.18825,51.50853,-0.12574,1.688,2459170.16874,2459170.21265,63.23644,3.41765,225.05722,-3.83327,243.95858,0.00242,0.98653,20.23251,7.25092,18.90136,60.39853,1.01536,1.01642,0.11855,0.1191,1,Not_seen
313,2459170.1809,54.5767,-1.2355,1.681,2459170.1627,2459170.20365,58.96626,2.72026,221.88482,-3.23871,241.18762,0.00242,0.98653,20.19314,5.95897,19.30279,60.44285,1.01219,1.01304,-0.01227,-0.01184,1,Not_seen
314,2459170.18802,52.25,-0.88333,1.688,2459170.16877,2459170.21207,62.34765,3.25528,224.32988,-3.69617,243.35468,0.00242,0.98653,20.24389,6.95145,19.0248,60.40867,1.01666,1.01768,0.08928,0.0898,1,Not_seen
315,2459170.18585,53.38297,-1.4659,1.686,2459170.16708,2459170.20932,60.81673,2.99813,223.17467,-3.48037,242.3569,0.00242,0.98653,20.23683,6.47849,19.18223,60.42492,1.01623,1.01717,0.04176,0.04224,1,Not_seen
316,2459170.19371,50.90395,-1.40428,1.694,2459170.17392,2459170.21845,64.12586,3.55936,225.5759,-3.95769,244.44205,0.00242,0.98653,20.29586,7.51706,18.86615,60.38579,1.02145,1.02256,0.1483,0.14887,1,Not_seen
317,2459170.18274,53.95763,-1.08271,1.683,2459170.16424,2459170.20586,59.92065,2.86419,222.57327,-3.36245,241.8053,0.00242,0.98653,20.2057,6.22663,19.23203,60.43422,1.0133,1.01419,0.01506,0.01552,1,Not_seen
318,2459170.2006,49.21667,-2.11667,1.701,2459170.18018,2459170.22613,66.17271,3.93388,227.00816,-4.27739,245.65349,0.00242,0.98653,20.35863,8.21127,18.64533,60.35535,1.02719,1.02843,0.22068,0.22131,1,Not_seen
319,2459199.16695,53.75,-2.48333,1.667,2459199.15374,2459199.18347,42.81848,1.67778,219.26405,-2.14968,231.79554,0.00246,0.98181,13.10064,3.82747,12.53149,59.56461,0.42237,0.42258,-0.54621,-0.54608,0.5,Not_seen
320,2459199.1682,51.62127,0.30556,1.668,2459199.1544,2459199.18545,44.71059,2.02225,221.96788,-2.43822,234.25651,0.00246,0.98181,13.07012,4.46046,12.28864,59.55219,0.42032,0.42058,-0.48408,-0.48394,0.5,Not_seen
321,2459199.16987,51.50853,-0.12574,1.67,2459199.15601,2459199.18719,44.89685,2.04583,222.0871,-2.45716,234.38127,0.00246,0.98181,13.08984,4.50299,12.29418,59.55017,0.42157,0.42183,-0.47911,-0.47896,0.5,Not_seen
322,2459199.16202,53.95763,-1.08271,1.662,2459199.14895,2459199.17837,42.36617,1.63064,219.0097,-2.10556,231.50519,0.00246,0.98181,13.03988,3.73621,12.49549,59.56942,0.41851,0.41872,-0.55755,-0.55744,0.5,Not_seen
323,2459228.17941,52.48142,-1.89983,0.679,2459228.17634,2459228.18326,9.97699,0.02827,227.40025,-0.53991,234.14013,0.00251,0.98108,6.7637,0.56818,6.73989,58.31766,0.11058,0.11058,-1.05786,-1.05786,1,Not_seen
324,2459228.17609,53.75,-2.48333,0.676,2459228.17348,2459228.17934,8.43247,-0.08995,225.9821,-0.43742,232.72908,0.00251,0.98108,6.75584,0.34747,6.74698,58.31975,0.11033,0.11032,-1.08008,-1.08009,1,Not_seen
325,2459228.17662,53.58333,-2.43333,0.677,2459228.17395,2459228.17997,8.66168,-0.07396,226.17585,-0.45141,232.92329,0.00251,0.98108,6.7579,0.37745,6.74743,58.31942,0.11039,0.11039,-1.07705,-1.07705,1,Not_seen
326,2459228.17662,53.58333,-2.43333,0.677,2459228.17395,2459228.17997,8.66168,-0.07396,226.17585,-0.45141,232.92329,0.00251,0.98108,6.7579,0.37745,6.74743,58.31942,0.11039,0.11039,-1.07705,-1.07705,1,Not_seen
327,2459228.17633,51.62127,0.30556,0.676,2459228.17308,2459228.18038,10.51013,0.08157,228.31346,-0.58992,234.99196,0.00251,0.98108,6.71207,0.6715,6.6785,58.31961,0.1089,0.10891,-1.04856,-1.04856,1,Not_seen
328,2459228.17997,52.47214,-2.08212,0.68,2459228.17687,2459228.18383,10.01781,0.0317,227.40775,-0.54237,234.15287,0.00251,0.98108,6.76942,0.57407,6.74513,58.31731,0.11077,0.11077,-1.05715,-1.05715,1,Not_seen
329,2459228.1974,50.10319,-5.27045,0.697,2459228.19332,2459228.2025,13.22615,0.29658,229.70481,-0.78025,236.52772,0.00251,0.98108,6.9072,1.07683,6.82291,58.30526,0.11529,0.1153,-1.00409,-1.00408,1,Not_seen
330,2459228.17124,53.95763,-1.08271,0.671,2459228.1688,2459228.17428,7.88787,-0.12597,225.74983,-0.40305,232.45287,0.00251,0.98108,6.70869,0.27708,6.70304,58.32281,0.1088,0.1088,-1.08807,-1.08807,1,Not_seen
331,2459229.20107,53.75,-2.48333,1.701,2459229.17465,2459229.23411,85.62639,4.37448,223.22747,-4.65953,239.87981,0.00254,0.98123,18.92978,9.03401,16.65234,57.44368,0.84643,0.84751,0.20859,0.20916,0.5,Seen
332,2459258.22872,52.48142,-1.89983,1.729,2459258.2147,2459258.24625,45.42716,2.70002,241.11729,-2.87425,251.52011,0.0026,0.98474,11.79853,5.57427,10.40282,56.27783,0.32394,0.32419,-0.4288,-0.42865,1,Not_seen
333,2459258.22777,53.75,-2.48333,1.728,2459258.21386,2459258.24516,45.07852,2.55495,240.29664,-2.75714,250.84643,0.0026,0.98474,11.80831,5.31209,10.54979,56.28493,0.32452,0.32476,-0.45468,-0.45454,0.5,Not_seen
334,2459258.22798,53.58333,-2.43333,1.728,2459258.21405,2459258.24539,45.13262,2.57468,240.40766,-2.77297,250.93906,0.0026,0.98474,11.80792,5.34765,10.5314,56.28393,0.32449,0.32473,-0.45114,-0.451,0.5,Not_seen
335,2459258.22798,53.58333,-2.43333,1.728,2459258.21405,2459258.24539,45.13262,2.57468,240.40766,-2.77297,250.93906,0.0026,0.98474,11.80792,5.34765,10.5314,56.28393,0.32449,0.32473,-0.45114,-0.451,0.5,Not_seen
336,2459258.22413,51.62127,0.30556,1.724,2459258.21016,2459258.2416,45.27596,2.76849,241.6417,-2.92754,251.90725,0.0026,0.98474,11.73624,5.69603,10.26555,56.27728,0.32054,0.32079,-0.41863,-0.41848,0.5,Not_seen
337,2459258.23271,51.45523,-2.59665,1.733,2459258.21853,2459258.25043,45.93299,2.83192,241.74377,-2.98374,252.04445,0.0026,0.98474,11.82517,5.81567,10.30069,56.26927,0.32535,0.32562,-0.40383,-0.40368,0,Not_seen
