,Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Visibility,Source
303,303,1987-04-30 01:31:33.311986,42.7,-84.5,2.064,2446915.52137,2446915.61635,136.77789,11.18014,292.50228,-10.07717,300.75925,0.00265,1.0048,22.78728,21.25731,8.25697,0.03903,54.22464,1.15308,1.15661,1.58936,1.59114,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
304,304,2000-09-28 15:56:07.008010,26.2,32.7,1.664,2451816.14938,2451816.18221,47.27324,5.16447,264.82818,-4.7145,269.73901,0.00252,0.99936,11.02952,9.87897,4.91084,0.00924,57.93511,0.29156,0.292,-0.01744,-0.01718,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
305,305,1978-01-09 22:56:07.295985,34.0,-81.1,0.956,2443518.43627,2443518.47985,62.76032,5.85422,246.10051,-5.23448,246.86784,0.0024,0.9811,11.11513,11.08869,0.76733,0.00938,60.67364,0.31008,0.31064,0.11448,0.11481,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
306,306,1987-04-30 01:39:25.920004,40.8,-87.7,2.069,2446915.52773,2446915.62069,133.86528,11.36812,292.10902,-10.23525,299.56237,0.00265,1.0048,22.8384,21.60337,7.45335,0.0392,54.18663,1.15738,1.16098,1.62614,1.62795,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
307,307,2001-10-17 15:30:39.456005,-4.0,39.7,1.646,2452200.13137,2452200.16494,48.34712,5.80955,260.79895,-5.28328,260.12937,0.00246,0.99408,11.11295,11.09282,-0.66958,0.00938,59.36246,0.30326,0.30379,0.11087,0.11118,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
308,308,2001-01-25 14:52:58.368008,24.6,46.5,1.62,2451935.10445,2451935.13971,50.77831,5.18065,246.67865,-4.82701,251.46688,0.00272,0.98194,11.09152,10.00766,4.78823,0.00934,53.74115,0.27349,0.27388,-0.01529,-0.01506,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
309,309,1999-03-18 14:59:08.160008,29.6,52.2,1.624,2451256.10911,2451256.14351,49.53509,5.15467,266.56365,-4.78321,271.60438,0.00244,0.99292,11.1403,9.93787,5.04073,0.00942,59.8856,0.30744,0.30792,-0.00216,-0.00188,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
310,310,1978-01-09 23:05:15.936019,29.9,-81.3,0.962,2443518.44345,2443518.48515,60.0415,5.91559,247.70711,-5.27802,247.56213,0.0024,0.9811,11.19455,11.19361,-0.14498,0.00951,60.66395,0.31447,0.31504,0.12755,0.12789,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
311,311,1978-01-09 23:03:42.623992,41.9,-87.6,0.961,2443518.43916,2443518.48809,70.45435,5.742,242.18423,-5.15077,244.8212,0.0024,0.9811,11.20647,10.89277,2.63697,0.00953,60.68321,0.31523,0.31579,0.09792,0.09825,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
312,312,2001-10-17 15:19:16.031992,31.9,35.8,1.638,2452200.12388,2452200.15649,46.96012,4.68922,255.03504,-4.36836,261.60532,0.00246,0.99408,11.18562,9.05759,6.57028,0.0095,59.47435,0.30781,0.30824,-0.08997,-0.08972,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
313,313,1978-01-09 23:09:23.904016,33.9,-84.3,0.965,2443518.44532,2443518.48928,63.30107,5.91947,246.12408,-5.28587,246.92379,0.0024,0.98111,11.23375,11.20534,0.79971,0.00958,60.66216,0.31666,0.31723,0.13002,0.13036,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
314,314,1984-05-31 16:25:30.431999,15.6,35.6,1.684,2445852.16749,2445852.20549,54.71569,5.82722,293.78198,-5.35934,294.64201,0.00255,1.01162,11.21946,11.18656,0.86003,0.00956,57.1534,0.29758,0.29809,0.11688,0.11718,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
315,315,1978-01-09 23:09:38.592007,43.0,-89.8,0.965,2443518.44283,2443518.49279,71.94611,5.73553,241.52207,-5.14422,244.44825,0.0024,0.98111,11.26523,10.87974,2.92618,0.00963,60.68195,0.31853,0.31909,0.09856,0.09889,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
316,316,1987-04-30 01:56:25.440002,30.3,-97.7,2.081,2446915.54378,2446915.62718,120.08395,11.97959,291.27522,-10.78488,294.06908,0.00265,1.00481,22.93301,22.76447,2.79386,0.03952,54.06176,1.16417,1.16797,1.74567,1.74758,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
317,317,1999-03-18 15:04:28.703994,36.0,50.8,1.628,2451256.11257,2451256.14755,50.36816,4.83201,265.84867,-4.52416,272.09321,0.00244,0.99293,11.24479,9.35617,6.24454,0.0096,59.9163,0.31338,0.31384,-0.05683,-0.05656,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
318,318,1978-01-09 23:15:07.776019,27.7,-82.7,0.969,2443518.45065,2443518.49157,58.92667,5.95894,248.47687,-5.30798,247.85561,0.0024,0.98111,11.28398,11.26692,-0.62126,0.00967,60.65593,0.31945,0.32004,0.13782,0.13817,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
319,319,1921-02-10 01:46:00.767993,32.2,-110.0,2.074,2422730.53934,2422730.61647,111.05988,11.96631,257.88521,-10.11605,259.07338,0.00267,0.9845,22.1139,22.08236,1.18817,0.03678,53.6711,1.07568,1.07917,1.63262,1.6344,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
320,320,1921-02-10 01:49:57.503985,35.2,-111.7,2.076,2422730.54089,2422730.62069,114.92378,11.91929,256.78293,-10.09544,259.22192,0.00267,0.9845,22.14773,22.01472,2.439,0.03689,53.68141,1.07914,1.08262,1.62762,1.6294,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
321,321,1987-04-30 02:06:04.319985,41.6,-93.7,2.088,2446915.54545,2446915.64017,136.39983,11.40525,292.25323,-10.26399,300.17197,0.00265,1.00481,23.05443,21.66924,7.91874,0.03993,54.17089,1.17874,1.18241,1.64347,1.64531,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
322,322,1999-03-18 15:22:37.343996,24.6,46.5,1.641,2451256.12524,2451256.16005,50.11459,5.49712,267.17235,-5.06106,271.25969,0.00244,0.99293,11.31963,10.55819,4.08734,0.00973,59.85761,0.31724,0.31777,0.06564,0.06595,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
323,323,2003-05-02 15:17:26.304001,27.7,54.4,1.637,2452762.11987,2452762.15866,55.86085,5.69916,287.22897,-5.19809,290.39609,0.00271,1.00522,11.34681,10.89725,3.16712,0.00977,53.74623,0.28621,0.28666,0.08122,0.08148,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
324,324,2000-07-02 16:03:41.472010,-32.4,20.8,1.669,2451728.1517,2451728.19113,56.78125,5.05416,300.01207,-4.79031,294.2554,0.00239,1.0144,11.40048,9.84446,-5.75667,0.00987,61.02795,0.32806,0.32857,0.00064,0.00094,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
325,325,2003-01-03 18:22:37.343996,-33.9,18.4,1.766,2452643.24759,2452643.28834,58.68195,5.19775,244.0456,-4.70197,238.40799,0.00253,0.98085,11.38892,9.89973,-5.6376,0.00985,57.61922,0.30911,0.30958,-0.00499,-0.00471,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
326,326,2004-04-20 15:31:45.983989,32.8,51.0,1.647,2453116.12895,2453116.1697,58.68369,5.73968,284.72899,-5.26931,287.65885,0.00268,1.0023,11.39102,11.00899,2.92985,0.00985,54.46714,0.29231,0.29277,0.096,0.09628,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
327,327,1978-01-09 23:29:03.263984,41.6,-93.6,0.979,2443518.45649,2443518.50604,71.35194,5.86112,242.30859,-5.24889,245.01244,0.0024,0.98111,11.43329,11.11001,2.70385,0.00992,60.66203,0.32797,0.32856,0.12714,0.12748,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
328,328,1922-05-27 16:08:36.096000,-33.9,18.5,1.673,2423202.15438,2423202.19546,59.15847,5.48431,296.84051,-4.97921,292.30729,0.00256,1.01098,11.40077,10.46351,-4.53321,0.00987,57.06228,0.30676,0.30724,0.05,0.05029,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
329,329,2002-09-07 22:30:06.048006,10.7,-61.5,0.938,2452525.42247,2452525.45645,48.91971,5.87087,274.6708,-5.30928,277.00488,0.0024,1.00526,11.42044,11.18015,2.33409,0.0099,60.79408,0.32794,0.32854,0.13414,0.13449,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
330,330,2001-07-21 15:57:10.080007,32.6,51.7,1.665,2452112.14899,2452112.18433,50.88285,4.75284,290.54725,-4.28438,297.52994,0.0024,1.01369,11.4161,9.03722,6.98268,0.00989,60.85686,0.32803,0.32852,-0.0801,-0.07982,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
331,331,2002-11-05 17:38:56.831997,-33.9,18.4,1.735,2452584.2179,2452584.25722,56.62299,5.29203,252.58614,-4.87504,247.28675,0.00241,0.98909,11.46206,10.16707,-5.29939,0.00997,60.50014,0.32873,0.32927,0.03329,0.03361,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
332,332,1987-04-30 02:22:41.376013,30.6,-104.0,2.099,2446915.56159,2446915.64597,121.5123,12.07928,291.28322,-10.87022,294.28052,0.00265,1.00481,23.14178,22.9495,2.9973,0.04023,54.03321,1.18455,1.18845,1.77441,1.77636,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
333,333,1999-10-10 11:14:55.680007,5.3,102.9,1.469,2451461.95351,2451461.98769,49.21119,6.00365,263.09276,-5.41241,263.88327,0.00266,0.99606,11.44331,11.41606,0.79051,0.00994,54.82333,0.29692,0.29741,0.13944,0.13973,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
334,334,1978-01-09 23:39:39.167998,30.9,-90.2,0.986,2443518.46663,2443518.50992,62.33944,6.08489,247.29434,-5.41532,247.50666,0.0024,0.98111,11.50216,11.50021,0.21231,0.01004,60.63373,0.33176,0.33238,0.16839,0.16875,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
335,335,1970-06-06 02:08:43.295988,28.0,-97.0,2.089,2440743.55385,2440743.63381,115.14225,11.51878,294.68028,-9.87693,302.29698,0.00266,1.01237,22.69586,21.39571,7.6167,0.03872,54.01255,1.1395,1.14307,1.59635,1.59815,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
336,336,1921-02-10 02:16:36.768013,34.2,-118.0,2.095,2422730.55948,2422730.6391,114.6445,12.05457,257.16884,-10.19911,259.24825,0.00267,0.98451,22.34938,22.25368,2.07941,0.03756,53.66125,1.09822,1.1018,1.66123,1.66305,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
337,337,1970-06-06 02:09:26.495995,26.3,-98.2,2.09,2440743.55464,2440743.63396,114.21621,11.63754,294.63835,-10.00663,301.49602,0.00266,1.01237,22.69201,21.64417,6.85767,0.0387,53.9894,1.13863,1.14223,1.62075,1.62258,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
338,338,1978-01-09 23:41:24.575996,30.0,-90.2,0.987,2443518.46803,2443518.51091,61.75411,6.09568,247.63189,-5.42209,247.63697,0.0024,0.98111,11.51777,11.51777,0.00508,0.01007,60.63193,0.33265,0.33327,0.17066,0.17103,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
339,339,2000-02-06 14:24:17.280019,36.2,51.7,1.6,2451581.08312,2451581.12155,55.34414,5.04205,247.93824,-4.71935,253.96199,0.00264,0.98355,11.46658,9.76141,6.02375,0.00998,55.37308,0.30111,0.30154,-0.02355,-0.02329,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
340,340,1997-12-30 15:09:26.784011,31.3,35.2,1.632,2450813.1122,2450813.15575,62.71408,5.98371,244.12515,-5.36468,246.12411,0.00251,0.98091,11.52253,11.3484,1.99896,0.01008,58.16359,0.31937,0.31993,0.14592,0.14625,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
341,341,1997-12-30 15:11:52.799996,31.3,34.6,1.633,2450813.11386,2450813.15749,62.81954,5.99473,244.11982,-5.37255,246.12915,0.00251,0.98091,11.54293,11.36728,2.00933,0.01011,58.16324,0.3205,0.32106,0.14847,0.14881,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
342,342,2003-05-02 15:36:32.832001,32.6,51.7,1.65,2452762.13245,2452762.1728,58.10633,5.59538,287.65472,-5.10563,291.91586,0.00271,1.00523,11.51589,10.701,4.26114,0.01007,53.75739,0.29484,0.29529,0.0667,0.06697,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
343,343,2002-01-14 14:44:41.568007,24.6,46.5,1.614,2452289.09861,2452289.13407,51.07305,5.02446,242.58847,-4.7674,248.77243,0.00267,0.98105,11.57707,9.79186,6.18397,0.01017,54.69574,0.30317,0.30359,-0.01929,-0.01904,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
344,344,1942-12-08 21:52:23.231995,40.7,-74.0,0.911,2430702.39127,2430702.43652,65.15983,5.24488,238.13311,-4.82825,243.97207,0.00239,0.9826,11.63928,10.07313,5.83896,0.01028,60.9567,0.3415,0.34205,0.03139,0.03171,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
345,345,1990-04-27 00:50:48.191996,41.6,-73.7,2.035,2448008.48781,2448008.59462,153.8078,12.80875,291.8054,-11.61908,300.37807,0.0024,1.00436,25.86666,24.42783,8.57267,0.05009,59.526,1.62484,1.63108,2.13683,2.1398,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
346,346,2003-06-30 19:19:36.191998,32.5,3.7,1.805,2452821.28618,2452821.32916,61.88783,5.58182,296.62909,-5.03876,301.62193,0.00263,1.01413,11.73257,10.62058,4.99284,0.01045,55.51008,0.31597,0.31647,0.07114,0.07143,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
347,347,1921-08-04 16:31:49.727991,-33.9,18.5,1.689,2422906.16919,2422906.21325,63.45067,6.25386,286.75282,-5.52595,287.12873,0.00239,1.01207,11.78579,11.77981,0.37591,0.01054,60.92727,0.34995,0.35063,0.207,0.2074,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
348,348,1976-12-21 22:43:39.936007,43.8,-87.7,0.947,2443134.42428,2443134.47538,73.58907,5.56708,237.01895,-5.07213,242.08133,0.00245,0.9813,11.77907,10.63921,5.06238,0.01053,59.6323,0.34212,0.3427,0.08836,0.0887,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
349,349,1976-12-21 22:54:06.335989,29.9,-81.3,0.954,2443134.43464,2443134.47873,63.48005,6.15021,244.29936,-5.50936,246.07466,0.00245,0.9813,11.79348,11.65957,1.7753,0.01055,59.5654,0.34258,0.34321,0.19066,0.19104,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
350,350,1978-01-11 00:44:25.440018,29.7,-98.1,2.031,2443519.49102,2443519.58065,129.06744,13.55313,246.6748,-11.53448,251.24211,0.00243,0.98132,25.49328,25.08761,4.56731,0.04868,58.64566,1.55569,1.56191,2.16985,2.17282,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
351,351,1999-03-18 16:08:25.728002,31.9,35.2,1.673,2451256.1562,2451256.19291,52.84845,5.38748,266.36389,-4.98205,271.98488,0.00244,0.99294,11.79135,10.36953,5.62098,0.01055,59.87881,0.34425,0.34482,0.06264,0.06297,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
352,352,1978-03-11 02:51:02.592012,50.3,-119.3,2.119,2443578.57537,2443578.67304,140.65624,11.31862,263.49571,-9.95301,275.93802,0.00256,0.99115,24.60665,21.27163,12.44231,0.04541,56.23477,1.39135,1.39582,1.70888,1.71106,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
353,353,2002-08-09 15:43:59.519982,32.6,51.7,1.656,2452496.13913,2452496.17606,53.18655,5.20632,285.63594,-4.66935,292.0872,0.00243,1.0114,11.79167,9.87566,6.45126,0.01055,59.956,0.34472,0.34526,0.01353,0.01385,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
354,354,1995-09-25 17:07:30.719999,-33.9,18.4,1.714,2449986.19474,2449986.23707,60.96429,6.13718,266.49769,-5.61135,265.17332,0.00252,1.00042,11.82268,11.74853,-1.32437,0.01061,57.89997,0.33464,0.33524,0.19491,0.19526,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
355,355,2003-05-02 16:10:20.639992,38.2,46.0,1.674,2452762.15487,2452762.19757,61.48003,5.45227,288.50751,-4.97864,294.04795,0.00271,1.00524,11.80741,10.43091,5.54044,0.01058,53.77313,0.30999,0.31045,0.04865,0.04892,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
356,356,1987-04-30 03:17:57.407996,40.7,-111.9,2.137,2446915.59487,2446915.69073,138.03575,11.75135,292.06255,-10.55586,299.87542,0.00265,1.00483,23.61933,22.30721,7.81287,0.04189,54.08066,1.23432,1.23828,1.73506,1.73703,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
357,357,1876-06-22 18:16:43.103994,38.0,23.7,1.762,2406428.24044,2406428.28807,68.57988,5.63632,299.86351,-5.05178,305.16761,0.00239,1.01426,11.92839,10.6881,5.3041,0.0108,61.01777,0.35897,0.3596,0.1031,0.10347,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
358,358,2000-01-07 22:20:12.479992,10.0,-61.5,1.931,2451551.41357,2451551.45211,55.48956,6.2915,248.29611,-5.61762,248.22766,0.00269,0.98074,11.90932,11.90912,-0.06844,0.01076,54.13263,0.31745,0.318,0.20087,0.20119,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
359,359,2004-03-22 00:01:43.679985,36.8,-81.8,2.001,2453086.48343,2453086.52343,57.60003,5.57838,269.40526,-5.11451,274.69043,0.00262,0.99393,11.92432,10.69289,5.28518,0.01079,55.75025,0.32776,0.32828,0.08531,0.08561,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
360,360,1976-12-21 23:05:17.663991,42.0,-91.6,0.962,2443134.43952,2443134.49013,72.86795,5.75114,238.1538,-5.22,242.91748,0.00245,0.9813,11.95779,10.97114,4.76368,0.01085,59.60363,0.35238,0.35299,0.12756,0.12791,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
361,361,2000-02-06 15:23:22.272016,36.2,37.2,1.641,2451581.12343,2451581.16348,57.6811,5.28101,247.92362,-4.9218,254.12688,0.00264,0.98356,11.9363,10.2028,6.20325,0.01081,55.37041,0.32618,0.32666,0.03537,0.03565,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
362,362,1954-03-07 00:49:11.423983,44.5,-88.0,2.034,2434808.487,2434808.5931,152.78515,13.70277,269.13886,-12.06829,274.08691,0.00241,0.9903,26.23378,25.77106,4.94805,0.0515,59.18207,1.66082,1.66759,2.28822,2.29143,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
363,363,2004-01-22 18:19:46.271980,-33.9,18.4,1.764,2453027.24555,2453027.28646,58.90368,5.47665,248.4797,-4.89048,242.28234,0.00247,0.9818,12.07388,10.36712,-6.19736,0.01106,59.10838,0.35624,0.35683,0.06941,0.06975,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
364,364,2001-10-17 17:22:08.544004,10.3,9.8,1.724,2452200.20775,2452200.24367,51.72677,6.15751,258.41417,-5.58487,261.36891,0.00246,0.99406,12.10715,11.74238,2.95474,0.01112,59.27347,0.3592,0.35987,0.20867,0.20905,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
365,365,1987-04-30 03:49:54.623990,37.0,-122.0,2.16,2446915.61843,2446915.7112,133.58895,12.14304,291.56384,-10.89497,297.79131,0.00265,1.00484,23.85378,23.03802,6.22747,0.04271,53.99222,1.25654,1.26069,1.81919,1.82125,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
