,Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Visibility,Source
0,0,2447240.15543,23.55,46.39,1.655,2447240.12609,2447240.19211,95.06637,10.90919,276.29963,-9.67357,273.93216,0.00245,0.99357,20.717,20.58276,-2.36747,0.03233,58.77829,1.03549,1.03884,1.46209,1.46381,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
1,1,2447269.16396,19.52,42.22,1.664,2447269.14302,2447269.19013,67.83661,7.47506,287.91876,-6.92969,283.98738,0.0025,1.0017,14.92886,14.40475,-3.93138,0.01688,58.22278,0.53543,0.53661,0.57587,0.57654,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
2,2,2447269.15415,23.56,46.93,1.654,2447269.13239,2447269.18134,70.48572,7.53805,287.7226,-6.98464,284.92819,0.0025,1.0017,14.78767,14.52269,-2.79442,0.01656,58.22141,0.52539,0.52656,0.58202,0.58267,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
3,3,2447594.16637,28.4,36.73,1.666,2447594.14832,2447594.18892,58.47067,6.25595,268.88759,-5.69862,267.70287,0.00239,0.99051,12.01291,11.95457,-1.18472,0.01095,60.94245,0.36361,0.36431,0.23246,0.23287,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
4,4,2447949.16845,28.4,36.73,1.668,2447949.14382,2447949.19924,79.801,8.77025,265.8693,-7.72279,264.30895,0.00246,0.98793,16.56618,16.49304,-1.56035,0.02075,58.97784,0.66699,0.66873,0.85776,0.85872,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
5,5,2447978.173,26.45,36.38,1.673,2447978.15637,2447978.19378,53.87955,5.71721,279.51471,-5.34251,275.6696,0.00241,0.99564,11.7071,11.05972,-3.84511,0.0104,60.4481,0.3426,0.3432,0.13069,0.13104,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
6,6,2447978.17283,28.4,36.73,1.673,2447978.15572,2447978.19422,55.45199,5.78178,279.41551,-5.40054,275.9879,0.00241,0.99564,11.69425,11.18232,-3.42761,0.01038,60.44121,0.34181,0.34241,0.14249,0.14284,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
7,7,2448008.20107,28.4,36.73,1.701,2448008.16727,2448008.24333,109.53431,11.03487,291.38773,-10.1461,291.59384,0.0024,1.00419,21.18196,21.18097,0.20611,0.03378,60.03839,1.10515,1.10884,1.55748,1.55935,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
8,8,2448066.20289,26.45,36.38,1.703,2448066.18502,2448066.22522,57.88394,5.67878,294.26903,-5.0923,299.34975,0.00243,1.01402,11.90601,10.77108,5.08072,0.01076,59.90295,0.3511,0.3517,0.1068,0.10716,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
9,9,2448362.1804,28.4,36.73,1.68,2448362.16283,2448362.20236,56.92227,5.71648,287.28151,-5.42665,284.1677,0.00246,1.00094,11.56868,11.14312,-3.11382,0.01016,59.28791,0.32815,0.32871,0.13056,0.13089,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
10,10,2448392.20563,26.45,36.38,1.706,2448392.17355,2448392.24574,103.96164,10.57904,292.95188,-9.45316,296.67291,0.00241,1.0087,20.37136,20.03219,3.72103,0.03127,59.76837,1.01846,1.02171,1.39828,1.39995,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
11,11,2448687.16519,28.4,36.73,1.665,2448687.14717,2448687.18772,58.38904,6.30919,270.31801,-5.68098,266.4875,0.00266,0.98952,12.58503,11.99017,-3.83052,0.01201,54.78137,0.3586,0.35922,0.23309,0.23346,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
12,12,2448776.21047,28.4,36.73,1.71,2448776.18215,2448776.24588,91.77491,9.33283,290.88898,-7.91222,300.68346,0.00245,1.01209,19.81371,17.24505,9.79448,0.0296,59.03731,0.95222,0.95487,1.08527,1.08665,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
13,13,2448805.20335,26.45,36.38,1.703,2448805.18561,2448805.22552,57.47833,5.97487,287.28404,-5.07762,298.90389,0.00241,1.01442,16.02345,11.05249,11.61985,0.01943,60.45872,0.63996,0.64113,0.29885,0.2995,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
14,14,2449336.13188,21.42,39.83,1.632,2449336.10879,2449336.16074,74.80673,7.93856,244.23122,-7.08594,247.7728,0.00251,0.98192,15.43391,15.0245,3.54158,0.01803,57.83026,0.56819,0.56951,0.65622,0.65696,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
15,15,2449011.14106,28.4,36.73,1.641,2449011.12586,2449011.16006,49.2502,4.99506,251.87259,-4.4939,250.41926,0.00269,0.98175,9.59936,9.48896,-1.45332,0.007,54.21239,0.20681,0.2071,-0.10709,-0.10692,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
16,16,2449041.15976,28.4,36.73,1.66,2449041.14208,2449041.18185,57.27417,6.18572,265.17262,-5.51017,261.56329,0.00272,0.98677,12.23827,11.69589,-3.60933,0.01136,53.60975,0.33193,0.33249,0.18805,0.18838,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
17,17,2449336.13188,21.42,39.83,1.632,2449336.10879,2449336.16074,74.80673,7.93856,244.23122,-7.08594,247.7728,0.00251,0.98192,15.43391,15.0245,3.54158,0.01803,57.83026,0.56819,0.56951,0.65622,0.65696,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
18,18,2451108.11365,24.6,46.45,1.614,2451108.09645,2451108.13516,55.74794,6.115,254.98882,-5.53897,260.68022,0.00272,0.99281,12.96512,11.65397,5.6914,0.01275,53.61821,0.37241,0.37303,0.20752,0.20788,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
19,19,2451168.12453,27.52,41.7,2.625,2451168.09621,2451168.15993,91.75046,9.31201,241.77278,-8.23012,247.81075,0.00263,0.98137,18.5444,17.54213,6.03797,0.02596,54.96012,0.77748,0.77949,1.02262,1.0237,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
20,20,2451197.12213,26.35,43.95,1.622,2451197.10534,2451197.14311,54.3912,5.53029,247.69225,-5.02514,249.53327,0.00257,0.98137,10.71433,10.55543,1.84102,0.00872,56.68414,0.26924,0.26967,0.03696,0.03721,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
21,21,2451256.14071,24.6,46.5,1.641,2451256.12524,2451256.16005,50.11459,5.49712,267.17235,-5.06106,271.25969,0.00244,0.99293,11.31963,10.55819,4.08734,0.00973,59.85761,0.31724,0.31777,0.06564,0.06595,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
22,22,2451462.12683,26.35,43.95,1.627,2451462.10978,2451462.14815,55.25498,6.05527,258.795,-5.47423,265.3025,0.00266,0.99603,13.23378,11.5295,6.50751,0.01328,54.75135,0.39613,0.3968,0.20885,0.20923,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
23,23,2451611.14567,24.6,46.45,1.646,2451611.12217,2451611.17506,76.16134,8.66003,263.02129,-7.67395,268.00232,0.00256,0.99016,17.0716,16.33398,4.98103,0.02203,56.70547,0.68072,0.68241,0.84938,0.8503,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
24,24,2451816.14456,21.42,39.83,1.645,2451816.13023,2451816.16248,46.43629,5.2669,265.5884,-4.80434,269.40464,0.00252,0.99937,10.76827,10.07123,3.81624,0.0088,57.93881,0.27797,0.2784,-0.00628,-0.00602,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
25,25,2451905.11193,27.52,41.7,1.612,2451905.09861,2451905.12856,43.12846,4.00175,241.39625,-3.83357,245.61799,0.00271,0.9808,8.89873,7.83531,4.22174,0.00602,54.0516,0.17726,0.17745,-0.29035,-0.29023,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
26,26,2451935.14255,21.42,39.83,1.643,2451935.12658,2451935.16251,51.73653,5.46574,247.55037,-5.04736,251.72527,0.00272,0.98194,11.30954,10.51309,4.1749,0.00971,53.71781,0.28419,0.28461,0.0416,0.04185,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
27,27,2451935.12026,24.6,46.45,1.62,2451935.10459,2451935.13985,50.77861,5.18216,246.67827,-4.82696,251.46689,0.00272,0.98194,11.093,10.00911,4.78863,0.00934,53.74103,0.27356,0.27395,-0.0151,-0.01487,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
28,28,2451965.16278,28.4,36.73,1.663,2451965.14303,2451965.18748,64.00272,6.83315,256.5151,-6.17651,262.77662,0.00269,0.98727,14.43218,13.00966,6.26152,0.01578,54.20081,0.466,0.46687,0.39702,0.39752,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
29,29,2452024.1834,28.4,36.73,1.683,2452024.16659,2452024.20442,54.47476,5.65663,281.47631,-5.10868,287.80291,0.00256,1.00345,12.48195,10.76531,6.3266,0.01182,56.94683,0.36671,0.36731,0.11534,0.11569,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
30,30,2452024.16902,21.42,39.83,1.669,2452024.15248,2452024.1897,53.59864,5.94003,281.46379,-5.35134,286.25936,0.00256,1.00344,12.26448,11.29137,4.79557,0.01141,56.91067,0.35387,0.35448,0.16045,0.16081,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
31,31,2452083.1896,21.42,39.83,1.69,2452083.16795,2452083.21667,70.14714,7.42389,291.81781,-6.47809,298.32266,0.00243,1.01401,15.34169,13.90198,6.50485,0.01782,59.74984,0.58009,0.5814,0.55062,0.55134,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
32,32,2452230.11583,27.52,41.7,1.616,2452230.09516,2452230.14167,66.96407,6.62463,241.86759,-6.21243,251.95557,0.00254,0.98642,16.31349,12.83706,10.08798,0.02013,57.36066,0.62919,0.6304,0.47137,0.47204,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
33,33,2452289.11451,24.6,46.45,1.614,2452289.09875,2452289.13421,51.07322,5.02598,242.58797,-4.76736,248.77244,0.00267,0.98105,11.57859,9.79334,6.18448,0.01017,54.69556,0.30325,0.30367,-0.01909,-0.01884,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
34,34,2452319.1441,27.52,41.7,1.644,2452319.1244,2452319.16872,63.81195,6.70951,251.47639,-6.11229,258.19518,0.00271,0.98486,14.46896,12.82179,6.71879,0.01586,53.67205,0.46379,0.46464,0.37698,0.37746,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
35,35,2452555.1301,26.35,43.95,1.63,2452555.11176,2452555.15303,59.43412,6.48156,256.39452,-5.90029,266.66784,0.00239,0.99712,16.07598,12.38185,10.27332,0.01955,60.8457,0.64825,0.64955,0.43636,0.43707,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
36,36,2452584.11132,27.52,41.7,1.611,2452584.09932,2452584.12632,38.88305,3.76792,247.62654,-3.66731,254.14571,0.00241,0.98911,9.88547,7.43524,6.51917,0.00742,60.69134,0.2455,0.24579,-0.28923,-0.28906,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
37,37,2452673.13255,26.35,43.95,1.633,2452673.1135,2452673.15638,61.74902,6.32731,246.90848,-5.86318,254.11962,0.00262,0.98301,14.15667,12.19049,7.21114,0.01518,55.70684,0.46093,0.46175,0.31221,0.31268,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
38,38,2452673.13763,27.52,41.7,1.638,2452673.1185,2452673.16155,61.99528,6.26989,246.55207,-5.82161,254.05547,0.00262,0.98301,14.22306,12.0915,7.5034,0.01533,55.71017,0.46527,0.46609,0.30479,0.30526,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
39,39,2452673.14933,21.42,39.83,1.649,2452673.12995,2452673.17354,62.76578,6.78063,248.3495,-6.20993,254.34903,0.00262,0.98301,14.30363,12.99056,5.99953,0.0155,55.64687,0.46999,0.47089,0.39739,0.3979,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
40,40,2452673.1508,28.4,36.7,1.651,2452673.13144,2452673.175,62.73211,6.28263,246.28668,-5.84007,254.02929,0.00262,0.98301,14.37648,12.1227,7.74262,0.01566,55.70146,0.47523,0.47607,0.31359,0.31407,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
41,41,2452673.12735,24.6,46.45,1.627,2452673.10837,2452673.15108,61.49266,6.42346,247.42201,-5.93106,254.19835,0.00262,0.98301,14.08453,12.35452,6.77634,0.01503,55.6993,0.4562,0.45703,0.32591,0.32639,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
42,42,2452880.17943,28.4,36.73,1.679,2452880.16359,2452880.19924,51.32673,5.48833,277.01998,-4.9027,283.79868,0.00249,1.00773,12.40149,10.39103,6.7787,0.01167,58.5915,0.37248,0.37308,0.08127,0.08162,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
43,43,2452910.14629,27.52,41.7,1.646,2452910.1256,2452910.17215,67.02895,7.34739,256.99973,-6.60913,271.60163,0.00243,1.00007,20.17261,13.95652,14.60189,0.03067,59.89068,1.00093,1.00316,0.78167,0.78282,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
44,44,2452910.15317,21.42,39.83,1.653,2452910.13138,2452910.18041,70.59881,8.18301,258.10908,-7.3064,271.10731,0.00243,1.00007,20.19491,15.48942,12.99822,0.03074,59.77268,1.00115,1.00362,0.93507,0.93635,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
45,45,2452910.1403,26.35,43.95,1.64,2452910.11948,2452910.16632,67.45477,7.48305,257.28251,-6.72034,271.50829,0.00243,1.00007,20.0764,14.2034,14.22578,0.03038,59.87135,0.99118,0.99343,0.80132,0.80249,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
46,46,2452910.16,28.4,36.73,1.66,2452910.13931,2452910.18587,67.04349,7.27909,256.69478,-6.55696,271.68262,0.00243,1.00007,20.37077,13.83604,14.98784,0.03127,59.90183,1.02067,1.02293,0.7798,0.78096,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
47,47,2452939.11977,27.52,41.7,1.62,2452939.10473,2452939.13856,48.71634,4.87299,247.35657,-4.68241,258.40689,0.0024,0.99183,14.59903,9.5554,11.05033,0.01614,60.93077,0.53598,0.53678,0.09125,0.0917,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
48,48,2452998.13102,28.4,36.73,1.631,2452998.10996,2452998.15735,68.24672,6.1119,234.73314,-6.03665,246.5972,0.00242,0.98129,16.96512,12.14855,11.86407,0.02176,60.1309,0.71293,0.71426,0.44839,0.44911,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
49,49,2452998.13369,21.42,39.83,1.634,2452998.11179,2452998.16106,70.95683,6.98039,237.47147,-6.70586,247.43247,0.00242,0.98129,16.91336,13.68625,9.96099,0.02163,60.02469,0.70737,0.70887,0.59914,0.59995,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
50,50,2452998.11406,26.35,43.95,1.614,2452998.0931,2452998.14025,67.90682,6.26425,235.64488,-6.13681,246.86732,0.00242,0.98129,16.71038,12.40106,11.22244,0.02111,60.12436,0.69176,0.69308,0.46211,0.46283,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
51,51,2453028.13574,24.6,46.45,2.636,2453028.10318,2453028.17645,105.50143,11.23482,244.21261,-10.05732,253.04148,0.0025,0.982,23.03034,21.29214,8.82888,0.03985,57.60323,1.25085,1.25493,1.64177,1.6438,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
52,52,2453028.14572,27.52,41.7,2.646,2453028.11276,2453028.18692,106.79501,10.99812,243.02173,-9.91057,253.07922,0.0025,0.98201,23.17739,20.90869,10.05749,0.04035,57.64216,1.26751,1.27156,1.6117,1.61371,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
53,53,2453028.14076,26.35,43.95,2.641,2453028.10798,2453028.18174,106.20958,11.09092,243.50648,-9.96704,253.07156,0.0025,0.98201,23.10599,21.05796,9.56508,0.04011,57.62784,1.2595,1.26356,1.62265,1.62467,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
54,54,2453028.15872,28.4,36.73,2.659,2453028.12544,2453028.20031,107.81434,10.99169,242.65887,-9.91873,253.10549,0.0025,0.98201,23.34851,20.91042,10.44663,0.04094,57.63318,1.28583,1.28994,1.62094,1.62298,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
55,55,2453146.18388,21.42,39.83,1.684,2453146.15994,2453146.21381,77.57305,8.14126,294.17694,-7.36471,295.07107,0.00271,1.00953,15.53157,15.50597,0.89412,0.01826,53.46094,0.53189,0.53306,0.684,0.68466,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
56,56,2453175.18767,24.54,39.63,1.688,2453175.17245,2453175.2067,49.32079,4.69818,297.76585,-4.43946,298.27498,0.00272,1.01348,9.15179,9.13764,0.50913,0.00636,53.79675,0.18658,0.18682,-0.15446,-0.15432,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
57,57,2453176.19747,21.42,39.83,2.697,2453176.16756,2453176.23487,96.93678,10.28857,294.62717,-8.90202,299.59338,0.00271,1.01369,19.81685,19.1906,4.96621,0.02961,53.24694,0.8591,0.86147,1.23096,1.23222,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
58,58,2453176.18383,24.6,46.45,2.684,2453176.15377,2453176.22141,97.41133,10.05112,294.67241,-8.66218,300.80846,0.00271,1.01368,19.68496,18.7133,6.13605,0.02922,53.28406,0.8484,0.8507,1.17757,1.17878,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
59,59,2453235.17781,27.52,41.7,1.678,2453235.15635,2453235.20463,69.52544,7.7211,276.71546,-6.56553,288.56645,0.00262,1.00982,18.54212,14.28663,11.85099,0.02595,55.53741,0.78546,0.78716,0.70135,0.70226,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
60,60,2453264.162,28.4,36.73,1.662,2453264.14861,2453264.17874,43.38257,4.62428,266.64112,-4.23198,275.40408,0.00256,1.00294,12.45267,8.85626,8.76297,0.01176,57.14367,0.36626,0.36676,-0.07583,-0.07554,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
61,61,2453265.16315,21.42,39.83,2.663,2453265.13821,2453265.19433,80.80686,9.50813,258.63318,-8.34089,275.84259,0.00253,1.00287,24.74505,17.84902,17.20941,0.04591,57.0354,1.42683,1.43074,1.38389,1.38578,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
62,62,2453382.14046,28.4,36.73,1.64,2453382.119,2453382.16728,69.51957,6.49982,238.62137,-6.24362,248.64756,0.00239,0.98122,16.20199,12.74344,10.02619,0.01986,60.84275,0.65836,0.65968,0.47807,0.47879,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
63,63,2453411.14405,24.54,39.63,1.644,2453411.13095,2453411.16044,42.47174,4.31515,250.87741,-4.14348,255.93888,0.00242,0.9844,9.85496,8.45863,5.06147,0.00738,60.51623,0.24329,0.24361,-0.18821,-0.18802,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
64,64,2453589.18261,21.42,39.83,1.683,2453589.16201,2453589.20837,66.75757,7.64081,282.12659,-6.52376,290.6524,0.00271,1.01163,16.5211,14.16457,8.52581,0.02064,53.58537,0.60273,0.60398,0.58947,0.59016,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
65,65,2453589.16698,24.6,46.45,1.667,2453589.14675,2453589.19227,65.5424,7.30132,282.16001,-6.23326,291.41286,0.00271,1.01163,16.38273,13.53458,9.25284,0.0203,53.62454,0.59318,0.59436,0.52116,0.52182,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
66,66,2453589.17567,26.35,43.95,1.676,2453589.15548,2453589.2009,65.40511,7.17495,282.09332,-6.11559,291.87924,0.00271,1.01163,16.49135,13.29054,9.78593,0.02057,53.64094,0.6012,0.60237,0.50122,0.50187,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
67,67,2453619.16714,24.54,39.63,2.667,2453619.14737,2453619.19185,64.05746,7.36218,265.26246,-6.40342,280.28431,0.00267,1.00561,20.34807,13.7656,15.02185,0.0312,54.46498,0.92599,0.92787,0.72364,0.72462,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
68,68,2453678.11142,26.35,43.95,1.611,2453678.09501,2453678.13193,53.17162,5.05633,239.46882,-5.09651,255.52934,0.00254,0.98949,18.98273,10.15283,16.06052,0.02719,57.48789,0.85178,0.85304,0.32331,0.32398,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
69,69,2453678.11626,27.52,41.7,1.616,2453678.10013,2453678.13642,52.26094,4.88589,239.06357,-4.95331,255.40788,0.00254,0.98949,19.06013,9.8392,16.34431,0.02741,57.50511,0.85894,0.86016,0.29573,0.29638,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
70,70,2453737.14342,21.42,39.83,1.643,2453737.11525,2453737.17863,91.27555,9.3158,238.74717,-8.682,248.63351,0.00242,0.98109,20.51468,17.9978,9.88634,0.03171,59.80059,1.03324,1.03615,1.20244,1.20393,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
71,71,2453737.13935,24.54,39.63,1.639,2453737.11139,2453737.17429,90.58041,8.91425,237.4943,-8.39453,248.50282,0.00242,0.98109,20.49037,17.30878,11.00852,0.03163,59.86754,1.03197,1.03476,1.13289,1.13432,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
72,72,2453795.15041,24.54,39.63,0.65,2453795.13857,2453795.16521,38.36586,4.03154,261.36747,-3.8401,263.11051,0.00239,0.98836,8.06202,7.87164,1.74304,0.00494,61.17832,0.16473,0.16494,-0.29433,-0.29421,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
73,73,2453943.20364,28.4,36.73,1.704,2453943.18292,2453943.22953,67.10477,7.08278,285.5777,-5.99581,295.82697,0.00269,1.01308,16.60213,13.07859,10.24927,0.02084,54.14538,0.61498,0.61617,0.48766,0.48832,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
74,74,2454091.10627,26.35,43.95,1.606,2454091.09212,2454091.12397,45.86549,4.04021,235.92933,-4.12675,245.83583,0.00255,0.98129,12.83244,8.16696,9.9065,0.01249,57.4416,0.39088,0.39134,-0.13045,-0.13019,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
75,75,2454092.13097,27.52,41.7,2.631,2454092.09691,2454092.17354,110.35589,10.44286,233.94143,-9.93084,248.64453,0.00252,0.98143,25.07946,20.3737,14.7031,0.04714,57.11052,1.46696,1.47138,1.65579,1.65793,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
76,76,2454327.17808,21.42,39.83,2.678,2454327.15862,2454327.2024,63.03912,7.37488,274.09321,-6.24765,288.08838,0.00264,1.01055,19.50627,13.62253,13.99517,0.0287,55.07547,0.86123,0.863,0.67528,0.67622,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
77,77,2454681.19494,28.4,36.73,1.695,2454681.17963,2454681.21409,49.61925,5.23632,279.81311,-4.51975,292.73,0.00249,1.01239,16.17457,9.75607,12.91689,0.01979,58.51563,0.63105,0.63203,0.1643,0.16484,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
78,78,2454830.13245,27.52,41.7,2.632,2454830.09993,2454830.1731,105.37168,10.57057,239.29249,-9.49325,248.72074,0.0027,0.98087,22.14791,20.06381,9.42825,0.03689,53.35705,1.07264,1.07569,1.42921,1.43077,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
79,79,2454859.14541,24.54,39.63,1.645,2454859.12466,2454859.17135,67.24597,7.30272,251.73461,-6.43328,252.77737,0.00267,0.98221,13.77533,13.736,1.04277,0.01438,54.53138,0.42734,0.4282,0.44751,0.448,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
80,80,2454859.1314,26.35,43.95,1.631,2454859.11058,2454859.15743,67.46205,7.18543,251.15597,-6.34975,252.67909,0.00267,0.98221,13.62021,13.53518,1.52311,0.01406,54.54037,0.41788,0.41871,0.42198,0.42246,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
