Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Visibility
0,2452613.10949,30.9,35.8,0.609,2452613.10734,2452613.11218,6.96667,0.13989,241.63012,-1.43197,244.73804,0.00245,0.98317,3.48254,1.57186,3.10793,0.00092,59.88102,0.03013,0.03013,-1.00754,-1.00754,0,Not_seen,Not_seen,Not_seen,0
1,2451226.1207,33.3,44.4,0.621,2451226.11632,2451226.12618,14.2,0.9595,254.70547,-2.11218,256.59669,0.00251,0.98547,3.60704,3.07168,1.89123,0.00099,58.34475,0.03149,0.0315,-0.8567,-0.8567,0,Not_seen,Not_seen,Not_seen,0
2,2452229.07185,24.3,54.3,0.572,2452229.06693,2452229.07799,15.91667,1.27821,250.26974,-2.34938,250.63814,0.00251,0.98658,3.64624,3.62759,0.3684,0.00101,58.43899,0.03223,0.03224,-0.80065,-0.80064,0,Not_seen,Not_seen,Not_seen,0
3,2452229.11494,31.9,35.8,0.615,2452229.10924,2452229.12207,18.48333,1.40984,248.11077,-2.46171,249.5561,0.00251,0.98657,4.13242,3.87155,1.44533,0.0013,58.40873,0.04137,0.04139,-0.77052,-0.77051,0,Not_seen,Not_seen,Not_seen,0
4,2453145.15655,29.4,48.0,0.657,2453145.14986,2453145.16492,21.68333,1.70959,294.96866,-2.74801,294.75928,0.00271,1.00924,4.46251,4.4576,-0.20938,0.00152,54.11334,0.04469,0.04472,-0.70984,-0.70982,0,Not_seen,Not_seen,Not_seen,0
5,2452170.04835,4.1,73.3,0.548,2452170.04527,2452170.05221,10.0,0.76094,275.92425,-1.94247,272.2482,0.0024,1.00262,4.56265,2.70341,-3.67605,0.00158,61.09412,0.05275,0.05276,-0.88022,-0.88021,0,Not_seen,Not_seen,Not_seen,0
6,2452613.21169,10.3,9.8,0.712,2452613.20668,2452613.21796,16.25,1.37631,245.39222,-2.47567,247.80121,0.00245,0.98315,4.54293,3.85198,2.40899,0.00157,59.80559,0.05119,0.05121,-0.76634,-0.76632,0,Not_seen,Not_seen,Not_seen,0
7,2452170.11863,26.6,50.0,0.619,2452170.11271,2452170.12603,19.18333,1.73936,274.90729,-2.73764,273.69627,0.0024,1.0026,4.63781,4.47701,-1.21102,0.00164,61.05036,0.05446,0.05449,-0.70179,-0.70177,0,Not_seen,Not_seen,Not_seen,0
8,2452613.23445,6.5,3.4,0.734,2452613.22887,2452613.24144,18.1,1.62265,245.72316,-2.68367,247.87143,0.00245,0.98315,4.81216,4.30632,2.14827,0.00176,59.78557,0.05742,0.05744,-0.71702,-0.717,0,Not_seen,Not_seen,Not_seen,0
9,2445703.14228,15.6,35.6,0.642,2445703.13793,2445703.14772,14.1,1.06431,243.30542,-2.21893,246.86898,0.00266,0.98063,4.84498,3.28324,3.56356,0.00179,55.0339,0.05358,0.05359,-0.82172,-0.82171,0,Not_seen,Not_seen,Not_seen,0
10,2451964.23636,-33.9,18.4,0.736,2451964.22913,2451964.24539,23.41667,2.00497,257.59625,-2.94073,256.35098,0.0027,0.98697,5.09995,4.94569,-1.24527,0.00198,54.29814,0.05857,0.0586,-0.65236,-0.65234,0,Not_seen,Not_seen,Not_seen,0
11,2452229.21141,10.3,9.8,0.711,2452229.20485,2452229.21961,21.25,2.10029,251.57981,-3.03435,251.6149,0.00251,0.98655,5.13475,5.13463,0.03509,0.00201,58.3258,0.06377,0.06381,-0.63022,-0.6302,0,Not_seen,Not_seen,Not_seen,0
12,2453115.58822,32.4,-111.0,1.088,2453115.58117,2453115.59704,22.85,1.92805,283.86242,-2.90135,285.6886,0.00267,1.00211,5.16293,4.82941,1.82618,0.00203,54.91532,0.0607,0.06073,-0.66266,-0.66264,0,Not_seen,Not_seen,Not_seen,0
13,2423172.18024,-33.9,18.5,0.68,2423172.17341,2423172.18876,22.1,1.87422,287.33949,-2.73827,284.72036,0.00264,1.00427,5.30384,4.61248,-2.61912,0.00214,55.54445,0.06479,0.06483,-0.6818,-0.68178,0,Not_seen,Not_seen,Not_seen,0
14,2453381.22653,11.2,7.6,0.727,2453381.22413,2453381.22954,7.78333,0.33413,242.89058,-1.61987,248.0248,0.00238,0.98111,5.49294,1.954,5.13422,0.0023,61.47732,0.07691,0.07692,-0.94011,-0.9401,0,Not_seen,Not_seen,Not_seen,0
15,2453293.09664,26.6,50.0,0.597,2453293.09215,2453293.10226,14.55,1.15969,257.36123,-2.26472,261.72373,0.0025,0.99476,5.54531,3.4244,4.3625,0.00234,58.69343,0.07484,0.07486,-0.79436,-0.79434,0,Not_seen,Not_seen,Not_seen,0
16,2453263.56891,32.4,-110.8,1.069,2453263.56242,2453263.57701,21.01667,1.84648,272.24378,-2.79965,275.28499,0.00257,1.00304,5.55245,4.64612,3.04121,0.00235,56.98051,0.07284,0.07288,-0.67343,-0.6734,0,Not_seen,Not_seen,Not_seen,0
17,2452318.24586,-33.9,18.4,0.746,2452318.23762,2452318.25616,26.7,2.2881,252.5676,-3.18007,251.30634,0.0027,0.98462,5.61163,5.46817,-1.26127,0.0024,54.14673,0.0707,0.07074,-0.59255,-0.59253,0,Not_seen,Not_seen,Not_seen,0
18,2452229.23294,-33.9,18.4,0.733,2452229.22763,2452229.23957,17.2,1.20845,250.18578,-2.28508,245.67305,0.00251,0.98655,5.70626,3.49353,-4.51273,0.00248,58.33819,0.07876,0.07879,-0.78501,-0.78499,0,Not_seen,Not_seen,Not_seen,0
19,2452318.17548,43.9,18.4,0.675,2452318.17476,2452318.17638,2.33333,-0.36187,246.25006,-1.01071,251.9775,0.0027,0.9846,5.76364,0.64884,5.72744,0.00253,54.20322,0.07466,0.07465,-1.07203,-1.07203,0,Not_seen,Not_seen,Not_seen,0
20,2453145.28669,32.5,3.7,0.787,2453145.27744,2453145.29824,29.95,2.44391,295.69293,-3.36764,296.29127,0.00271,1.00927,5.84224,5.81155,0.59834,0.0026,54.06637,0.07651,0.07656,-0.5546,-0.55457,0,Not_seen,Not_seen,Not_seen,0
21,2447681.71469,19.8,-155.5,1.215,2447681.70713,2447681.72413,24.48333,2.11647,298.34585,-3.15703,295.21511,0.00248,1.01208,6.13218,5.2735,-3.13074,0.00286,59.17474,0.09225,0.09231,-0.59865,-0.59861,0,Not_seen,Not_seen,Not_seen,0
22,2453293.13508,30.4,35.5,0.635,2453293.13046,2453293.14084,14.95,1.13873,256.47543,-2.24885,261.54664,0.0025,0.99475,6.09779,3.38759,5.07121,0.00283,58.71431,0.09051,0.09054,-0.78832,-0.7883,0,Not_seen,Not_seen,Not_seen,0
23,2451491.12115,32.0,35.9,0.621,2451491.11213,2451491.13243,29.23333,2.64779,251.94778,-3.44927,252.60643,0.0027,0.9881,6.13249,6.09705,0.65865,0.00286,54.26167,0.0846,0.08466,-0.52103,-0.521,0,Not_seen,Not_seen,Not_seen,0
24,2451491.12473,31.8,34.7,0.625,2451491.11569,2451491.13603,29.28333,2.66271,251.97694,-3.46206,252.63961,0.0027,0.9881,6.16048,6.12477,0.66267,0.00289,54.26014,0.08537,0.08543,-0.51778,-0.51775,0,Not_seen,Not_seen,Not_seen,0
25,2400433.15973,38.0,23.7,0.66,2400433.15071,2400433.17101,29.23333,2.32289,244.30274,-3.0815,247.50589,0.0027,0.98179,6.28168,5.40438,3.20315,0.003,54.1428,0.08857,0.08862,-0.58784,-0.58781,0,Not_seen,Not_seen,Not_seen,0
26,2452348.06137,4.1,73.3,0.561,2452348.05462,2452348.0698,21.86667,2.36572,264.79177,-3.25497,267.75589,0.00272,0.99162,6.35378,5.62069,2.96412,0.00307,53.87915,0.09017,0.09023,-0.56522,-0.56518,0,Not_seen,Not_seen,Not_seen,0
27,2404597.25042,38.0,23.7,0.75,2404597.24257,2404597.26023,25.43333,1.89027,298.19543,-2.61161,302.72124,0.00271,1.01358,6.38268,4.50188,4.52581,0.0031,54.10062,0.09136,0.09141,-0.67636,-0.67633,0,Not_seen,Not_seen,Not_seen,0
28,2452909.11384,26.6,50.0,0.614,2452909.10603,2452909.12361,25.31667,2.49893,267.47786,-3.35228,270.29808,0.00244,1.00022,6.49485,5.85122,2.82022,0.00321,60.04531,0.10499,0.10507,-0.533,-0.53295,0,Not_seen,Not_seen,Not_seen,0
29,2451875.07057,32.6,51.7,1.571,2451875.06109,2451875.08243,30.73333,2.61704,244.42103,-3.46802,247.13304,0.00265,0.98418,6.66151,6.08506,2.71201,0.00338,55.17266,0.10148,0.10156,-0.51178,-0.51174,0,Not_seen,Not_seen,Not_seen,0
30,2447268.51936,37.2,-84.1,1.019,2447268.50874,2447268.53264,34.41667,2.8652,287.36871,-3.77152,286.19799,0.00248,1.00147,6.73907,6.63672,-1.17072,0.00345,59.08929,0.11123,0.11132,-0.4506,-0.45054,0,Not_seen,Not_seen,Not_seen,0
31,2453293.21758,-33.9,18.4,0.718,2453293.20784,2453293.22976,31.56667,2.83691,259.24342,-3.68168,257.24676,0.00249,0.99474,6.81719,6.51858,-1.99666,0.00354,58.69715,0.11306,0.11316,-0.46129,-0.46123,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
32,2451373.17319,-33.9,18.4,0.673,2451373.16258,2451373.18645,34.36667,2.87046,296.20565,-3.70458,293.91224,0.00245,1.01417,6.96311,6.57504,-2.29341,0.00369,59.78328,0.12013,0.12024,-0.45129,-0.45122,0,Not_seen,Not_seen,Not_seen,0
33,2452938.5549,44.6,-123.1,1.055,2452938.54995,2452938.56109,16.03333,0.88795,248.54091,-2.05408,254.77324,0.0024,0.99191,6.89093,2.94203,6.23233,0.00361,61.11926,0.12029,0.12032,-0.81449,-0.81447,0,Not_seen,Not_seen,Not_seen,0
34,2452909.1543,30.4,35.5,0.654,2452909.14606,2452909.16458,26.66667,2.55496,266.80307,-3.39001,270.53947,0.00244,1.00021,7.02069,5.94497,3.73639,0.00375,60.05869,0.12269,0.12278,-0.51273,-0.51267,0,Not_seen,Not_seen,Not_seen,0
35,2452348.12155,26.2,50.5,0.622,2452348.11535,2452348.12931,20.1,1.84016,263.44409,-2.83618,268.6694,0.00272,0.99164,7.01105,4.67634,5.22531,0.00374,53.90009,0.10981,0.10986,-0.64752,-0.64748,0,Not_seen,Not_seen,Not_seen,0
36,2452348.12288,26.6,50.0,0.623,2452348.11669,2452348.13063,20.06667,1.82708,263.41587,-2.82704,268.68064,0.00272,0.99164,7.02576,4.65412,5.26477,0.00375,53.90055,0.11027,0.11032,-0.64946,-0.64942,0,Not_seen,Not_seen,Not_seen,0
37,2451550.98684,23.7,90.4,1.487,2451550.97684,2451550.99933,32.38333,3.08398,245.65962,-3.85185,247.17232,0.0027,0.98069,7.09867,6.93584,1.5127,0.00383,54.26453,0.11333,0.11342,-0.4194,-0.41934,0,Not_seen,Not_seen,Not_seen,0
38,2453234.12912,30.2,57.1,0.629,2453234.11937,2453234.1413,31.56667,2.98415,285.62843,-3.73406,287.97559,0.00264,1.00988,7.11596,6.71821,2.34716,0.00385,55.47611,0.11642,0.11652,-0.43926,-0.4392,0,Not_seen,Not_seen,Not_seen,0
39,2451875.1159,32.0,35.9,1.616,2451875.10587,2451875.12845,32.51667,2.82369,244.35134,-3.64224,247.35655,0.00265,0.98417,7.12948,6.46593,3.00521,0.00387,55.14374,0.11616,0.11625,-0.46464,-0.46459,0,Not_seen,Not_seen,Not_seen,0
40,2453293.23803,6.5,3.4,0.738,2453293.23041,2453293.24757,24.71667,2.6728,258.30605,-3.53552,261.87176,0.00249,0.99473,7.15852,6.20832,3.5657,0.0039,58.71579,0.12469,0.12479,-0.48516,-0.4851,0,Not_seen,Not_seen,Not_seen,0
41,2451373.16309,24.6,46.5,0.663,2451373.15692,2451373.1708,19.98333,1.70904,289.87633,-2.66122,295.50462,0.00245,1.01417,7.12455,4.37026,5.62829,0.00386,59.8378,0.12588,0.12594,-0.66824,-0.6682,0,Not_seen,Not_seen,Not_seen,0
42,2453234.14562,26.6,50.0,0.646,2453234.13586,2453234.15784,31.65,3.12417,285.18218,-3.85369,287.17279,0.00264,1.00987,7.25589,6.97786,1.99061,0.004,55.47639,0.12104,0.12114,-0.41045,-0.41039,0,Not_seen,Not_seen,Not_seen,0
43,2450074.07242,36.1,50.7,0.572,2450074.06015,2450074.08775,39.75,3.29472,243.41478,-3.99568,243.73329,0.00239,0.98131,7.29734,7.29039,0.31851,0.00405,61.35,0.13538,0.13552,-0.37039,-0.3703,0,Not_seen,Not_seen,Not_seen,0
44,2451669.17884,-33.9,18.4,0.679,2451669.16832,2451669.19199,34.08333,3.06089,289.43719,-3.82621,286.95857,0.00244,1.00615,7.31902,6.8871,-2.47862,0.00407,59.94456,0.13307,0.13319,-0.41214,-0.41206,0,Not_seen,Not_seen,Not_seen,0
45,2451521.13397,26.2,32.7,1.634,2451521.12329,2451521.14731,34.6,3.27073,245.38117,-3.97857,246.60273,0.00272,0.98238,7.35136,7.2493,1.22156,0.00411,53.83829,0.12057,0.12068,-0.38359,-0.38353,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5
46,2453234.15112,35.7,51.3,0.651,2453234.14095,2453234.16384,32.96667,2.91222,286.17353,-3.65948,289.49972,0.00264,1.00987,7.36466,6.5717,3.32619,0.00412,55.48971,0.12472,0.12482,-0.4488,-0.44874,0,Not_seen,Not_seen,Not_seen,0
47,2445969.15582,15.6,35.6,0.656,2445969.14677,2445969.16714,29.33333,3.23682,268.25583,-3.97492,269.97542,0.00239,1.00028,7.41365,7.21174,1.71959,0.00418,61.2794,0.13957,0.13971,-0.37569,-0.3756,0,Not_seen,Not_seen,Not_seen,0
48,2452348.16303,30.4,35.5,0.663,2452348.15649,2452348.17119,21.16667,1.8651,263.19179,-2.86074,268.86136,0.00272,0.99165,7.3795,4.72584,5.66957,0.00414,53.90143,0.12164,0.1217,-0.63528,-0.63525,0,Not_seen,Not_seen,Not_seen,0
49,2451875.14692,-4.0,39.7,1.647,2451875.13778,2451875.15836,29.63333,3.17845,250.74985,-3.89219,248.52868,0.00266,0.98417,7.41088,7.07064,-2.22118,0.00418,55.1126,0.12543,0.12554,-0.39847,-0.39841,0,Not_seen,Not_seen,Not_seen,0
50,2452525.1144,31.1,56.5,0.614,2452525.10448,2452525.12681,32.15,3.12373,276.68915,-3.86094,279.3643,0.0024,1.00531,7.47882,6.98466,2.67515,0.00425,60.98765,0.14135,0.14149,-0.39731,-0.39722,0,Not_seen,Not_seen,Not_seen,0
51,2452141.12761,29.5,56.8,0.628,2452141.11765,2452141.14007,32.28333,3.08858,283.92553,-3.83779,286.82549,0.00239,1.00958,7.50825,6.92637,2.89996,0.00429,61.27816,0.14314,0.14328,-0.40204,-0.40195,0,Not_seen,Not_seen,Not_seen,0
52,2447948.48739,35.6,-83.5,0.987,2447948.47598,2447948.50164,36.95,3.39399,262.55288,-4.12537,261.99969,0.00247,0.98767,7.53965,7.51936,-0.55319,0.00432,59.29911,0.13968,0.13982,-0.34486,-0.34477,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
53,2451521.15001,-4.0,39.7,1.65,2451521.14118,2451521.16104,28.6,3.04279,250.24951,-3.75054,246.89345,0.00272,0.98238,7.5762,6.79333,-3.35606,0.00436,53.85035,0.12808,0.12818,-0.42458,-0.42451,0,Not_seen,Not_seen,Not_seen,0
54,2452525.12967,32.5,51.3,0.63,2452525.11953,2452525.14235,32.86667,3.1524,276.55879,-3.8827,279.61252,0.0024,1.00531,7.66849,7.0351,3.05373,0.00447,60.98841,0.1486,0.14875,-0.38783,-0.38774,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
55,2450103.54315,32.4,-111.0,1.043,2450103.53168,2450103.55749,37.16667,3.38824,250.65637,-4.0554,248.71916,0.0024,0.98166,7.69123,7.44364,-1.93721,0.0045,61.07278,0.14969,0.14985,-0.34631,-0.34621,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
56,2453381.45523,26.0,-80.3,0.955,2453381.45,2453381.46176,16.93333,1.18253,240.01452,-2.38323,246.80943,0.00239,0.98112,7.67238,3.56576,6.79491,0.00448,61.43128,0.14983,0.14989,-0.73401,-0.73397,0,Not_seen,Not_seen,Not_seen,0
57,2452909.20695,-33.9,18.4,0.707,2452909.19806,2452909.21808,28.83333,2.60355,270.84658,-3.48751,266.12021,0.00244,1.0002,7.70825,6.09106,-4.72637,0.00452,60.07667,0.1479,0.14802,-0.48266,-0.48259,0,Not_seen,Not_seen,Not_seen,0
58,2453234.18968,30.2,35.5,0.69,2453234.17933,2453234.20263,33.55,3.21523,285.14319,-3.91441,288.06698,0.00264,1.00987,7.70512,7.12964,2.92378,0.00451,55.49159,0.1365,0.13663,-0.38578,-0.3857,0,Not_seen,Not_seen,Not_seen,0
59,2453234.19035,32.0,35.9,0.69,2453234.17993,2453234.20337,33.75,3.16468,285.33158,-3.86892,288.52474,0.00264,1.00987,7.72364,7.03359,3.19317,0.00454,55.49462,0.13717,0.13729,-0.39498,-0.3949,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5
60,2452229.41001,41.1,-74.0,0.91,2452229.40067,2452229.42168,30.25,2.19821,242.26736,-3.16023,247.82776,0.00252,0.98651,7.72051,5.35844,5.5604,0.00453,58.1925,0.14372,0.14381,-0.55848,-0.55842,0,Not_seen,Not_seen,Not_seen,0
61,2453086.12887,26.6,50.0,1.629,2453086.11932,2453086.14082,30.96667,3.13856,269.3296,-3.90663,272.55469,0.00261,0.9938,7.7474,7.04518,3.22509,0.00456,56.13691,0.13961,0.13973,-0.39232,-0.39225,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
62,2452141.14586,32.5,51.3,0.646,2452141.13557,2452141.15872,33.33333,3.09042,284.04543,-3.82816,287.58063,0.00239,1.00958,7.76844,6.91858,3.5352,0.00459,61.27557,0.15322,0.15336,-0.39666,-0.39657,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
63,2452702.23296,-33.9,18.4,0.733,2452702.22277,2452702.24571,33.03333,3.12951,262.55903,-3.83801,259.18121,0.00267,0.98876,7.74219,6.96752,-3.37782,0.00456,54.88702,0.13632,0.13644,-0.4021,-0.40203,0,Not_seen,Not_seen,Not_seen,0
64,2452259.07075,32.6,51.7,1.571,2452259.06178,2452259.08197,29.06667,2.27522,238.8567,-3.26536,244.30591,0.00259,0.98168,7.76959,5.54058,5.44921,0.00459,56.45175,0.1412,0.14129,-0.54181,-0.54175,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
65,2453086.13471,29.4,48.0,1.635,2453086.12503,2453086.14681,31.35,3.08295,269.18122,-3.86428,272.79449,0.00261,0.99381,7.82963,6.94723,3.61327,0.00466,56.13665,0.14258,0.14271,-0.4003,-0.40022,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5
66,2451845.43722,38.8,-77.2,0.937,2451845.42628,2451845.45089,35.43333,3.03624,252.32285,-3.79911,256.19446,0.00259,0.99101,7.85449,6.83535,3.87162,0.00469,56.61186,0.1447,0.14483,-0.41019,-0.41011,0,Not_seen,Not_seen,Not_seen,0
67,2451521.18013,36.8,10.4,1.68,2451521.168,2451521.1953,39.31667,3.21376,241.20937,-3.95334,244.42352,0.00272,0.98238,7.85393,7.1671,3.21415,0.00469,53.84204,0.1376,0.13772,-0.38136,-0.38128,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
68,2446176.52223,37.2,-84.1,1.022,2446176.51106,2446176.53618,36.16667,3.13161,284.42082,-3.8969,287.96569,0.00271,1.00234,7.87082,7.02851,3.54487,0.00471,53.92854,0.13842,0.13853,-0.39472,-0.39465,0,Not_seen,Not_seen,Not_seen,0
69,2445733.15821,15.6,35.6,1.658,2445733.14961,2445733.16896,27.86667,2.80702,248.9863,-3.68631,253.45469,0.00271,0.98284,7.88082,6.49334,4.46839,0.00472,54.02559,0.13902,0.13912,-0.44787,-0.4478,0,Not_seen,Not_seen,Not_seen,0
70,2450901.2081,-33.9,18.4,0.708,2450901.19941,2450901.21897,28.16667,2.57246,276.61797,-3.43076,271.43198,0.00239,0.99588,7.9314,6.00322,-5.18599,0.00478,61.3243,0.15983,0.15995,-0.48416,-0.48409,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
71,2452437.2074,31.9,35.8,1.707,2452437.19615,2452437.22147,36.46667,3.08693,296.45824,-3.83581,300.33,0.00257,1.01287,7.9307,6.92274,3.87176,0.00478,57.02459,0.14859,0.14873,-0.39907,-0.39899,0,Not_seen,Not_seen,Not_seen,0
72,2453234.18637,-33.9,18.4,0.686,2453234.17891,2453234.19569,24.16667,1.95397,290.45597,-2.98551,284.25371,0.00264,1.00987,7.92714,4.93949,-6.20226,0.00478,55.54528,0.14461,0.14469,-0.59983,-0.59978,0,Not_seen,Not_seen,Not_seen,0
73,2452141.16083,38.6,48.2,0.661,2452141.15023,2452141.17409,34.35,2.91997,284.75252,-3.67072,289.32994,0.00239,1.00958,8.02285,6.59069,4.57743,0.00489,61.283,0.16342,0.16357,-0.42323,-0.42314,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
74,2451875.20574,32.5,3.7,1.706,2451875.19455,2451875.21973,36.26667,3.17769,243.62273,-3.94841,247.44204,0.00266,0.98416,8.08387,7.1261,3.81931,0.00497,55.08758,0.14914,0.14927,-0.3784,-0.37832,0,Not_seen,Not_seen,Not_seen,0
75,2452968.04578,32.9,59.2,1.546,2452968.04032,2452968.0526,17.68333,1.16398,239.69362,-2.3454,246.95013,0.00239,0.98498,8.05919,3.50938,7.25651,0.00494,61.38317,0.16517,0.16523,-0.73029,-0.73026,0,Not_seen,Not_seen,Not_seen,0
76,2452348.25239,32.5,3.7,0.752,2452348.24458,2452348.26214,25.28333,2.27588,263.18487,-3.19879,269.19853,0.00272,0.99168,8.13057,5.47468,6.01365,0.00503,53.89251,0.14759,0.14768,-0.54449,-0.54443,0,Not_seen,Not_seen,Not_seen,0
77,2445703.44543,37.2,-84.1,0.945,2445703.43822,2445703.45446,23.38333,1.52202,236.01643,-2.6638,243.10385,0.00267,0.98064,8.22954,4.18582,7.08742,0.00515,54.90442,0.15404,0.1541,-0.66944,-0.6694,0,Not_seen,Not_seen,Not_seen,0
78,2401998.22936,39.6,26.2,0.729,2401998.21763,2401998.24403,38.01667,3.13683,290.7264,-3.70867,295.36737,0.00254,1.00715,8.26882,6.8455,4.64097,0.0052,57.54145,0.16298,0.16313,-0.39802,-0.39793,0,Not_seen,Not_seen,Not_seen,0
79,2452554.55312,32.4,-111.0,1.053,2452554.54326,2452554.56545,31.95,3.05962,261.42349,-3.82218,266.06031,0.00239,0.99722,8.29653,6.8818,4.63682,0.00523,61.30385,0.1748,0.17496,-0.3872,-0.38709,0,Not_seen,Not_seen,Not_seen,0
80,2452259.11874,31.8,35.2,1.619,2452259.10898,2452259.13094,31.61667,2.55729,238.94067,-3.5094,244.65456,0.0026,0.98168,8.3319,6.0667,5.71389,0.00528,56.412,0.16222,0.16234,-0.47636,-0.47629,0,Not_seen,Not_seen,Not_seen,0
81,2452968.06745,32.6,51.7,1.567,2452968.0616,2452968.07476,18.95,1.29183,239.62552,-2.46111,247.09176,0.00239,0.98498,8.35485,3.75294,7.46624,0.00531,61.37582,0.17747,0.17754,-0.69846,-0.69842,0,Not_seen,Not_seen,Not_seen,0
82,2446028.1367,15.6,35.6,1.637,2446028.12771,2446028.14794,29.13333,2.84083,244.57659,-3.75255,249.78495,0.00246,0.98486,8.40048,6.59339,5.20836,0.00536,59.4252,0.1737,0.17385,-0.4167,-0.41661,0,Not_seen,Not_seen,Not_seen,0
83,2452348.29567,27.7,-11.3,0.796,2452348.28689,2452348.30664,28.45,2.7962,263.73202,-3.62961,269.21979,0.00272,0.99169,8.44828,6.42581,5.48777,0.00543,53.87353,0.15927,0.15939,-0.44224,-0.44217,0,Not_seen,Not_seen,Not_seen,0
84,2446973.41667,-30.1,-71.0,0.917,2446973.41189,2446973.42265,15.5,0.93108,303.9392,-2.16729,295.89208,0.00271,1.01392,8.62163,3.09836,-8.04711,0.00565,54.02087,0.16632,0.16636,-0.7707,-0.77067,0,Not_seen,Not_seen,Not_seen,0
85,2452318.55553,32.4,-111.0,1.056,2452318.54676,2452318.5665,28.43333,2.46693,249.83209,-3.41423,256.19943,0.00271,0.98469,8.6656,5.88116,6.36734,0.00571,54.08136,0.1682,0.16831,-0.49127,-0.4912,0,Not_seen,Not_seen,Not_seen,0
86,2453086.21453,-33.9,18.4,1.715,2453086.2055,2453086.22582,29.26667,2.74194,274.56311,-3.53514,268.30515,0.00261,0.99383,8.86131,6.27708,-6.25796,0.00597,56.10943,0.18246,0.18261,-0.44301,-0.44293,0,Not_seen,Not_seen,Not_seen,0
87,2451521.24923,-33.9,18.4,1.749,2451521.24176,2451521.25856,24.2,1.90801,247.59837,-2.78188,240.09697,0.00272,0.98237,8.84485,4.68989,-7.5014,0.00595,53.89841,0.17462,0.17472,-0.60649,-0.60644,0,Not_seen,Not_seen,Not_seen,0
88,2452584.06944,29.9,56.2,1.569,2452584.05942,2452584.08196,32.45,2.97028,247.63721,-3.8268,254.03852,0.00241,0.98912,9.33417,6.79708,6.40132,0.00662,60.7616,0.2192,0.2194,-0.36882,-0.3687,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
89,2452643.07857,32.0,51.9,1.579,2452643.06957,2452643.08981,29.15,2.24044,237.49505,-3.30472,245.02826,0.00253,0.98083,9.35141,5.54517,7.5332,0.00664,57.93931,0.20978,0.20992,-0.49968,-0.4996,0,Not_seen,Not_seen,Not_seen,0
90,2451610.47953,43.3,-79.9,0.98,2451610.46902,2451610.49267,34.06667,2.68087,259.09701,-3.57364,266.14992,0.00257,0.98989,9.42391,6.25452,7.05292,0.00675,56.95272,0.20942,0.20958,-0.42897,-0.42887,0,Not_seen,Not_seen,Not_seen,0
91,2452643.09368,26.6,49.8,1.594,2452643.08377,2452643.10605,32.08333,2.75349,239.40903,-3.73138,246.28837,0.00253,0.98083,9.45117,6.48487,6.87933,0.00679,57.9066,0.21415,0.21433,-0.40308,-0.40297,0,Not_seen,Not_seen,Not_seen,0
92,2453175.16173,-33.9,18.4,1.662,2453175.15589,2453175.16903,18.91667,1.16113,305.54867,-2.38291,296.83156,0.00272,1.01347,9.40826,3.54404,-8.71712,0.00673,53.96471,0.19777,0.19783,-0.70705,-0.70701,0,Not_seen,Not_seen,Not_seen,0
93,2447062.48562,37.2,-84.1,0.986,2447062.48087,2447062.49155,15.38333,1.09634,262.47409,-2.19516,271.46339,0.00262,1.00077,9.57141,3.2915,8.9893,0.00696,55.90352,0.21203,0.21209,-0.7237,-0.72366,0,Not_seen,Not_seen,Not_seen,0
94,2453352.20014,32.5,3.7,0.7,2453352.19477,2453352.20686,17.41667,1.03955,234.78443,-2.29205,243.84621,0.00239,0.98214,9.65311,3.33161,9.06179,0.00708,61.23522,0.23622,0.2363,-0.70515,-0.7051,0,Not_seen,Not_seen,Not_seen,0
95,2451551.25167,-32.3,20.8,1.752,2451551.24148,2451551.26441,33.01667,2.90636,248.57386,-3.56245,240.60557,0.00269,0.98072,10.2601,6.46881,-7.96829,0.008,54.34155,0.23675,0.23694,-0.39111,-0.391,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
