Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Source
1380,2457603.95,-7.56925,110.82845,0.585,2457603.942,2457603.959,23.68333,2.49265,283.78886,-3.32425,287.04753,0.00257,1.01212,6.66675,5.8169,3.25867,0.00338,56.94917,0.10491,0.10499,-0.53648,-0.53643,0.75,Not_seen,Not_seen,Not_seen,ICOP
1381,2457603.95,-7.56925,110.82845,0.585,2457603.942,2457603.959,23.68333,2.49265,283.78886,-3.32425,287.04753,0.00257,1.01212,6.66675,5.8169,3.25867,0.00338,56.94917,0.10491,0.10499,-0.53648,-0.53643,0,Not_seen,Seen_ccd,Seen_ccd,ICOP
1382,2457604.238,30.48292,19.72508,0.874,2457604.232,2457604.247,21.73333,1.89316,282.59625,-2.77382,291.89624,0.00258,1.0121,10.40277,4.66698,9.3,0.00822,56.79327,0.25434,0.25448,-0.56077,-0.56069,0,Not_seen,Not_seen,Not_seen,ICOP
1383,2457604.317,33.58553,-7.11785,0.953,2457604.31,2457604.326,23,1.95216,282.53623,-2.8065,292.85629,0.00258,1.01209,11.36139,4.75866,10.32006,0.0098,56.74226,0.30294,0.30311,-0.52274,-0.52264,0.75,Not_seen,Not_seen,Not_seen,ICOP
1384,2457604.126,23.21245,57.20411,0.761,2457604.119,2457604.134,20.75,1.93787,282.52125,-2.83006,290.16406,0.00258,1.01211,9.00602,4.76793,7.64281,0.00616,56.86167,0.19099,0.19109,-0.58876,-0.5887,0.75,Not_seen,Not_seen,Not_seen,ICOP
1385,2457604.157,24.80506,46.64597,0.793,2457604.15,2457604.165,21.35,1.97799,282.47172,-2.85906,290.51644,0.00258,1.0121,9.38468,4.83705,8.04471,0.00669,56.84096,0.20727,0.20739,-0.57201,-0.57194,0.75,Not_seen,Not_seen,Not_seen,ICOP
1386,2457604.048,6.93875,79.85411,0.684,2457604.041,2457604.057,23.8,2.52927,282.56455,-3.33532,287.88496,0.00257,1.01211,7.9167,5.86459,5.32041,0.00477,56.88671,0.14771,0.14782,-0.50542,-0.50536,0,Not_seen,Not_seen,Not_seen,ICOP
1387,2457604.048,6.93875,79.85411,0.684,2457604.041,2457604.057,23.8,2.52927,282.56455,-3.33532,287.88496,0.00257,1.01211,7.9167,5.86459,5.32041,0.00477,56.88671,0.14771,0.14782,-0.50542,-0.50536,0.75,Not_seen,Not_seen,Not_seen,ICOP
1388,2457605.296,36.18928,5.40349,1.932,2457605.278,2457605.319,58.28333,5.74535,275.89236,-5.61686,295.7948,0.00261,1.01209,22.88896,11.3622,19.90244,0.03937,55.88383,1.19885,1.20081,0.62285,0.62382,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1389,2457605.046,23.81065,90.41265,1.681,2457605.027,2457605.069,59.58333,6.71637,277.13469,-6.51178,291.87287,0.0026,1.01208,19.77954,13.22815,14.73818,0.0295,55.93416,0.89909,0.9008,0.6558,0.6567,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1390,2457605.268,46.54664,20.14637,1.903,2457605.254,2457605.285,43.73333,3.45846,278.14129,-3.78977,299.6817,0.00261,1.01209,22.71347,7.24823,21.54041,0.03878,56.08112,1.18495,1.18612,0.20448,0.20507,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1391,2457605.318,34.41344,-2.89382,1.953,2457605.299,2457605.341,60.95,6.18484,275.57976,-5.96847,295.27979,0.00261,1.01209,23.11566,12.15331,19.70003,0.04014,55.82594,1.22113,1.22326,0.71309,0.71416,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1392,2457605.329,33.58553,-7.11785,1.964,2457605.309,2457605.353,62.23333,6.39258,275.44492,-6.13641,295.05017,0.00261,1.01209,23.23368,12.52899,19.60525,0.04055,55.7969,1.23282,1.23504,0.75649,0.7576,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1393,2457605.139,23.21245,57.20411,1.774,2457605.119,2457605.163,63.86667,7.2834,276.58855,-6.94724,291.8887,0.00261,1.01208,20.86618,14.23064,15.30015,0.03279,55.80912,0.99723,0.99929,0.80718,0.80824,0.75,Not_seen,Seen_ccd,Seen_ccd,ICOP
1394,2457605.161,26.29665,50.12021,1.797,2457605.142,2457605.185,62.36667,6.91559,276.38838,-6.63463,292.69067,0.00261,1.01208,21.16908,13.55023,16.30229,0.03374,55.83995,1.02663,1.02864,0.75429,0.75532,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1395,2457605.17,24.80506,46.64597,1.805,2457605.15,2457605.194,63.9,7.19536,276.35551,-6.86344,292.33108,0.00261,1.01208,21.25049,14.0588,15.97558,0.034,55.80099,1.03373,1.03583,0.80879,0.80987,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1396,2457662.853,-37.81422,144.96316,0.345,2457662.85,2457662.857,9.66667,0.45241,267.87244,-1.67675,264.38097,0.00269,0.99839,4.08912,2.12916,-3.49147,0.00127,54.49372,0.03779,0.0378,-0.947,-0.947,0.75,Not_seen,Not_seen,Not_seen,ICOP
1397,2457662.944,-7.56925,110.82845,0.436,2457662.938,2457662.95,17.25,1.73351,267.46748,-2.72969,266.16158,0.00269,0.99837,4.65022,4.4632,-1.3059,0.00165,54.444,0.04883,0.04885,-0.70669,-0.70668,0.75,Not_seen,Not_seen,Not_seen,ICOP
1398,2457663.268,33.58553,-7.11785,0.76,2457663.259,2457663.279,29.03333,2.70052,262.69178,-3.52027,268.05233,0.0027,0.99829,8.21,6.22079,5.36055,0.00512,54.31861,0.15167,0.15178,-0.46738,-0.46731,0.75,Not_seen,Not_seen,Not_seen,ICOP
1399,2457663.256,34.41344,-2.89382,0.748,2457663.247,2457663.267,28.55,2.61301,262.68301,-3.44801,268.04069,0.0027,0.99829,8.08779,6.06102,5.35768,0.00497,54.32566,0.14722,0.14732,-0.48608,-0.48602,0.75,Not_seen,Not_seen,Not_seen,ICOP
1400,2457663.224,10.62283,10.02878,0.716,2457663.215,2457663.236,29.23333,3.30643,265.21731,-4.02358,267.13624,0.00269,0.9983,7.57669,7.33002,1.91893,0.00437,54.30004,0.12916,0.12928,-0.37024,-0.37017,0.75,Not_seen,Not_seen,Not_seen,ICOP
1401,2457663.131,25.62426,42.35283,0.623,2457663.123,2457663.14,24.93333,2.46996,264.42015,-3.32905,267.69618,0.00269,0.99832,6.65967,5.79902,3.27603,0.00337,54.36554,0.09994,0.10001,-0.54134,-0.5413,0.75,Not_seen,Not_seen,Not_seen,ICOP
1402,2457663.126,26.33167,43.97167,0.618,2457663.118,2457663.135,24.73333,2.42744,264.38549,-3.29336,267.70799,0.00269,0.99832,6.61489,5.7208,3.32249,0.00333,54.36855,0.09861,0.09868,-0.54998,-0.54994,0,Not_seen,Not_seen,Not_seen,ICOP
1403,2457662.519,39.78373,-100.44588,0.011,2457662.517,2457662.521,4.78333,-0.06721,267.69683,-1.24119,266.76835,0.00268,0.99849,1.49672,1.17398,-0.92848,0.00017,54.59823,0.00508,0.00508,-1.06311,-1.06311,0.75,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1404,2457663.472,37.22966,-80.41368,0.964,2457663.461,2457663.486,35.18333,3.20688,260.75906,-3.9462,268.41523,0.0027,0.99825,10.47402,7.15309,7.65617,0.00833,54.24124,0.24624,0.24646,-0.317,-0.31687,0.75,Not_seen,Not_seen,Not_seen,ICOP
