Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Source
259,2449897.428,-30.1,-71,0.893,2449897.412,2449897.447,50.31667,4.83004,294.18194,-5.2043,293.93325,0.0027,1.01401,10.03741,10.03434,-0.2487,0.00765,54.03576,0.22533,0.22563,-0.04141,-0.04123,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
260,2422729.439,42.3,-71.1,0.914,2422729.422,2422729.461,56.2,4.89683,254.36272,-5.17571,254.49403,0.00269,0.98411,10.07339,10.07254,0.13131,0.00771,54.28852,0.22801,0.22832,-0.03598,-0.0358,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
261,2445763.169,15.6,35.6,0.897,2445763.157,2445763.184,38.88333,4.42075,260.94399,-4.96901,264.54477,0.00272,0.98896,10.05505,9.38977,3.60078,0.00768,53.81578,0.2252,0.22548,-0.10594,-0.10578,0,Not_seen,Not_seen,Not_seen,SCHAEFER/ODEH
262,2443577.468,41.3,-72.9,0.86,2443577.452,2443577.488,51.5,4.56895,265.80812,-5.12133,268.71139,0.00252,0.99068,10.11485,9.69028,2.90327,0.00777,58.00198,0.24561,0.24594,-0.06366,-0.06346,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
263,2446974.636,39.8,-105,1.902,2446974.606,2446974.673,96.55,8.17576,295.6528,-7.54879,309.04577,0.00272,1.01411,20.62765,15.72456,13.39298,0.03206,53.40125,0.93275,0.93481,0.92307,0.92415,0,Not_seen,Not_seen,Not_seen,SCHAEFER/ODEH
264,2443577.47,42.7,-73.8,0.862,2443577.454,2443577.491,52.4,4.54106,265.61678,-5.10179,268.7928,0.00252,0.99068,10.15124,9.64285,3.17602,0.00783,58.00264,0.24738,0.24771,-0.06734,-0.06714,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
265,2446974.642,33.5,-112.1,1.908,2446974.613,2446974.679,95.53333,9.01503,293.99875,-8.33387,305.20696,0.00272,1.01412,20.63109,17.3489,11.20821,0.03207,53.28311,0.931,0.93326,1.08459,1.08577,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
266,2450843.592,34.2,-118.1,1.841,2450843.555,2450843.637,118.03333,11.88531,249.28447,-11.16844,256.02623,0.00243,0.98287,24.00646,23.05375,6.74176,0.04325,58.95021,1.38928,1.39419,1.88609,1.88848,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
267,2420573.248,49.4,8.7,0.928,2420573.229,2420573.272,62.25,4.84256,271.45445,-5.26488,273.13712,0.00265,0.9924,10.24618,10.10743,1.68267,0.00797,55.03836,0.23914,0.23946,-0.02582,-0.02562,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
268,2450635.176,-33.9,18.5,0.899,2450635.159,2450635.197,53.85,4.94147,295.12062,-5.31423,293.90115,0.00265,1.01415,10.32775,10.2557,-1.21946,0.0081,55.03855,0.24295,0.24328,-0.00871,-0.00851,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
269,2446974.657,40.7,-111.9,1.923,2446974.627,2446974.695,97.5,8.12305,295.8295,-7.475,309.73465,0.00272,1.01412,20.86742,15.59805,13.90515,0.0328,53.4082,0.95445,0.95654,0.92173,0.92282,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
270,2453175.305,32.5,3.7,0.953,2453175.288,2453175.326,54.51667,4.72198,299.1954,-5.2384,302.11993,0.00271,1.0135,10.3798,9.96038,2.92453,0.00818,53.80616,0.2399,0.24021,-0.04006,-0.03988,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,SCHAEFER/ODEH
271,2452968.239,6.5,3.4,0.781,2452968.227,2452968.254,39.3,4.14801,244.67309,-4.8981,249.81112,0.00239,0.98496,10.40074,9.04611,5.13802,0.00822,61.19015,0.27392,0.27428,-0.11119,-0.11098,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
