Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Source
84,2427838.222,48.2,5.1,1.036,2427838.196,2427838.254,83.11667,6.35528,247.25742,-6.54193,252.73049,0.00239,0.98364,14.00592,12.89721,5.47307,0.01486,60.95508,0.49372,0.49469,0.40155,0.4021,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
85,2421666.262,50.2,5.1,0.934,2421666.236,2421666.294,83.56667,6.45704,271.72599,-6.71151,273.32684,0.00239,0.99198,13.26508,13.16856,1.60085,0.01334,60.95322,0.44309,0.44397,0.39981,0.40031,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
86,2448506.712,50.4,-4.4,28.11,2448506.736,2448506.682,-77.78333,5.83309,83.5662,-6.16506,72.3897,0.00245,1.0055,16.38328,11.99815,-11.17651,0.0203,59.61194,0.65946,0.66062,0.40414,0.40478,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
87,2404657.238,38,23.7,1.446,2404657.219,2404657.262,61.63333,6.02543,279.43277,-5.78587,292.039,0.00259,1.00956,17.25861,11.8113,12.60623,0.02251,56.33521,0.69106,0.69225,0.40276,0.40341,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
88,2447623.585,34,-107.2,0.937,2447623.565,2447623.61,64.85,6.24553,284.07358,-6.69692,282.84736,0.0024,0.99874,13.00016,12.94245,-1.22622,0.01282,60.75331,0.42424,0.42506,0.36637,0.36684,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
89,2420957.275,49.4,8.7,1.094,2420957.249,2420957.308,84.93333,6.39511,284.60509,-6.75142,286.47703,0.0026,0.99784,13.27855,13.14653,1.87195,0.01337,56.12096,0.40878,0.40953,0.37787,0.37829,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
90,2407285.16,38,23.7,1.703,2407285.147,2407285.177,43.31667,3.36215,234.23378,-4.37019,257.0286,0.00243,0.991,24.0533,7.73235,22.79482,0.04342,60.27164,1.42589,1.42736,0.37176,0.37248,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
91,2434482.3,51.1,5.3,0.961,2434482.272,2434482.335,90.38333,6.141,291.3166,-6.70918,294.24483,0.00245,1.00099,13.17822,12.85018,2.92823,0.01317,59.59503,0.42758,0.42838,0.35907,0.35952,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
92,2448034.995,31.6,-110.5,28.309,2448035.015,2448034.971,-63,6.04801,68.55292,-6.15483,61.21811,0.00239,1.01024,14.23042,12.20283,-7.33481,0.01534,60.95653,0.50961,0.51056,0.34112,0.34165,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
93,2437760.341,-25.8,-28.2,1.019,2437760.324,2437760.362,54.46667,5.97975,281.11399,-6.23434,273.80929,0.00242,0.99836,14.22462,12.21408,-7.3047,0.01533,60.22166,0.50305,0.50397,0.33853,0.33905,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
