Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Seen
268,2460026.04697,-41.53846,78.46154,0.823,2460026.03833,2460026.05775,27.96667,2.2801,277.25608,-3.15999,268.0744,0.00247,0.99392,10.66908,5.44009,-9.18167,0.00864,59.37815,0.27966,0.27986,-0.46838,-0.46827,N
269,2460026.02116,-41.53846,87.69231,0.797,2460026.01273,2460026.0317,27.31667,2.21321,276.96469,-3.10833,268.10667,0.00247,0.99391,10.33064,5.32154,-8.85802,0.00811,59.39814,0.26234,0.26251,-0.49054,-0.49044,N
270,2460025.99535,-41.53846,96.92308,0.771,2460025.98712,2460026.00564,26.66667,2.14927,276.67576,-3.05354,268.14171,0.00247,0.9939,9.99223,5.20281,-8.53405,0.00758,59.41782,0.24556,0.24572,-0.51244,-0.51234,N
271,2460025.96953,-41.53846,106.15385,0.745,2460025.9615,2460025.97957,26.01667,2.08522,276.38664,-2.99876,268.17674,0.00246,0.99389,9.65406,5.08398,-8.20991,0.00708,59.43732,0.22933,0.22948,-0.53404,-0.53395,N
272,2460025.94373,-41.53846,115.38462,0.719,2460025.93589,2460025.95352,25.38333,2.01971,276.09617,-2.94536,268.21053,0.00246,0.99388,9.31623,4.96507,-7.88564,0.0066,59.45668,0.21367,0.2138,-0.55535,-0.55527,N
273,2460025.91792,-41.53846,124.61538,0.694,2460025.91029,2460025.92745,24.71667,1.95376,275.80523,-2.8923,268.24402,0.00246,0.99387,8.97876,4.84606,-7.56121,0.00613,59.47586,0.19856,0.19868,-0.57637,-0.5763,N
274,2460025.8921,-41.53846,133.84615,0.668,2460025.88468,2460025.90139,24.06667,1.88939,275.51556,-2.83751,268.27904,0.00246,0.99387,8.64162,4.7269,-7.23653,0.00568,59.4948,0.18402,0.18412,-0.59709,-0.59702,N
275,2460025.8663,-41.53846,143.07692,0.642,2460025.85906,2460025.87534,23.43333,1.82356,275.22455,-2.78411,268.31282,0.00246,0.99386,8.30503,4.60767,-6.91173,0.00524,59.51358,0.17004,0.17013,-0.6175,-0.61744,N
276,2460025.84048,-41.53846,152.30769,0.616,2460025.83345,2460025.84927,22.78333,1.75898,274.93453,-2.72931,268.34783,0.00246,0.99385,7.96895,4.48829,-6.5867,0.00483,59.53213,0.15663,0.15671,-0.63761,-0.63756,N
277,2460025.81467,-41.53846,161.53846,0.59,2460025.80784,2460025.82321,22.13333,1.69429,274.64434,-2.67452,268.38283,0.00246,0.99384,7.63355,4.36881,-6.2615,0.00443,59.55049,0.14378,0.14386,-0.6574,-0.65736,N
278,2460025.78886,-41.53846,170.76923,0.564,2460025.78223,2460025.79715,21.48333,1.62643,274.35134,-2.62284,268.41507,0.00246,0.99383,7.2991,4.24927,-5.93627,0.00405,59.56873,0.13152,0.13158,-0.67687,-0.67683,N
279,2460025.76305,-41.53846,180.0,0.539,2460025.75662,2460025.77109,20.83333,1.56152,274.0608,-2.56804,268.45006,0.00246,0.99382,6.96546,4.12956,-5.61074,0.00369,59.58669,0.11982,0.11988,-0.69603,-0.696,N
280,2460025.76324,-38.46154,-180.0,0.539,2460025.75662,2460025.77152,21.45,1.72315,273.87782,-2.70121,268.54743,0.00246,0.99382,6.92617,4.42436,-5.33039,0.00365,59.58176,0.11846,0.11852,-0.66738,-0.66735,N
281,2460026.74491,-38.46154,-170.76923,1.521,2460026.72993,2460026.76363,48.53333,4.49719,284.48733,-5.05885,267.16365,0.00249,0.9942,19.76673,9.55603,-17.32368,0.02946,58.73722,0.94294,0.9442,0.31153,0.31219,S
282,2460026.71908,-38.46154,-161.53846,1.495,2460026.70432,2460026.73752,47.81667,4.42638,284.21213,-4.99648,267.20043,0.00249,0.99419,19.43007,9.42287,-17.0117,0.02848,58.76278,0.91179,0.913,0.28194,0.28257,S
283,2460026.69324,-38.46154,-152.30769,1.469,2460026.6787,2460026.71141,47.1,4.35549,283.9367,-4.93411,267.2372,0.00249,0.99418,19.09321,9.28961,-16.6995,0.02751,58.78817,0.88112,0.88227,0.25249,0.25309,S
284,2460026.66741,-38.46154,-143.07692,1.443,2460026.65309,2460026.6853,46.38333,4.28451,283.66105,-4.87174,267.27396,0.00249,0.99417,18.75617,9.15625,-16.38709,0.02655,58.81341,0.85093,0.85202,0.2232,0.22378,S
285,2460026.64157,-38.46154,-133.84615,1.417,2460026.62748,2460026.65918,45.65,4.21483,283.3863,-4.80791,267.31188,0.00248,0.99416,18.41888,9.02275,-16.07443,0.02561,58.83838,0.82121,0.82225,0.19406,0.19461,S
286,2460026.61573,-38.46154,-124.61538,1.391,2460026.60186,2460026.63307,44.93333,4.14367,283.11022,-4.74554,267.34862,0.00248,0.99414,18.08148,8.88921,-15.76159,0.02469,58.86329,0.79198,0.79296,0.1651,0.16562,S
287,2460026.5899,-38.46154,-115.38462,1.365,2460026.57625,2460026.60696,44.21667,4.07242,282.83392,-4.68316,267.38537,0.00248,0.99413,17.7439,8.75558,-15.44855,0.02379,58.88803,0.76324,0.76417,0.13631,0.13681,S
288,2460026.56406,-38.46154,-106.15385,1.34,2460026.55064,2460026.58084,43.5,4.00107,282.55741,-4.62077,267.4221,0.00248,0.99412,17.40615,8.62185,-15.13531,0.0229,58.9126,0.73499,0.73587,0.10768,0.10816,S
289,2460026.53823,-38.46154,-96.92308,1.314,2460026.52502,2460026.55473,42.78333,3.92963,282.28068,-4.55839,267.45883,0.00248,0.99411,17.06824,8.48802,-14.82185,0.02202,58.937,0.70723,0.70806,0.07924,0.07969,S
290,2460026.5124,-38.46154,-87.69231,1.288,2460026.49941,2460026.52863,42.08333,3.8567,282.00264,-4.49745,267.4944,0.00248,0.9941,16.73024,8.35415,-14.50824,0.02116,58.96132,0.67998,0.68076,0.05099,0.05142,S
291,2460026.48656,-38.46154,-78.46154,1.262,2460026.4738,2460026.50252,41.36667,3.78506,281.7255,-4.43507,267.53112,0.00248,0.99409,16.39202,8.22013,-14.19438,0.02032,58.98537,0.65322,0.65396,0.02291,0.02332,S
292,2460026.46073,-38.46154,-69.23077,1.236,2460026.44818,2460026.47641,40.65,3.71333,281.44815,-4.37268,267.56783,0.00248,0.99408,16.05366,8.08601,-13.88032,0.0195,59.00925,0.62696,0.62765,-0.00497,-0.00459,S
293,2460026.43489,-38.46154,-60.0,1.21,2460026.42257,2460026.4503,39.93333,3.64149,281.1706,-4.31029,267.60454,0.00248,0.99407,15.71517,7.95178,-13.56606,0.01869,59.03295,0.6012,0.60186,-0.03266,-0.03229,S
294,2460026.40906,-38.46154,-50.76923,1.185,2460026.39696,2460026.42419,39.21667,3.56956,280.89284,-4.2479,267.64124,0.00248,0.99406,15.37656,7.81746,-13.2516,0.0179,59.05647,0.57596,0.57657,-0.06014,-0.0598,S
295,2460026.38323,-38.46154,-41.53846,1.159,2460026.37134,2460026.39808,38.5,3.49752,280.61489,-4.18551,267.67794,0.00248,0.99405,15.03783,7.68303,-12.93694,0.01712,59.07981,0.55122,0.5518,-0.08742,-0.0871,S
296,2460026.3574,-38.46154,-32.30769,1.133,2460026.34573,2460026.37198,37.8,3.42398,280.33563,-4.12457,267.71349,0.00248,0.99404,14.69906,7.54855,-12.62214,0.01636,59.10305,0.52701,0.52755,-0.11449,-0.11418,S
297,2460026.33156,-38.46154,-23.07692,1.107,2460026.32012,2460026.34587,37.08333,3.35173,280.05727,-4.06218,267.75018,0.00247,0.99403,14.36013,7.41391,-12.30709,0.01562,59.12602,0.50331,0.50381,-0.14134,-0.14105,S
298,2460026.30573,-38.46154,-13.84615,1.081,2460026.2945,2460026.31976,36.36667,3.27938,279.77873,-3.99979,267.78687,0.00247,0.99402,14.02111,7.27917,-11.99185,0.0149,59.14881,0.48012,0.4806,-0.16797,-0.1677,N
299,2460026.2799,-38.46154,-4.61538,1.055,2460026.26889,2460026.29366,35.66667,3.20552,279.49888,-3.93886,267.82241,0.00247,0.99401,13.68209,7.14438,-11.67647,0.01419,59.17149,0.45747,0.45791,-0.19437,-0.19412,N
300,2460026.25406,-38.46154,4.61538,1.03,2460026.24328,2460026.26755,34.95,3.13295,279.21994,-3.87647,267.85909,0.00247,0.994,13.34295,7.00942,-11.36085,0.0135,59.19389,0.43534,0.43575,-0.22055,-0.22032,N
301,2460026.22823,-38.46154,13.84615,1.004,2460026.21766,2460026.24144,34.23333,3.06028,278.94082,-3.81408,267.89578,0.00247,0.99399,13.00377,6.87437,-11.04504,0.01282,59.21611,0.41374,0.41412,-0.24649,-0.24627,N
302,2460026.2024,-38.46154,23.07692,0.978,2460026.19205,2460026.21534,33.53333,2.98609,278.6604,-3.75315,267.93131,0.00247,0.99398,12.66463,6.73924,-10.72909,0.01216,59.23821,0.39267,0.39302,-0.27218,-0.27198,N
303,2460026.17656,-38.46154,32.30769,0.952,2460026.16644,2460026.18922,32.81667,2.9132,278.3809,-3.69076,267.96798,0.00247,0.99397,12.32542,6.60397,-10.41291,0.01152,59.26004,0.37214,0.37246,-0.29764,-0.29745,N
304,2460026.15073,-38.46154,41.53846,0.926,2460026.14082,2460026.16311,32.1,2.84021,278.10121,-3.62838,268.00466,0.00247,0.99396,11.98623,6.46859,-10.09655,0.0109,59.28167,0.35214,0.35244,-0.32284,-0.32266,N
305,2460026.1249,-38.46154,50.76923,0.9,2460026.11521,2460026.13701,31.4,2.76569,277.82023,-3.56744,268.04018,0.00247,0.99395,11.64714,6.33313,-9.78005,0.0103,59.30317,0.33268,0.33296,-0.34778,-0.34762,N
306,2460026.09907,-38.46154,60.0,0.875,2460026.08959,2460026.1109,30.68333,2.69247,277.54017,-3.50506,268.07685,0.00247,0.99394,11.30804,6.19753,-9.46332,0.00971,59.32441,0.31377,0.31402,-0.37247,-0.37232,N
307,2460026.07324,-38.46154,69.23077,0.849,2460026.06398,2460026.0848,29.98333,2.61772,277.25883,-3.44413,268.11237,0.00247,0.99393,10.96911,6.06185,-9.14646,0.00914,59.3455,0.2954,0.29564,-0.39688,-0.39674,N
308,2460026.0474,-38.46154,78.46154,0.823,2460026.03837,2460026.05869,29.26667,2.54428,276.97841,-3.38174,268.14903,0.00247,0.99392,10.63023,5.92602,-8.82938,0.00858,59.36633,0.27758,0.27779,-0.42103,-0.4209,N
309,2460026.02157,-38.46154,87.69231,0.797,2460026.01275,2460026.03258,28.55,2.47072,276.6978,-3.31936,268.18569,0.00247,0.99391,10.29152,5.79008,-8.51211,0.00804,59.38696,0.26031,0.26051,-0.4449,-0.44478,N
310,2460025.99574,-38.46154,96.92308,0.771,2460025.98714,2460026.00648,27.85,2.39563,276.41592,-3.25842,268.22119,0.00247,0.9939,9.95307,5.65405,-8.19473,0.00753,59.40743,0.2436,0.24377,-0.46848,-0.46838,N
311,2460025.9699,-38.46154,106.15385,0.745,2460025.96153,2460025.98037,27.13333,2.32185,276.13497,-3.19603,268.25785,0.00246,0.99389,9.6148,5.51788,-7.87712,0.00702,59.42764,0.22744,0.2276,-0.49179,-0.49169,N
312,2460025.94407,-38.46154,115.38462,0.72,2460025.93591,2460025.95427,26.43333,2.24653,275.85274,-3.13509,268.29334,0.00246,0.99388,9.2769,5.38163,-7.55939,0.00654,59.44769,0.21184,0.21198,-0.5148,-0.51471,N
313,2460025.91824,-38.46154,124.61538,0.694,2460025.9103,2460025.92816,25.71667,2.17252,275.57143,-3.0727,268.32999,0.00246,0.99387,8.93929,5.24522,-7.24144,0.00607,59.46748,0.1968,0.19693,-0.53752,-0.53744,N
314,2460025.8924,-38.46154,133.84615,0.668,2460025.88469,2460025.90205,25.0,2.09839,275.28995,-3.01031,268.36662,0.00246,0.99387,8.60212,5.1087,-6.92332,0.00562,59.48705,0.18232,0.18243,-0.55994,-0.55987,N
315,2460025.86657,-38.46154,143.07692,0.642,2460025.85907,2460025.87595,24.3,2.02273,275.0072,-2.94937,268.4021,0.00246,0.99386,8.26552,4.97209,-6.60509,0.00519,59.50646,0.16841,0.16851,-0.58205,-0.58199,N
316,2460025.84074,-38.46154,152.30769,0.616,2460025.83346,2460025.84984,23.58333,1.94836,274.72538,-2.88697,268.43873,0.00246,0.99385,7.92945,4.83533,-6.28665,0.00478,59.5256,0.15506,0.15515,-0.60386,-0.6038,N
317,2460025.81491,-38.46154,161.53846,0.591,2460025.80785,2460025.82374,22.88333,1.87246,274.44229,-2.82602,268.4742,0.00246,0.99384,7.59417,4.69849,-5.96809,0.00439,59.54457,0.14229,0.14237,-0.62535,-0.6253,N
318,2460025.78908,-38.46154,170.76923,0.565,2460025.78223,2460025.79763,22.16667,1.79787,274.16014,-2.76362,268.51082,0.00246,0.99383,7.25967,4.56149,-5.64932,0.00401,59.56327,0.13009,0.13016,-0.64653,-0.64648,N
319,2460025.76324,-38.46154,180.0,0.539,2460025.75662,2460025.77152,21.45,1.72315,273.87782,-2.70121,268.54743,0.00246,0.99382,6.92617,4.42436,-5.33039,0.00365,59.58176,0.11846,0.11852,-0.66738,-0.66735,N
320,2460025.76343,-35.38462,-180.0,0.539,2460025.75663,2460025.77192,22.01667,1.87377,273.69006,-2.83005,268.65557,0.00246,0.99382,6.88883,4.70382,-5.03449,0.00361,59.57673,0.11718,0.11725,-0.64023,-0.64019,N
321,2460026.74584,-35.38462,-170.76923,1.521,2460026.73003,2460026.7656,51.21667,4.9995,283.99141,-5.47736,267.24429,0.00249,0.9942,19.7343,10.47686,-16.74712,0.02937,58.69374,0.93918,0.94058,0.40166,0.40239,S
322,2460026.71999,-35.38462,-161.53846,1.496,2460026.70441,2460026.73946,50.46667,4.92025,283.7246,-5.40671,267.28226,0.00249,0.99419,19.39738,10.32695,-16.44234,0.02838,58.72069,0.90811,0.90944,0.37041,0.37111,S
323,2460026.69413,-35.38462,-152.30769,1.47,2460026.6788,2460026.7133,49.68333,4.84054,283.45732,-5.33642,267.31996,0.00249,0.99418,19.06027,10.17696,-16.13736,0.02741,58.74748,0.87751,0.87877,0.33932,0.33999,S
324,2460026.66828,-35.38462,-143.07692,1.444,2460026.65318,2460026.68714,48.9,4.76073,283.18982,-5.26614,267.35764,0.00249,0.99417,18.72299,10.02687,-15.83218,0.02646,58.7741,0.84738,0.84859,0.30838,0.30902,S
325,2460026.64243,-35.38462,-133.84615,1.418,2460026.62757,2460026.661,48.13333,4.67938,282.92107,-5.19736,267.39424,0.00248,0.99416,18.38558,9.87674,-15.52683,0.02552,58.80064,0.81775,0.81889,0.27762,0.27822,S
326,2460026.61657,-35.38462,-124.61538,1.392,2460026.60196,2460026.63484,47.35,4.59938,282.65315,-5.12707,267.43191,0.00248,0.99414,18.04793,9.72645,-15.22124,0.0246,58.82688,0.78858,0.78967,0.247,0.24758,S
327,2460026.59071,-35.38462,-115.38462,1.366,2460026.57633,2460026.60868,46.58333,4.52108,282.38633,-5.05489,267.47091,0.00248,0.99413,17.71003,9.57597,-14.91542,0.0237,58.85278,0.7599,0.76093,0.21655,0.2171,S
328,2460026.56486,-35.38462,-106.15385,1.34,2460026.55072,2460026.58253,45.81667,4.43942,282.11696,-4.9861,267.50749,0.00248,0.99412,17.37211,9.42552,-14.60947,0.02281,58.87876,0.73172,0.73269,0.18628,0.18681,S
329,2460026.539,-35.38462,-96.92308,1.315,2460026.5251,2460026.55638,45.03333,4.35911,281.84843,-4.9158,267.54513,0.00248,0.99411,17.03397,9.27491,-14.3033,0.02193,58.90442,0.70403,0.70494,0.15619,0.15668,S
330,2460026.51315,-35.38462,-87.69231,1.289,2460026.49949,2460026.53023,44.26667,4.27724,281.57865,-4.84701,267.58169,0.00248,0.9941,16.69573,9.12425,-13.99696,0.02108,58.93,0.67684,0.6777,0.12628,0.12675,S
331,2460026.4873,-35.38462,-78.46154,1.263,2460026.47388,2460026.50407,43.48333,4.19671,281.30972,-4.77671,267.61932,0.00248,0.99409,16.35729,8.97342,-13.6904,0.02024,58.95528,0.65014,0.65095,0.09655,0.097,S
332,2460026.46144,-35.38462,-69.23077,1.237,2460026.44825,2460026.47793,42.73333,4.11644,281.04084,-4.70603,267.65721,0.00248,0.99408,16.01869,8.82247,-13.38363,0.01941,58.98032,0.62394,0.62471,0.06701,0.06743,S
333,2460026.43559,-35.38462,-60.0,1.211,2460026.42264,2460026.45178,41.96667,4.03424,280.77048,-4.63724,267.69375,0.00248,0.99407,15.68004,8.67148,-13.07672,0.01861,59.0053,0.59825,0.59898,0.03767,0.03808,S
334,2460026.40974,-35.38462,-50.76923,1.185,2460026.39703,2460026.42562,41.18333,3.95339,280.50095,-4.56694,267.73137,0.00248,0.99406,15.34121,8.52033,-12.76958,0.01782,59.02998,0.57307,0.57375,0.00853,0.00891,S
335,2460026.38389,-35.38462,-41.53846,1.159,2460026.37141,2460026.39948,40.41667,3.87097,280.2302,-4.49814,267.7679,0.00248,0.99405,15.00233,8.36911,-12.4623,0.01704,59.05455,0.5484,0.54904,-0.0204,-0.02004,S
336,2460026.35803,-35.38462,-32.30769,1.134,2460026.3458,2460026.37332,39.63333,3.78989,279.96029,-4.42784,267.8055,0.00248,0.99404,14.66328,8.21773,-12.15479,0.01628,59.07881,0.52424,0.52484,-0.04913,-0.04879,S
337,2460026.33217,-35.38462,-23.07692,1.108,2460026.32017,2460026.34718,38.88333,3.70907,279.69045,-4.35716,267.84337,0.00247,0.99403,14.32413,8.06623,-11.84708,0.01554,59.10284,0.5006,0.50116,-0.07764,-0.07733,S
338,2460026.30632,-35.38462,-13.84615,1.082,2460026.29456,2460026.32103,38.11667,3.6263,279.41913,-4.28837,267.87989,0.00247,0.99402,13.98498,7.91467,-11.53924,0.01482,59.12678,0.47749,0.47801,-0.10593,-0.10563,S
339,2460026.28047,-35.38462,-4.61538,1.056,2460026.26895,2460026.29488,37.35,3.54342,279.14763,-4.21957,267.91641,0.00247,0.99401,13.64576,7.763,-11.23122,0.01411,59.15051,0.4549,0.45538,-0.13398,-0.13371,S
340,2460026.25462,-35.38462,4.61538,1.03,2460026.24333,2460026.26873,36.56667,3.46189,278.87697,-4.14927,267.95399,0.00247,0.994,13.30643,7.61116,-10.92297,0.01342,59.17393,0.43283,0.43327,-0.16182,-0.16156,N
341,2460026.22876,-35.38462,13.84615,1.004,2460026.21771,2460026.24258,35.81667,3.38061,278.60638,-4.07859,267.99185,0.00247,0.99399,12.96706,7.4592,-10.61453,0.01275,59.19712,0.41128,0.4117,-0.18942,-0.18918,N
342,2460026.20291,-35.38462,23.07692,0.979,2460026.19209,2460026.21644,35.05,3.29738,278.33433,-4.0098,268.02835,0.00247,0.99398,12.62774,7.30718,-10.30598,0.01209,59.22019,0.39028,0.39066,-0.21678,-0.21655,N
343,2460026.17706,-35.38462,32.30769,0.953,2460026.16648,2460026.19029,34.28333,3.21403,278.0621,-3.94101,268.06486,0.00247,0.99397,12.28843,7.15503,-9.99725,0.01146,59.24305,0.36981,0.37017,-0.24389,-0.24368,N
344,2460026.15121,-35.38462,41.53846,0.927,2460026.14087,2460026.16413,33.5,3.13202,277.79072,-3.87071,268.10243,0.00247,0.99396,11.94907,7.00273,-9.68829,0.01083,59.2656,0.34987,0.3502,-0.27075,-0.27056,N
345,2460026.12536,-35.38462,50.76923,0.901,2460026.11525,2460026.13799,32.73333,3.04843,277.51814,-3.80192,268.13893,0.00247,0.99395,11.60983,6.85035,-9.37921,0.01023,59.288,0.33048,0.33078,-0.29735,-0.29717,N
346,2460026.0995,-35.38462,60.0,0.875,2460026.08963,2460026.11184,31.98333,2.96656,277.24666,-3.73124,268.17677,0.00247,0.99394,11.27058,6.6978,-9.06989,0.00964,59.31009,0.31162,0.3119,-0.3237,-0.32354,N
347,2460026.07365,-35.38462,69.23077,0.849,2460026.06402,2460026.08569,31.21667,2.88273,276.97372,-3.66245,268.21326,0.00247,0.99393,10.93152,6.54518,-8.76047,0.00907,59.33204,0.29332,0.29358,-0.34978,-0.34963,N
348,2460026.0478,-35.38462,78.46154,0.823,2460026.0384,2460026.05955,30.45,2.79878,276.70062,-3.59365,268.24974,0.00247,0.99392,10.59259,6.39243,-8.45088,0.00852,59.35376,0.27557,0.2758,-0.37558,-0.37544,N
349,2460026.02195,-35.38462,87.69231,0.798,2460026.01279,2460026.0334,29.68333,2.7147,276.42734,-3.52486,268.28622,0.00247,0.99391,10.25384,6.23956,-8.14112,0.00799,59.37525,0.25836,0.25857,-0.40111,-0.40098,N
350,2460025.9961,-35.38462,96.92308,0.772,2460025.98718,2460026.00725,28.9,2.63198,276.15492,-3.45456,268.32377,0.00247,0.9939,9.91523,6.08654,-7.83115,0.00747,59.39644,0.24171,0.2419,-0.42637,-0.42625,N
351,2460025.97024,-35.38462,106.15385,0.746,2460025.96155,2460025.9811,28.15,2.5495,275.88258,-3.38387,268.36159,0.00246,0.99389,9.57688,5.93337,-7.52099,0.00697,59.41738,0.22561,0.22579,-0.45134,-0.45123,N
352,2460025.94439,-35.38462,115.38462,0.72,2460025.93594,2460025.95495,27.38333,2.46506,275.6088,-3.31508,268.39805,0.00246,0.99388,9.23893,5.78014,-7.21074,0.00649,59.43816,0.21008,0.21023,-0.47601,-0.47591,N
353,2460025.91854,-35.38462,124.61538,0.694,2460025.91032,2460025.92881,26.61667,2.38049,275.33485,-3.24628,268.43451,0.00246,0.99387,8.90136,5.62677,-6.90033,0.00602,59.45871,0.1951,0.19524,-0.50039,-0.5003,N
354,2460025.89269,-35.38462,133.84615,0.668,2460025.88471,2460025.90266,25.85,2.2958,275.06074,-3.17748,268.47097,0.00246,0.99387,8.56424,5.47328,-6.58977,0.00558,59.47901,0.18069,0.18082,-0.52447,-0.52439,N
355,2460025.86683,-35.38462,143.07692,0.642,2460025.8591,2460025.8765,25.06667,2.21245,274.78748,-3.10717,268.50849,0.00246,0.99386,8.2276,5.31962,-6.27899,0.00515,59.49901,0.16685,0.16696,-0.54825,-0.54818,N
356,2460025.84098,-35.38462,152.30769,0.617,2460025.83347,2460025.85036,24.31667,2.12936,274.51431,-3.03648,268.54628,0.00246,0.99385,7.89157,5.16583,-5.96804,0.00474,59.51876,0.15357,0.15367,-0.57172,-0.57166,N
357,2460025.81513,-35.38462,161.53846,0.591,2460025.80786,2460025.82421,23.55,2.04429,274.23972,-2.96767,268.58272,0.00246,0.99384,7.55638,5.01196,-5.657,0.00434,59.53833,0.14087,0.14095,-0.59487,-0.59482,N
358,2460025.78928,-35.38462,170.76923,0.565,2460025.78225,2460025.79807,22.78333,1.95909,273.96497,-2.89886,268.61915,0.00246,0.99383,7.22208,4.85795,-5.34582,0.00397,59.55766,0.12874,0.12881,-0.61771,-0.61766,N
359,2460025.76343,-35.38462,180.0,0.539,2460025.75663,2460025.77192,22.01667,1.87377,273.69006,-2.83005,268.65557,0.00246,0.99382,6.88883,4.70382,-5.03449,0.00361,59.57673,0.11718,0.11725,-0.64023,-0.64019,N
360,2460025.76359,-32.30769,-180.0,0.539,2460025.75664,2460025.77228,22.51667,2.01834,273.50114,-2.94864,268.77745,0.00246,0.99382,6.85337,4.96698,-4.72369,0.00357,59.57152,0.11597,0.11604,-0.61466,-0.61461,N
361,2460026.74671,-32.30769,-170.76923,1.522,2460026.73013,2460026.76743,53.71667,5.48533,283.49607,-5.88025,267.37557,0.00249,0.9942,19.70254,11.36558,-16.1205,0.02927,58.64743,0.93545,0.93698,0.48858,0.48938,S
362,2460026.72084,-32.30769,-161.53846,1.496,2460026.70451,2460026.74124,52.88333,5.39607,283.23632,-5.80336,267.41244,0.00249,0.99419,19.36545,11.19943,-15.82388,0.02829,58.67603,0.90446,0.90591,0.45575,0.45651,S
363,2460026.69496,-32.30769,-152.30769,1.471,2460026.67889,2460026.71505,52.06667,5.30857,282.97758,-5.72451,267.45054,0.00249,0.99418,19.02809,11.03308,-15.52704,0.02732,58.70425,0.87393,0.87531,0.42304,0.42377,S
364,2460026.66909,-32.30769,-143.07692,1.445,2460026.65328,2460026.68885,51.23333,5.21909,282.71742,-5.64762,267.48739,0.00249,0.99417,18.69062,10.86671,-15.23003,0.02637,58.73244,0.84388,0.84519,0.39051,0.39121,S
365,2460026.64322,-32.30769,-133.84615,1.419,2460026.62766,2460026.66266,50.4,5.1295,282.45706,-5.57072,267.52423,0.00248,0.99416,18.35298,10.70023,-14.93283,0.02543,58.76042,0.81432,0.81556,0.35814,0.3588,S
366,2460026.61734,-32.30769,-124.61538,1.393,2460026.60204,2460026.63647,49.58333,5.04168,282.19771,-5.49187,267.5623,0.00248,0.99415,18.01508,10.53355,-14.63541,0.02451,58.78801,0.78522,0.7864,0.32591,0.32654,S
367,2460026.59147,-32.30769,-115.38462,1.367,2460026.57642,2460026.61028,48.75,4.95187,281.93695,-5.41497,267.59912,0.00248,0.99413,17.67709,10.36684,-14.33783,0.02361,58.81556,0.75662,0.75774,0.29386,0.29447,S
368,2460026.56559,-32.30769,-106.15385,1.341,2460026.5508,2460026.58409,47.93333,4.86383,281.6772,-5.33611,267.63717,0.00248,0.99412,17.33886,10.19994,-14.04002,0.02272,58.84273,0.7285,0.72956,0.26198,0.26255,S
369,2460026.53973,-32.30769,-96.92308,1.315,2460026.52519,2460026.55791,47.11667,4.77229,281.41509,-5.26077,267.67298,0.00248,0.99411,17.00062,10.03305,-13.74211,0.02185,58.86997,0.70088,0.70188,0.23029,0.23083,S
370,2460026.51386,-32.30769,-87.69231,1.289,2460026.49957,2460026.53171,46.28333,4.68213,281.15374,-5.18386,267.70977,0.00248,0.9941,16.66216,9.866,-13.44397,0.02099,58.89686,0.67376,0.6747,0.19877,0.19928,S
371,2460026.48798,-32.30769,-78.46154,1.264,2460026.47395,2460026.50552,45.46667,4.59375,280.89341,-5.105,267.7478,0.00248,0.99409,16.32348,9.69875,-13.14561,0.02015,58.92338,0.64712,0.64801,0.16742,0.16791,S
372,2460026.46211,-32.30769,-69.23077,1.238,2460026.44833,2460026.47933,44.63333,4.50336,280.63168,-5.02809,267.78458,0.00248,0.99408,15.98474,9.53145,-12.8471,0.01933,58.94983,0.62099,0.62183,0.13628,0.13674,S
373,2460026.43624,-32.30769,-60.0,1.212,2460026.42271,2460026.45315,43.83333,4.41324,280.37001,-4.95078,267.8216,0.00248,0.99407,15.64587,9.36402,-12.54841,0.01853,58.97602,0.59537,0.59615,0.10533,0.10576,S
374,2460026.41037,-32.30769,-50.76923,1.186,2460026.39709,2460026.42696,43.0,4.32262,280.10792,-4.87387,267.85837,0.00248,0.99406,15.30689,9.19649,-12.24955,0.01774,59.00201,0.57025,0.57099,0.07457,0.07499,S
375,2460026.3845,-32.30769,-41.53846,1.16,2460026.37148,2460026.40076,42.16667,4.23187,279.84564,-4.79696,267.89513,0.00248,0.99405,14.9678,9.02883,-11.95051,0.01696,59.02777,0.54565,0.54634,0.04403,0.04442,S
376,2460026.35862,-32.30769,-32.30769,1.134,2460026.34586,2460026.37458,41.36667,4.14139,279.58341,-4.71966,267.93213,0.00248,0.99404,14.6286,8.86104,-11.65128,0.01621,59.05326,0.52156,0.5222,0.01369,0.01405,S
377,2460026.33275,-32.30769,-23.07692,1.108,2460026.32024,2460026.34839,40.53333,4.0504,279.32077,-4.64275,267.96888,0.00247,0.99403,14.28934,8.69314,-11.35189,0.01547,59.07856,0.49798,0.49859,-0.01643,-0.01609,S
378,2460026.30688,-32.30769,-13.84615,1.082,2460026.29463,2460026.3222,39.7,3.95929,279.05795,-4.56583,268.00563,0.00247,0.99402,13.95,8.52512,-11.05232,0.01475,59.10361,0.47493,0.47549,-0.04634,-0.04602,S
379,2460026.28101,-32.30769,-4.61538,1.057,2460026.269,2460026.29602,38.9,3.86843,278.79519,-4.48853,268.04262,0.00247,0.99401,13.61058,8.35696,-10.75257,0.01404,59.1284,0.4524,0.45292,-0.07602,-0.07572,S
