Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q'
773,2460024.77028,53.84615,-4.66667,28.975,2460024.76356,2460024.77867,21.75,-2.31472,97.3233,0.59591,90.56546,0.00244,0.99356,7.35663,2.91063,-6.75783,0.00412,60.07398,0.13473,0.13463,-0.80877,-0.80883
774,2460024.76956,53.84615,-4.41026,28.974,2460024.76285,2460024.77795,21.75,-2.31469,97.33159,0.59451,90.56403,0.00244,0.99356,7.36499,2.9092,-6.76755,0.00413,60.07427,0.13503,0.13494,-0.80872,-0.80878
775,2460024.76885,53.84615,-4.15385,28.973,2460024.76214,2460024.77723,21.73333,-2.31331,97.34165,0.59448,90.56447,0.00244,0.99356,7.37328,2.9078,-6.77718,0.00413,60.07462,0.13534,0.13524,-0.80868,-0.80873
776,2460024.76813,53.84615,-3.89744,28.972,2460024.76142,2460024.77652,21.73333,-2.31328,97.34994,0.59309,90.56305,0.00244,0.99356,7.38164,2.90637,-6.7869,0.00414,60.07491,0.13565,0.13555,-0.80863,-0.80869
777,2460024.76742,53.84615,-3.64103,28.972,2460024.76072,2460024.7758,21.71667,-2.3119,97.36001,0.59306,90.56349,0.00244,0.99356,7.38994,2.90497,-6.79652,0.00415,60.07526,0.13595,0.13586,-0.80858,-0.80864
778,2460024.7667,53.84615,-3.38462,28.971,2460024.76,2460024.77508,21.71667,-2.31187,97.3683,0.59167,90.56206,0.00244,0.99356,7.39831,2.90354,-6.80624,0.00416,60.07555,0.13626,0.13616,-0.80854,-0.8086
779,2460024.76599,53.84615,-3.12821,28.97,2460024.75929,2460024.77436,21.7,-2.31049,97.37837,0.59164,90.5625,0.00244,0.99356,7.40662,2.90213,-6.81587,0.00417,60.0759,0.13657,0.13647,-0.80849,-0.80855
780,2460024.76528,53.84615,-2.87179,28.97,2460024.75859,2460024.77365,21.68333,-2.30912,97.38843,0.59161,90.56294,0.00244,0.99356,7.41493,2.90073,-6.82549,0.00418,60.07624,0.13687,0.13678,-0.80844,-0.8085
781,2460024.76456,53.84615,-2.61538,28.969,2460024.75787,2460024.77293,21.68333,-2.30908,97.39672,0.59022,90.56151,0.00244,0.99356,7.42331,2.8993,-6.83521,0.00419,60.07654,0.13718,0.13709,-0.80839,-0.80845
782,2460024.76385,53.84615,-2.35897,28.968,2460024.75716,2460024.77221,21.66667,-2.30771,97.40679,0.59019,90.56195,0.00244,0.99356,7.43163,2.8979,-6.84484,0.0042,60.07688,0.13749,0.1374,-0.80835,-0.80841
783,2460024.76313,53.84615,-2.10256,28.967,2460024.75645,2460024.77149,21.66667,-2.30767,97.41508,0.5888,90.56052,0.00244,0.99356,7.44002,2.89647,-6.85456,0.00421,60.07718,0.1378,0.13771,-0.8083,-0.80836
784,2460024.76242,53.84615,-1.84615,28.967,2460024.75574,2460024.77078,21.65,-2.3063,97.42515,0.58877,90.56096,0.00244,0.99356,7.44834,2.89507,-6.86419,0.00422,60.07752,0.13811,0.13801,-0.80825,-0.80831
785,2460024.76171,53.84615,-1.58974,28.966,2460024.75502,2460024.77006,21.65,-2.30626,97.43344,0.58738,90.55953,0.00244,0.99356,7.45674,2.89364,-6.8739,0.00423,60.07781,0.13842,0.13833,-0.8082,-0.80826
786,2460024.76099,53.84615,-1.33333,28.965,2460024.75432,2460024.76934,21.63333,-2.30488,97.44351,0.58735,90.55997,0.00244,0.99356,7.46507,2.89223,-6.88353,0.00424,60.07816,0.13873,0.13864,-0.80815,-0.80821
787,2460024.76028,53.84615,-1.07692,28.965,2460024.7536,2460024.76862,21.63333,-2.30485,97.4518,0.58595,90.55854,0.00244,0.99356,7.47348,2.8908,-6.89325,0.00425,60.07845,0.13905,0.13895,-0.8081,-0.80816
788,2460024.75957,53.84615,-0.82051,28.964,2460024.75289,2460024.76791,21.61667,-2.30347,97.46186,0.58593,90.55898,0.00244,0.99356,7.48181,2.8894,-6.90288,0.00426,60.0788,0.13936,0.13926,-0.80805,-0.80811
789,2460024.75885,53.84615,-0.5641,28.963,2460024.75219,2460024.76719,21.6,-2.3021,97.47193,0.5859,90.55942,0.00244,0.99356,7.49015,2.888,-6.91251,0.00427,60.07914,0.13967,0.13957,-0.808,-0.80806
790,2460024.75814,53.84615,-0.30769,28.962,2460024.75147,2460024.76647,21.6,-2.30206,97.48022,0.58451,90.558,0.00244,0.99356,7.49857,2.88657,-6.92223,0.00428,60.07944,0.13998,0.13988,-0.80795,-0.80801
791,2460024.75743,53.84615,-0.05128,28.962,2460024.75076,2460024.76575,21.58333,-2.30068,97.49029,0.58448,90.55844,0.00244,0.99356,7.50692,2.88516,-6.93185,0.00429,60.07978,0.14029,0.1402,-0.8079,-0.80796
792,2460024.75671,53.84615,0.20513,28.961,2460024.75005,2460024.76503,21.58333,-2.30065,97.49858,0.58308,90.55701,0.00244,0.99356,7.51534,2.88373,-6.94157,0.0043,60.08007,0.14061,0.14051,-0.80785,-0.80791
793,2460024.756,53.84615,0.46154,28.96,2460024.74934,2460024.76432,21.56667,-2.29927,97.50865,0.58306,90.55745,0.00244,0.99356,7.52369,2.88233,-6.9512,0.0043,60.08042,0.14092,0.14082,-0.8078,-0.80786
794,2460024.75528,53.84615,0.71795,28.96,2460024.74862,2460024.7636,21.56667,-2.29924,97.51694,0.58166,90.55602,0.00244,0.99356,7.53212,2.8809,-6.96092,0.00431,60.08071,0.14124,0.14114,-0.80775,-0.80781
795,2460024.75457,53.84615,0.97436,28.959,2460024.74792,2460024.76288,21.55,-2.29786,97.52701,0.58164,90.55646,0.00244,0.99356,7.54048,2.87949,-6.97055,0.00432,60.08105,0.14155,0.14145,-0.8077,-0.80776
796,2460024.75386,53.84615,1.23077,28.958,2460024.74721,2460024.76216,21.53333,-2.29648,97.53708,0.58161,90.5569,0.00244,0.99356,7.54885,2.87809,-6.98018,0.00433,60.0814,0.14187,0.14177,-0.80765,-0.80771
797,2460024.75314,53.84615,1.48718,28.957,2460024.74649,2460024.76145,21.53333,-2.29645,97.54537,0.58021,90.55547,0.00244,0.99356,7.55729,2.87666,-6.9899,0.00434,60.08169,0.14219,0.14209,-0.8076,-0.80766
798,2460024.75243,53.84615,1.74359,28.957,2460024.74579,2460024.76073,21.51667,-2.29507,97.55544,0.58019,90.55591,0.00244,0.99356,7.56566,2.87526,-6.99953,0.00435,60.08203,0.1425,0.1424,-0.80754,-0.8076
799,2460024.75171,53.84615,2.0,28.956,2460024.74507,2460024.76001,21.51667,-2.29503,97.56373,0.57879,90.55448,0.00244,0.99356,7.5741,2.87382,-7.00925,0.00436,60.08232,0.14282,0.14272,-0.80749,-0.80755
800,2460024.77964,54.15385,-8.0,28.984,2460024.77277,2460024.78824,22.28333,-2.346,97.21878,0.61877,90.59821,0.00244,0.99356,7.25273,2.96477,-6.62057,0.004,60.06882,0.13094,0.13085,-0.80568,-0.80573
801,2460024.77893,54.15385,-7.74359,28.983,2460024.77206,2460024.78752,22.26667,-2.34468,97.22886,0.61874,90.59865,0.00244,0.99356,7.26097,2.96342,-6.63021,0.00401,60.06917,0.13124,0.13115,-0.80563,-0.80568
802,2460024.77822,54.15385,-7.48718,28.982,2460024.77134,2460024.78681,22.26667,-2.34469,97.23714,0.61735,90.59721,0.00244,0.99356,7.26929,2.96204,-6.63993,0.00402,60.06946,0.13154,0.13145,-0.80558,-0.80564
803,2460024.7775,54.15385,-7.23077,28.982,2460024.77064,2460024.78609,22.25,-2.34337,97.24722,0.61732,90.59765,0.00244,0.99356,7.27754,2.96069,-6.64956,0.00403,60.06981,0.13184,0.13175,-0.80553,-0.80559
804,2460024.77679,54.15385,-6.97436,28.981,2460024.76992,2460024.78537,22.25,-2.34338,97.25551,0.61594,90.59622,0.00244,0.99356,7.28586,2.95932,-6.65929,0.00404,60.0701,0.13214,0.13205,-0.80548,-0.80554
805,2460024.77608,54.15385,-6.71795,28.98,2460024.76921,2460024.78465,22.23333,-2.34206,97.26558,0.61591,90.59666,0.00244,0.99356,7.29411,2.95797,-6.66892,0.00405,60.07045,0.13244,0.13235,-0.80543,-0.80549
806,2460024.77536,54.15385,-6.46154,28.98,2460024.76851,2460024.78394,22.21667,-2.34074,97.27565,0.61588,90.5971,0.00244,0.99356,7.30237,2.95662,-6.67856,0.00406,60.07079,0.13274,0.13265,-0.80539,-0.80544
807,2460024.77465,54.15385,-6.20513,28.979,2460024.76779,2460024.78322,22.21667,-2.34075,97.28394,0.61449,90.59566,0.00244,0.99356,7.31071,2.95524,-6.68828,0.00406,60.07109,0.13305,0.13295,-0.80534,-0.80539
808,2460024.77394,54.15385,-5.94872,28.978,2460024.76708,2460024.7825,22.2,-2.33943,97.29401,0.61446,90.5961,0.00244,0.99356,7.31898,2.95389,-6.69791,0.00407,60.07143,0.13335,0.13325,-0.80529,-0.80535
809,2460024.77322,54.15385,-5.69231,28.977,2460024.76637,2460024.78178,22.2,-2.33944,97.3023,0.61307,90.59467,0.00244,0.99356,7.32732,2.95252,-6.70764,0.00408,60.07173,0.13365,0.13356,-0.80524,-0.8053
810,2460024.77251,54.15385,-5.4359,28.977,2460024.76566,2460024.78106,22.18333,-2.33812,97.31238,0.61304,90.59511,0.00244,0.99356,7.33559,2.95117,-6.71727,0.00409,60.07207,0.13396,0.13386,-0.80519,-0.80525
811,2460024.77179,54.15385,-5.17949,28.976,2460024.76494,2460024.78035,22.18333,-2.33813,97.32067,0.61166,90.59367,0.00244,0.99356,7.34394,2.94979,-6.727,0.0041,60.07236,0.13426,0.13417,-0.80514,-0.8052
812,2460024.77108,54.15385,-4.92308,28.975,2460024.76424,2460024.77963,22.16667,-2.33681,97.33074,0.61163,90.59411,0.00244,0.99356,7.35222,2.94844,-6.73663,0.00411,60.07271,0.13456,0.13447,-0.80509,-0.80515
813,2460024.77036,54.15385,-4.66667,28.975,2460024.76352,2460024.77891,22.16667,-2.33682,97.33903,0.61024,90.59267,0.00244,0.99356,7.36058,2.94707,-6.74636,0.00412,60.073,0.13487,0.13477,-0.80504,-0.8051
814,2460024.76965,54.15385,-4.41026,28.974,2460024.76281,2460024.77819,22.15,-2.3355,97.3491,0.61021,90.59311,0.00244,0.99356,7.36887,2.94571,-6.75599,0.00413,60.07335,0.13517,0.13508,-0.80499,-0.80504
815,2460024.76894,54.15385,-4.15385,28.973,2460024.76211,2460024.77748,22.13333,-2.33418,97.35918,0.61018,90.59355,0.00244,0.99356,7.37716,2.94436,-6.76562,0.00414,60.07369,0.13548,0.13538,-0.80493,-0.80499
816,2460024.76822,54.15385,-3.89744,28.972,2460024.76139,2460024.77676,22.13333,-2.33419,97.36747,0.6088,90.59212,0.00244,0.99356,7.38553,2.94299,-6.77535,0.00415,60.07398,0.13579,0.13569,-0.80488,-0.80494
817,2460024.76751,54.15385,-3.64103,28.972,2460024.76068,2460024.77604,22.11667,-2.33287,97.37754,0.60877,90.59256,0.00244,0.99356,7.39383,2.94164,-6.78498,0.00416,60.07433,0.13609,0.136,-0.80483,-0.80489
818,2460024.76679,54.15385,-3.38462,28.971,2460024.75997,2460024.77532,22.11667,-2.33288,97.38583,0.60738,90.59112,0.00244,0.99356,7.4022,2.94026,-6.79471,0.00417,60.07462,0.1364,0.1363,-0.80478,-0.80484
819,2460024.76608,54.15385,-3.12821,28.97,2460024.75926,2460024.77461,22.1,-2.33156,97.39591,0.60735,90.59156,0.00244,0.99356,7.41051,2.93891,-6.80434,0.00418,60.07497,0.13671,0.13661,-0.80473,-0.80479
820,2460024.76536,54.15385,-2.87179,28.97,2460024.75854,2460024.77389,22.1,-2.33157,97.4042,0.60596,90.59013,0.00244,0.99356,7.41889,2.93753,-6.81407,0.00419,60.07526,0.13702,0.13692,-0.80467,-0.80473
821,2460024.76465,54.15385,-2.61538,28.969,2460024.75784,2460024.77317,22.08333,-2.33025,97.41427,0.60593,90.59056,0.00244,0.99356,7.4272,2.93618,-6.82371,0.0042,60.0756,0.13733,0.13723,-0.80462,-0.80468
822,2460024.76394,54.15385,-2.35897,28.968,2460024.75713,2460024.77245,22.06667,-2.32892,97.42434,0.6059,90.591,0.00244,0.99356,7.43552,2.93483,-6.83334,0.0042,60.07595,0.13763,0.13754,-0.80457,-0.80463
823,2460024.76322,54.15385,-2.10256,28.967,2460024.75641,2460024.77174,22.06667,-2.32893,97.43264,0.60452,90.58957,0.00244,0.99356,7.44391,2.93345,-6.84307,0.00421,60.07624,0.13794,0.13785,-0.80451,-0.80457
824,2460024.76251,54.15385,-1.84615,28.967,2460024.75571,2460024.77102,22.05,-2.32761,97.44271,0.60449,90.59001,0.00244,0.99356,7.45224,2.9321,-6.8527,0.00422,60.07658,0.13825,0.13816,-0.80446,-0.80452
825,2460024.7618,54.15385,-1.58974,28.966,2460024.75499,2460024.77031,22.06667,-2.32656,97.45243,0.60419,90.59007,0.00244,0.99356,7.46058,2.93074,-6.86235,0.00423,60.07692,0.13856,0.13847,-0.80441,-0.80447
826,2460024.76109,54.15385,-1.33333,28.965,2460024.75428,2460024.76959,22.05,-2.32523,97.4625,0.60416,90.59051,0.00244,0.99356,7.46891,2.92939,-6.87199,0.00424,60.07726,0.13887,0.13878,-0.80435,-0.80441
827,2460024.76037,54.15385,-1.07692,28.965,2460024.75356,2460024.76888,22.05,-2.32524,97.47079,0.60277,90.58908,0.00244,0.99356,7.47732,2.92801,-6.88172,0.00425,60.07755,0.13919,0.13909,-0.8043,-0.80436
828,2460024.75966,54.15385,-0.82051,28.964,2460024.75286,2460024.76816,22.03333,-2.32392,97.48087,0.60274,90.58952,0.00244,0.99356,7.48565,2.92666,-6.89135,0.00426,60.07789,0.1395,0.1394,-0.80424,-0.8043
829,2460024.75895,54.15385,-0.5641,28.963,2460024.75215,2460024.76744,22.01667,-2.3226,97.49094,0.60271,90.58996,0.00244,0.99356,7.494,2.92531,-6.90099,0.00427,60.07824,0.13981,0.13971,-0.80419,-0.80425
830,2460024.75823,54.15385,-0.30769,28.963,2460024.75144,2460024.76672,22.01667,-2.32261,97.49923,0.60133,90.58852,0.00244,0.99356,7.50241,2.92393,-6.91071,0.00428,60.07853,0.14012,0.14002,-0.80413,-0.80419
831,2460024.75752,54.15385,-0.05128,28.962,2460024.75073,2460024.76601,22.0,-2.32128,97.50931,0.6013,90.58896,0.00244,0.99356,7.51076,2.92258,-6.92035,0.00429,60.07887,0.14044,0.14034,-0.80408,-0.80414
832,2460024.7568,54.15385,0.20513,28.961,2460024.75001,2460024.76529,22.0,-2.32129,97.5176,0.59991,90.58753,0.00244,0.99356,7.51918,2.9212,-6.93008,0.0043,60.07916,0.14075,0.14065,-0.80402,-0.80408
833,2460024.75609,54.15385,0.46154,28.96,2460024.74931,2460024.76457,21.98333,-2.31997,97.52768,0.59988,90.58797,0.00244,0.99356,7.52754,2.91985,-6.93971,0.00431,60.0795,0.14106,0.14097,-0.80396,-0.80402
834,2460024.75537,54.15385,0.71795,28.96,2460024.74859,2460024.76385,21.98333,-2.31998,97.53597,0.59849,90.58653,0.00244,0.99356,7.53597,2.91847,-6.94944,0.00432,60.07979,0.14138,0.14128,-0.80391,-0.80397
835,2460024.75466,54.15385,0.97436,28.959,2460024.74788,2460024.76314,21.96667,-2.31866,97.54604,0.59846,90.58697,0.00244,0.99356,7.54433,2.91712,-6.95907,0.00433,60.08014,0.1417,0.1416,-0.80385,-0.80391
836,2460024.75395,54.15385,1.23077,28.958,2460024.74718,2460024.76242,21.95,-2.31733,97.55612,0.59843,90.58741,0.00244,0.99356,7.55269,2.91577,-6.96871,0.00434,60.08048,0.14201,0.14191,-0.80379,-0.80385
837,2460024.75323,54.15385,1.48718,28.958,2460024.74646,2460024.7617,21.95,-2.31734,97.56441,0.59705,90.58597,0.00244,0.99356,7.56113,2.91439,-6.97844,0.00435,60.08077,0.14233,0.14223,-0.80374,-0.8038
838,2460024.75252,54.15385,1.74359,28.957,2460024.74575,2460024.76098,21.93333,-2.31602,97.57449,0.59702,90.58641,0.00244,0.99356,7.56951,2.91304,-6.98807,0.00436,60.08111,0.14264,0.14254,-0.80368,-0.80374
839,2460024.7518,54.15385,2.0,28.956,2460024.74503,2460024.76027,21.93333,-2.31603,97.58278,0.59563,90.58498,0.00244,0.99356,7.57795,2.91166,-6.9978,0.00437,60.0814,0.14296,0.14286,-0.80362,-0.80368
840,2460024.77974,54.46154,-8.0,28.984,2460024.77273,2460024.7885,22.7,-2.36528,97.23767,0.63522,90.62902,0.00244,0.99356,7.25653,3.0005,-6.60864,0.004,60.06795,0.13108,0.13098,-0.80202,-0.80208
841,2460024.77903,54.46154,-7.74359,28.983,2460024.77203,2460024.78778,22.68333,-2.36401,97.24775,0.63519,90.62946,0.00244,0.99356,7.26477,2.99921,-6.61828,0.00401,60.0683,0.13138,0.13128,-0.80197,-0.80202
842,2460024.77831,54.46154,-7.48718,28.983,2460024.77131,2460024.78706,22.68333,-2.36407,97.25603,0.63381,90.62802,0.00244,0.99356,7.27309,2.99788,-6.62801,0.00402,60.06859,0.13168,0.13158,-0.80191,-0.80197
843,2460024.7776,54.46154,-7.23077,28.982,2460024.7706,2460024.78634,22.66667,-2.3628,97.26611,0.63378,90.62846,0.00244,0.99356,7.28134,2.99658,-6.63765,0.00403,60.06893,0.13198,0.13188,-0.80186,-0.80192
844,2460024.77688,54.46154,-6.97436,28.981,2460024.76988,2460024.78562,22.66667,-2.36286,97.2744,0.6324,90.62702,0.00244,0.99356,7.28966,2.99526,-6.64739,0.00404,60.06922,0.13228,0.13218,-0.80181,-0.80186
845,2460024.77617,54.46154,-6.71795,28.98,2460024.76918,2460024.78491,22.65,-2.36159,97.28448,0.63237,90.62746,0.00244,0.99356,7.29792,2.99396,-6.65703,0.00405,60.06957,0.13258,0.13248,-0.80175,-0.80181
846,2460024.77545,54.46154,-6.46154,28.98,2460024.76846,2460024.78419,22.65,-2.36165,97.29277,0.63099,90.62601,0.00244,0.99356,7.30625,2.99264,-6.66676,0.00406,60.06986,0.13288,0.13279,-0.8017,-0.80176
847,2460024.77474,54.46154,-6.20513,28.979,2460024.76775,2460024.78347,22.63333,-2.36038,97.30285,0.63096,90.62645,0.00244,0.99356,7.31452,2.99134,-6.6764,0.00407,60.0702,0.13318,0.13309,-0.80164,-0.8017
848,2460024.77403,54.46154,-5.94872,28.978,2460024.76705,2460024.78275,22.61667,-2.35912,97.31293,0.63093,90.62689,0.00244,0.99356,7.32278,2.99004,-6.68604,0.00408,60.07055,0.13349,0.13339,-0.80159,-0.80165
849,2460024.77331,54.46154,-5.69231,28.978,2460024.76633,2460024.78204,22.61667,-2.35917,97.32122,0.62955,90.62545,0.00244,0.99356,7.33113,2.98872,-6.69577,0.00409,60.07084,0.13379,0.13369,-0.80153,-0.80159
850,2460024.7726,54.46154,-5.4359,28.977,2460024.76562,2460024.78132,22.6,-2.35791,97.3313,0.62952,90.62589,0.00244,0.99356,7.3394,2.98742,-6.70541,0.0041,60.07118,0.13409,0.134,-0.80148,-0.80154
851,2460024.77188,54.46154,-5.17949,28.976,2460024.76491,2460024.7806,22.6,-2.35796,97.33959,0.62814,90.62445,0.00244,0.99356,7.34775,2.9861,-6.71515,0.00411,60.07147,0.1344,0.1343,-0.80142,-0.80148
852,2460024.77117,54.46154,-4.92308,28.975,2460024.7642,2460024.77988,22.58333,-2.35669,97.34967,0.62811,90.62489,0.00244,0.99356,7.35604,2.9848,-6.72479,0.00412,60.07182,0.1347,0.1346,-0.80137,-0.80143
853,2460024.77045,54.46154,-4.66667,28.975,2460024.76348,2460024.77917,22.58333,-2.35675,97.35796,0.62673,90.62344,0.00244,0.99356,7.36439,2.98348,-6.73452,0.00412,60.07211,0.13501,0.13491,-0.80131,-0.80137
854,2460024.76974,54.46154,-4.41026,28.974,2460024.76278,2460024.77845,22.56667,-2.35548,97.36804,0.6267,90.62388,0.00244,0.99356,7.37268,2.98218,-6.74416,0.00413,60.07245,0.13531,0.13522,-0.80125,-0.80131
855,2460024.76903,54.46154,-4.15385,28.973,2460024.76207,2460024.77773,22.55,-2.35421,97.37812,0.62666,90.62432,0.00244,0.99356,7.38098,2.98088,-6.7538,0.00414,60.0728,0.13562,0.13552,-0.8012,-0.80126
856,2460024.76831,54.46154,-3.89744,28.973,2460024.76135,2460024.77701,22.55,-2.35427,97.38641,0.62528,90.62288,0.00244,0.99356,7.38934,2.97955,-6.76354,0.00415,60.07309,0.13593,0.13583,-0.80114,-0.8012
857,2460024.7676,54.46154,-3.64103,28.972,2460024.76065,2460024.7763,22.53333,-2.353,97.39649,0.62525,90.62332,0.00244,0.99356,7.39765,2.97826,-6.77318,0.00416,60.07343,0.13623,0.13613,-0.80108,-0.80114
858,2460024.76689,54.46154,-3.38462,28.971,2460024.75993,2460024.77558,22.53333,-2.35306,97.40478,0.62387,90.62187,0.00244,0.99356,7.40602,2.97693,-6.78291,0.00417,60.07372,0.13654,0.13644,-0.80103,-0.80109
859,2460024.76617,54.46154,-3.12821,28.97,2460024.75922,2460024.77486,22.51667,-2.35179,97.41487,0.62384,90.62231,0.00244,0.99356,7.41433,2.97563,-6.79255,0.00418,60.07406,0.13685,0.13675,-0.80097,-0.80103
860,2460024.76546,54.46154,-2.87179,28.97,2460024.75851,2460024.77414,22.51667,-2.35185,97.42316,0.62246,90.62087,0.00244,0.99356,7.42271,2.97431,-6.80229,0.00419,60.07435,0.13716,0.13706,-0.80091,-0.80097
861,2460024.76475,54.46154,-2.61538,28.969,2460024.7578,2460024.77343,22.5,-2.35058,97.43324,0.62243,90.62131,0.00244,0.99356,7.43103,2.97301,-6.81193,0.0042,60.07469,0.13746,0.13737,-0.80085,-0.80091
862,2460024.76403,54.46154,-2.35897,28.968,2460024.75708,2460024.77272,22.51667,-2.34957,97.44296,0.62213,90.62137,0.00244,0.99356,7.43936,2.9717,-6.82159,0.00421,60.07503,0.13777,0.13767,-0.80079,-0.80085
863,2460024.76332,54.46154,-2.10256,28.968,2460024.75638,2460024.772,22.5,-2.3483,97.45304,0.6221,90.62181,0.00244,0.99356,7.44768,2.9704,-6.83123,0.00422,60.07537,0.13808,0.13798,-0.80073,-0.8008
864,2460024.76261,54.46154,-1.84615,28.967,2460024.75567,2460024.77128,22.48333,-2.34704,97.46312,0.62207,90.62225,0.00244,0.99356,7.456,2.9691,-6.84087,0.00423,60.07571,0.13839,0.13829,-0.80068,-0.80074
865,2460024.76189,54.46154,-1.58974,28.966,2460024.75495,2460024.77057,22.48333,-2.34709,97.47141,0.62069,90.62081,0.00244,0.99356,7.4644,2.96778,-6.85061,0.00424,60.076,0.1387,0.1386,-0.80062,-0.80068
866,2460024.76118,54.46154,-1.33333,28.965,2460024.75425,2460024.76985,22.46667,-2.34582,97.4815,0.62066,90.62125,0.00244,0.99356,7.47274,2.96648,-6.86025,0.00425,60.07634,0.13901,0.13891,-0.80056,-0.80062
867,2460024.76046,54.46154,-1.07692,28.965,2460024.75353,2460024.76913,22.46667,-2.34588,97.48979,0.61928,90.61981,0.00244,0.99356,7.48114,2.96515,-6.86998,0.00426,60.07663,0.13933,0.13923,-0.8005,-0.80056
868,2460024.75975,54.46154,-0.82051,28.964,2460024.75282,2460024.76841,22.45,-2.34461,97.49987,0.61924,90.62025,0.00244,0.99356,7.48948,2.96385,-6.87962,0.00427,60.07697,0.13964,0.13954,-0.80044,-0.8005
869,2460024.75904,54.46154,-0.5641,28.963,2460024.75211,2460024.7677,22.45,-2.34466,97.50816,0.61787,90.6188,0.00244,0.99356,7.4979,2.96253,-6.88936,0.00428,60.07726,0.13995,0.13985,-0.80038,-0.80044
870,2460024.75832,54.46154,-0.30769,28.963,2460024.7514,2460024.76698,22.43333,-2.34339,97.51824,0.61783,90.61924,0.00244,0.99356,7.50624,2.96123,-6.899,0.00428,60.0776,0.14026,0.14016,-0.80032,-0.80038
871,2460024.75761,54.46154,-0.05128,28.962,2460024.75069,2460024.76626,22.41667,-2.34212,97.52833,0.6178,90.61968,0.00244,0.99356,7.51459,2.95993,-6.90864,0.00429,60.07794,0.14058,0.14048,-0.80025,-0.80032
872,2460024.7569,54.46154,0.20513,28.961,2460024.74998,2460024.76554,22.41667,-2.34218,97.53662,0.61642,90.61824,0.00244,0.99356,7.52302,2.9586,-6.91838,0.0043,60.07823,0.14089,0.14079,-0.80019,-0.80026
873,2460024.75618,54.46154,0.46154,28.96,2460024.74927,2460024.76483,22.4,-2.34091,97.5467,0.61639,90.61868,0.00244,0.99356,7.53137,2.9573,-6.92802,0.00431,60.07857,0.14121,0.14111,-0.80013,-0.80019
874,2460024.75547,54.46154,0.71795,28.96,2460024.74855,2460024.76411,22.4,-2.34096,97.55499,0.61501,90.61724,0.00244,0.99356,7.5398,2.95597,-6.93775,0.00432,60.07886,0.14152,0.14142,-0.80007,-0.80013
875,2460024.75476,54.46154,0.97436,28.959,2460024.74785,2460024.76339,22.38333,-2.33969,97.56507,0.61498,90.61767,0.00244,0.99356,7.54816,2.95467,-6.9474,0.00433,60.0792,0.14184,0.14174,-0.80001,-0.80007
876,2460024.75404,54.46154,1.23077,28.958,2460024.74713,2460024.76267,22.38333,-2.33975,97.57336,0.6136,90.61623,0.00244,0.99356,7.5566,2.95335,-6.95713,0.00434,60.07949,0.14215,0.14205,-0.79995,-0.80001
877,2460024.75333,54.46154,1.48718,28.958,2460024.74642,2460024.76196,22.36667,-2.33848,97.58345,0.61357,90.61667,0.00244,0.99356,7.56497,2.95205,-6.96678,0.00435,60.07983,0.14247,0.14237,-0.79988,-0.79995
878,2460024.75262,54.46154,1.74359,28.957,2460024.74572,2460024.76124,22.35,-2.33721,97.59353,0.61354,90.61711,0.00244,0.99356,7.57334,2.95075,-6.97642,0.00436,60.08017,0.14279,0.14268,-0.79982,-0.79988
879,2460024.7519,54.46154,2.0,28.956,2460024.745,2460024.76052,22.35,-2.33726,97.60182,0.61216,90.61567,0.00244,0.99356,7.58179,2.94942,-6.98615,0.00437,60.08046,0.1431,0.143,-0.79976,-0.79982
880,2460024.77983,54.76923,-8.0,28.984,2460024.7727,2460024.78875,23.11667,-2.3848,97.25655,0.65137,90.66003,0.00244,0.99356,7.26032,3.03617,-6.59652,0.00401,60.06706,0.13121,0.13112,-0.79837,-0.79843
881,2460024.77911,54.76923,-7.74359,28.983,2460024.77198,2460024.78803,23.11667,-2.3849,97.26484,0.64999,90.65858,0.00244,0.99356,7.26863,3.0349,-6.60626,0.00402,60.06735,0.13151,0.13142,-0.79831,-0.79837
882,2460024.7784,54.76923,-7.48718,28.983,2460024.77127,2460024.78731,23.1,-2.38369,97.27493,0.64996,90.65902,0.00244,0.99356,7.27688,3.03365,-6.61591,0.00403,60.0677,0.13181,0.13172,-0.79825,-0.79831
883,2460024.77769,54.76923,-7.23077,28.982,2460024.77057,2460024.7866,23.08333,-2.38248,97.28501,0.64993,90.65946,0.00244,0.99356,7.28513,3.0324,-6.62555,0.00404,60.06804,0.13211,0.13202,-0.79819,-0.79825
884,2460024.77697,54.76923,-6.97436,28.981,2460024.76985,2460024.78588,23.08333,-2.38258,97.2933,0.64855,90.65801,0.00244,0.99356,7.29346,3.03113,-6.63529,0.00405,60.06833,0.13242,0.13232,-0.79814,-0.79819
885,2460024.77626,54.76923,-6.71795,28.981,2460024.76914,2460024.78516,23.06667,-2.38137,97.30339,0.64852,90.65845,0.00244,0.99356,7.30171,3.02989,-6.64494,0.00405,60.06867,0.13272,0.13262,-0.79808,-0.79814
886,2460024.77555,54.76923,-6.46154,28.98,2460024.76843,2460024.78444,23.06667,-2.38147,97.31168,0.64715,90.657,0.00244,0.99356,7.31005,3.02862,-6.65468,0.00406,60.06896,0.13302,0.13292,-0.79802,-0.79808
