Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q'
786,2460264.11117,-1.53846,60.0,2.217,2460264.07647,2460264.15454,112.41667,12.75716,242.16544,-12.64571,250.63684,0.00253,0.98697,26.75613,25.40287,8.4714,0.05353,56.42434,1.64596,1.65192,2.24436,2.24719
787,2460264.08505,-1.53846,69.23077,2.191,2460264.05082,2460264.12784,110.9,12.58488,242.22911,-12.48608,250.66073,0.00253,0.98697,26.42927,25.07096,8.43161,0.05226,56.45106,1.60746,1.61321,2.19288,2.19562
788,2460264.05895,-1.53846,78.46154,2.165,2460264.02519,2460264.10115,109.38333,12.40937,242.29382,-12.33035,250.68402,0.00253,0.98697,26.10272,24.73972,8.3902,0.051,56.47792,1.56941,1.57495,2.14162,2.14427
789,2460264.03283,-1.53846,87.69231,2.139,2460263.99954,2460264.07444,107.86667,12.23777,242.35893,-12.17066,250.70757,0.00254,0.98697,25.77622,24.40843,8.34864,0.04975,56.50335,1.53175,1.53708,2.09046,2.09302
790,2460264.00672,-1.53846,96.92308,2.113,2460263.97389,2460264.04775,106.36667,12.06493,242.42489,-12.01268,250.73075,0.00254,0.98697,25.44995,24.07761,8.30587,0.04852,56.52848,1.49452,1.49965,2.03948,2.04195
791,2460263.98061,-1.53846,106.15385,2.087,2460263.94824,2460264.02106,104.86667,11.89244,242.49155,-11.85467,250.75377,0.00254,0.98697,25.12388,23.74711,8.26222,0.0473,56.55296,1.45771,1.46265,1.98866,1.99105
792,2460263.9545,-1.53846,115.38462,2.06,2460263.9226,2460263.99436,103.33333,11.7199,242.55894,-11.69707,250.77657,0.00254,0.98697,24.798,23.41697,8.21763,0.0461,56.57688,1.42133,1.42608,1.93801,1.94032
793,2460263.92839,-1.53846,124.61538,2.034,2460263.89696,2460263.96767,101.83333,11.5481,242.62701,-11.539,250.79925,0.00254,0.98697,24.4723,23.08711,8.17224,0.04492,56.60008,1.38537,1.38994,1.88751,1.88974
794,2460263.90228,-1.53846,133.84615,2.008,2460263.87131,2460263.941,100.35,11.37507,242.69588,-11.38265,250.82158,0.00254,0.98697,24.14685,22.75772,8.1257,0.04375,56.62296,1.34986,1.35424,1.8372,1.83935
795,2460263.87618,-1.53846,143.07692,1.982,2460263.84567,2460263.91431,98.83333,11.20199,242.76548,-11.22671,250.8437,0.00254,0.98697,23.8216,22.42871,8.07823,0.0426,56.64528,1.31478,1.31899,1.78706,1.78913
796,2460263.85006,-1.53846,152.30769,1.956,2460263.82002,2460263.88762,97.33333,11.03125,242.83561,-11.06856,250.86587,0.00254,0.98696,23.49649,22.09981,8.03026,0.04146,56.66657,1.28012,1.28415,1.73706,1.73905
797,2460263.82396,-1.53846,161.53846,1.93,2460263.79438,2460263.86094,95.85,10.85928,242.90654,-10.91212,250.88771,0.00254,0.98696,23.17163,21.7714,7.98117,0.04033,56.68753,1.2459,1.24977,1.68724,1.68917
798,2460263.79785,-1.53846,170.76923,1.904,2460263.76874,2460263.83425,94.33333,10.68726,242.97818,-10.7561,250.90934,0.00254,0.98696,22.84698,21.44336,7.93116,0.03923,56.70793,1.21213,1.21584,1.6376,1.63946
799,2460263.77175,-1.53846,180.0,1.878,2460263.74309,2460263.80757,92.85,10.516,243.05046,-10.59961,250.93084,0.00254,0.98696,22.52253,21.11561,7.88038,0.03814,56.72763,1.1788,1.18235,1.58813,1.58991
800,2460263.76817,1.53846,-180.0,1.874,2460263.74024,2460263.80308,90.48333,10.20643,242.39851,-10.36961,251.54761,0.00254,0.98696,22.49838,20.57604,9.14909,0.03805,56.78205,1.17744,1.18088,1.53349,1.53522
801,2460264.76041,1.53846,-170.76923,2.866,2460264.7147,2460264.81755,148.1,16.74272,239.75342,-16.41049,250.97132,0.00252,0.98703,34.94914,33.15321,11.21789,0.09017,55.6644,2.73498,2.74774,3.52162,3.5275
802,2460264.73429,1.53846,-161.53846,2.84,2460264.68905,2460264.79083,146.56667,16.56704,239.80924,-16.24862,250.98993,0.00252,0.98703,34.61843,32.81565,11.18069,0.08852,55.70538,2.68702,2.69943,3.46581,3.47152
803,2460264.70817,1.53846,-152.30769,2.814,2460264.66341,2460264.76412,145.01667,16.38976,239.86621,-16.08891,251.00819,0.00252,0.98702,34.28793,32.47867,11.14198,0.08689,55.74623,2.63943,2.6515,3.41026,3.4158
804,2460264.68205,1.53846,-143.07692,2.788,2460264.63777,2460264.7374,143.46667,16.2163,239.9232,-15.92523,251.02654,0.00252,0.98702,33.95746,32.14153,11.10334,0.08527,55.7854,2.59211,2.60385,3.35486,3.36024
805,2460264.65592,1.53846,-133.84615,2.762,2460264.61212,2460264.71068,141.93333,16.04164,239.98127,-15.76328,251.04459,0.00252,0.98702,33.62719,31.80492,11.06332,0.08367,55.82433,2.54515,2.55657,3.29971,3.30493
806,2460264.62981,1.53846,-124.61538,2.736,2460264.58648,2460264.68397,140.38333,15.86539,240.04047,-15.60349,251.06229,0.00252,0.98701,33.29713,31.46888,11.02182,0.08208,55.86312,2.49858,2.50968,3.2448,3.24988
807,2460264.60369,1.53846,-115.38462,2.71,2460264.56083,2460264.65726,138.85,15.69141,240.10003,-15.44148,251.07996,0.00252,0.98701,32.96715,31.1329,10.97994,0.08051,55.90069,2.45232,2.4631,3.19006,3.19499
808,2460264.57757,1.53846,-106.15385,2.684,2460264.5352,2460264.63054,137.3,15.51585,240.1607,-15.28164,251.0973,0.00252,0.98701,32.63739,30.7975,10.9366,0.07895,55.93811,2.40644,2.41691,3.13556,3.14034
809,2460264.55145,1.53846,-96.92308,2.657,2460264.50955,2460264.60383,135.76667,15.34258,240.22173,-15.11959,251.1146,0.00253,0.98701,32.30771,30.46217,10.89287,0.07741,55.97433,2.36089,2.37106,3.08121,3.08586
810,2460264.52533,1.53846,-87.69231,2.631,2460264.4839,2460264.57712,134.23333,15.16966,240.2835,-14.95751,251.13171,0.00253,0.987,31.97818,30.12717,10.84821,0.07588,56.00988,2.31569,2.32556,3.02706,3.03157
811,2460264.49922,1.53846,-78.46154,2.605,2460264.45826,2460264.55041,132.68333,14.99516,240.34637,-14.79759,251.14851,0.00253,0.987,31.64887,29.79275,10.80214,0.07436,56.04527,2.27089,2.28047,2.97314,2.97752
812,2460264.4731,1.53846,-69.23077,2.579,2460264.43262,2460264.5237,131.16667,14.8214,240.40989,-14.63721,251.16515,0.00253,0.987,31.3197,29.4586,10.75526,0.07286,56.07989,2.22645,2.23574,2.91939,2.92364
813,2460264.44698,1.53846,-60.0,2.553,2460264.40698,2460264.49699,129.61667,14.64761,240.4742,-14.47724,251.18159,0.00253,0.987,30.9907,29.12484,10.70738,0.07137,56.11393,2.18238,2.19139,2.86583,2.86996
814,2460264.42087,1.53846,-50.76923,2.527,2460264.38133,2460264.47029,128.1,14.47456,240.53917,-14.3168,251.19787,0.00253,0.987,30.66184,28.79137,10.65871,0.0699,56.14721,2.13868,2.14742,2.81245,2.81645
815,2460264.39475,1.53846,-41.53846,2.501,2460264.35568,2460264.44358,126.56667,14.30344,240.60457,-14.15459,251.21408,0.00253,0.98699,30.33309,28.45803,10.60952,0.06845,56.17943,2.09534,2.1038,2.75921,2.76309
816,2460264.36864,1.53846,-32.30769,2.475,2460264.33005,2460264.41688,125.03333,14.12918,240.67131,-13.9963,251.22989,0.00253,0.98699,30.00462,28.12548,10.55858,0.06701,56.21187,2.05243,2.06062,2.70621,2.70998
817,2460264.34252,1.53846,-23.07692,2.448,2460264.3044,2460264.39017,123.51667,13.95722,240.73843,-13.8358,251.24565,0.00253,0.98699,29.67624,27.79302,10.50723,0.06558,56.24316,2.00987,2.0178,2.65335,2.65701
818,2460264.31641,1.53846,-13.84615,2.422,2460264.27876,2460264.36347,121.98333,13.78369,240.80658,-13.67746,251.26112,0.00253,0.98699,29.34809,27.46115,10.45454,0.06417,56.27426,1.96773,1.9754,2.60069,2.60424
819,2460264.29029,1.53846,-4.61538,2.396,2460264.25311,2460264.33677,120.46667,13.61247,240.87511,-13.5169,251.27654,0.00253,0.98699,29.02004,27.12937,10.40143,0.06277,56.30424,1.92595,1.93337,2.54817,2.55161
820,2460264.26418,1.53846,4.61538,2.37,2460264.22747,2460264.31007,118.95,13.44163,240.94435,-13.35632,251.29179,0.00253,0.98698,28.69215,26.79795,10.34744,0.06139,56.33356,1.88456,1.89174,2.49581,2.49915
821,2460264.23807,1.53846,13.84615,2.344,2460264.20183,2460264.28338,117.43333,13.26764,241.01487,-13.19966,251.30666,0.00253,0.98698,28.36455,26.4673,10.29179,0.06003,56.36305,1.84361,1.85055,2.44369,2.44692
822,2460264.21196,1.53846,23.07692,2.318,2460264.17618,2460264.25668,115.91667,13.09754,241.0855,-13.03904,251.32158,0.00253,0.98698,28.037,26.13657,10.23607,0.05868,56.39107,1.80302,1.80973,2.39166,2.3948
823,2460264.18585,1.53846,32.30769,2.292,2460264.15053,2460264.22999,114.41667,12.92625,241.15709,-12.88014,251.33623,0.00253,0.98698,27.70968,25.80639,10.17914,0.05734,56.4188,1.76286,1.76933,2.33983,2.34287
824,2460264.15974,1.53846,41.53846,2.266,2460264.1249,2460264.2033,112.9,12.75337,241.22968,-12.72342,251.35062,0.00253,0.98698,27.38259,25.47679,10.12094,0.05602,56.44632,1.72311,1.72936,2.2882,2.29114
825,2460264.13363,1.53846,50.76923,2.24,2460264.09925,2460264.1766,111.38333,12.5844,241.30239,-12.56272,251.36504,0.00253,0.98698,27.05556,25.14712,10.06264,0.05472,56.4724,1.68374,1.68977,2.23667,2.23951
826,2460264.10752,1.53846,60.0,2.213,2460264.07361,2460264.14991,109.86667,12.41228,241.37635,-12.40595,251.3791,0.00253,0.98697,26.72882,24.81823,10.00276,0.05343,56.49862,1.64482,1.65063,2.18536,2.18811
827,2460264.08141,1.53846,69.23077,2.187,2460264.04796,2460264.12323,108.38333,12.24093,241.45091,-12.24872,251.39303,0.00253,0.98697,26.40225,24.48965,9.94212,0.05215,56.52411,1.60631,1.61191,2.1342,2.13687
828,2460264.0553,1.53846,78.46154,2.161,2460264.02231,2460264.09654,106.88333,12.07153,241.52592,-12.08972,251.40688,0.00253,0.98697,26.0758,24.16125,9.88096,0.05089,56.54861,1.56819,1.57359,2.08319,2.08577
829,2460264.0292,1.53846,87.69231,2.135,2460263.99668,2460264.06985,105.36667,11.90055,241.60189,-11.93288,251.42047,0.00254,0.98697,25.74961,23.83343,9.81858,0.04965,56.5729,1.53052,1.53571,2.03237,2.03486
830,2460264.00309,1.53846,96.92308,2.109,2460263.97103,2460264.04317,103.88333,11.73034,241.67847,-11.77559,251.43393,0.00254,0.98697,25.42358,23.50593,9.75545,0.04842,56.59647,1.49326,1.49826,1.98171,1.98412
831,2460263.97699,1.53846,106.15385,2.083,2460263.94539,2460264.01648,102.36667,11.56012,241.75578,-11.61872,251.4472,0.00254,0.98697,25.09776,23.17884,9.69143,0.04721,56.61947,1.45644,1.46124,1.93122,1.93355
832,2460263.95088,1.53846,115.38462,2.057,2460263.91975,2460263.9898,100.88333,11.39069,241.83369,-11.46139,251.46034,0.00254,0.98697,24.77211,22.85207,9.62666,0.04601,56.64177,1.42003,1.42465,1.88089,1.88314
833,2460263.92478,1.53846,124.61538,2.031,2460263.8941,2460263.96312,99.4,11.22163,241.91226,-11.30403,251.47333,0.00254,0.98697,24.44665,22.52567,9.56107,0.04483,56.66344,1.38406,1.3885,1.83073,1.83289
834,2460263.89868,1.53846,133.84615,2.005,2460263.86846,2460263.93645,97.9,11.051,241.99175,-11.14885,251.48607,0.00254,0.98697,24.12145,22.19985,9.49432,0.04366,56.68486,1.34853,1.35279,1.78076,1.78285
835,2460263.87257,1.53846,143.07692,1.979,2460263.84281,2460263.90977,96.41667,10.88272,242.07163,-10.99146,251.49874,0.00254,0.98697,23.79639,21.87419,9.42712,0.04251,56.70527,1.31342,1.31751,1.73094,1.73296
836,2460263.84648,1.53846,152.30769,1.952,2460263.81718,2460263.8831,94.93333,10.71129,242.15262,-10.838,251.51112,0.00254,0.98696,23.47164,21.54929,9.35849,0.04137,56.72574,1.27878,1.2827,1.68134,1.68328
837,2460263.82037,1.53846,161.53846,1.926,2460263.79153,2460263.85642,93.45,10.54379,242.23379,-10.68057,251.52348,0.00254,0.98696,23.14697,21.22437,9.28969,0.04025,56.7449,1.24455,1.24831,1.63186,1.63373
838,2460263.79427,1.53846,170.76923,1.9,2460263.76588,2460263.82976,91.98333,10.37511,242.31581,-10.52488,251.53563,0.00254,0.98696,22.82257,20.89999,9.21982,0.03914,56.76375,1.21077,1.21437,1.58259,1.58438
839,2460263.76817,1.53846,180.0,1.874,2460263.74024,2460263.80308,90.48333,10.20643,242.39851,-10.36961,251.54761,0.00254,0.98696,22.49838,20.57604,9.14909,0.03805,56.78205,1.17744,1.18088,1.53349,1.53522
840,2460263.76459,4.61538,-180.0,1.871,2460263.7374,2460263.79858,88.1,9.85836,241.70032,-10.1062,252.07986,0.00254,0.98696,22.47721,19.96456,10.37954,0.03798,56.84145,1.17648,1.17981,1.47186,1.47353
841,2460264.75667,4.61538,-170.76923,2.863,2460264.71181,2460264.81275,145.36667,16.27306,238.64904,-16.11717,251.8759,0.00252,0.98703,34.91974,32.39023,13.22685,0.09002,55.79835,2.7371,2.74954,3.4463,3.45203
842,2460264.73056,4.61538,-161.53846,2.837,2460264.68617,2460264.78604,143.81667,16.09912,238.71635,-15.9567,251.88419,0.00252,0.98703,34.58926,32.05582,13.16784,0.08838,55.83741,2.68899,2.7011,3.39073,3.3963
843,2460264.70444,4.61538,-152.30769,2.81,2460264.66052,2460264.75933,142.28333,15.92746,238.78385,-15.79403,251.89234,0.00252,0.98702,34.25886,31.72148,13.10849,0.08675,55.87526,2.64119,2.65297,3.33535,3.34076
844,2460264.67832,4.61538,-143.07692,2.784,2460264.63488,2460264.73262,140.73333,15.75427,238.85257,-15.63353,251.90029,0.00252,0.98702,33.92867,31.3878,13.04772,0.08513,55.91296,2.59376,2.60521,3.28025,3.28549
845,2460264.6522,4.61538,-133.84615,2.758,2460264.60924,2460264.7059,139.2,15.58338,238.92148,-15.47082,251.90809,0.00252,0.98702,33.59856,31.0542,12.98661,0.08353,55.94946,2.54664,2.55777,3.22532,3.23041
846,2460264.62608,4.61538,-124.61538,2.732,2460264.5836,2460264.67919,137.65,15.41097,238.9916,-15.31029,251.91571,0.00252,0.98701,33.26866,30.72126,12.92411,0.08195,55.98581,2.49991,2.51072,3.17065,3.17559
847,2460264.59997,4.61538,-115.38462,2.706,2460264.55795,2460264.65249,136.13333,15.23932,239.06232,-15.14931,251.92316,0.00252,0.98701,32.9389,30.38863,12.86084,0.08037,56.02138,2.45352,2.46403,3.11618,3.12098
848,2460264.57385,4.61538,-106.15385,2.68,2460264.53231,2460264.62578,134.58333,15.06768,239.13384,-14.98875,251.93044,0.00252,0.98701,32.6093,30.05643,12.7966,0.07882,56.05639,2.40749,2.4177,3.06193,3.0666
849,2460264.54774,4.61538,-96.92308,2.654,2460264.50667,2460264.59907,133.06667,14.89681,239.20595,-14.82773,251.93756,0.00253,0.98701,32.27983,29.72455,12.73161,0.07728,56.09062,2.36182,2.37172,3.00788,3.0124
850,2460264.52162,4.61538,-87.69231,2.628,2460264.48103,2460264.57236,131.51667,14.72596,239.27884,-14.66714,251.94451,0.00253,0.987,31.95054,29.3931,12.66566,0.07575,56.1243,2.31652,2.32613,2.95403,2.95843
851,2460264.49551,4.61538,-78.46154,2.601,2460264.45538,2460264.54566,130.0,14.55588,239.35233,-14.50609,251.95129,0.00253,0.987,31.62138,29.06198,12.59896,0.07423,56.15721,2.27158,2.2809,2.90037,2.90464
852,2460264.4694,4.61538,-69.23077,2.575,2460264.42975,2460264.51896,128.46667,14.38428,239.42699,-14.34723,251.95791,0.00253,0.987,31.29244,28.73151,12.53093,0.07274,56.18995,2.22703,2.23608,2.84695,2.85109
853,2460264.44328,4.61538,-60.0,2.549,2460264.4041,2460264.49226,126.95,14.215,239.50184,-14.18615,251.96437,0.00253,0.987,30.9636,28.40115,12.46253,0.07125,56.22155,2.18284,2.1916,2.79367,2.79769
854,2460264.41717,4.61538,-50.76923,2.523,2460264.37846,2460264.46556,125.41667,14.0442,239.57785,-14.02725,251.97067,0.00253,0.98699,30.63497,28.07145,12.39282,0.06978,56.25297,2.13905,2.14754,2.74062,2.74452
855,2460264.39105,4.61538,-41.53846,2.497,2460264.35281,2460264.43885,123.9,13.87572,239.65407,-13.86615,251.9768,0.00253,0.98699,30.30644,27.74187,12.32274,0.06833,56.28326,2.09561,2.10384,2.68772,2.6915
856,2460264.36494,4.61538,-32.30769,2.471,2460264.32716,2460264.41216,122.4,13.70611,239.73133,-13.70678,251.98278,0.00253,0.98699,29.97812,27.41288,12.25145,0.06689,56.31328,2.05258,2.06055,2.63502,2.63869
857,2460264.33883,4.61538,-23.07692,2.445,2460264.30153,2460264.38546,120.86667,13.53651,239.80936,-13.54784,251.9886,0.00253,0.98699,29.64998,27.08435,12.17925,0.06547,56.34274,2.00995,2.01766,2.58252,2.58607
858,2460264.31272,4.61538,-13.84615,2.419,2460264.27588,2460264.35877,119.36667,13.36771,239.88796,-13.38844,251.99427,0.00253,0.98699,29.32199,26.75615,12.10631,0.06406,56.37146,1.9677,1.97516,2.53018,2.53363
859,2460264.28661,4.61538,-4.61538,2.393,2460264.25024,2460264.33207,117.83333,13.19892,239.96732,-13.22947,251.99978,0.00253,0.98698,28.99417,26.42839,12.03247,0.06267,56.39962,1.92585,1.93306,2.47802,2.48137
860,2460264.2605,4.61538,4.61538,2.366,2460264.22459,2460264.30538,116.33333,13.03094,240.04725,-13.07004,252.00514,0.00253,0.98698,28.66651,26.10098,11.95789,0.06129,56.42705,1.88439,1.89136,2.42604,2.42928
861,2460264.2344,4.61538,13.84615,2.34,2460264.19896,2460264.27869,114.81667,12.86143,240.12828,-12.9128,252.01036,0.00253,0.98698,28.33909,25.77423,11.88208,0.05992,56.45429,1.84335,1.85009,2.37426,2.3774
862,2460264.20828,4.61538,23.07692,2.314,2460264.17331,2460264.252,113.31667,12.69426,240.20953,-12.75335,252.01541,0.00253,0.98698,28.01176,25.44761,11.80587,0.05857,56.48044,1.8027,1.80921,2.32261,2.32566
863,2460264.18218,4.61538,32.30769,2.288,2460264.14767,2460264.22532,111.81667,12.52402,240.29222,-12.59783,252.02035,0.00253,0.98698,27.68473,25.12185,11.72813,0.05724,56.50673,1.76249,1.76877,2.27121,2.27415
864,2460264.15607,4.61538,41.53846,2.262,2460264.12203,2460264.19863,110.31667,12.35768,240.37477,-12.43835,252.0251,0.00253,0.98698,27.35775,24.79603,11.65032,0.05592,56.53162,1.72265,1.72871,2.2199,2.22276
865,2460264.12997,4.61538,50.76923,2.236,2460264.09639,2460264.17196,108.81667,12.18827,240.45874,-12.28281,252.02975,0.00253,0.98698,27.03107,24.47108,11.571,0.05462,56.55663,1.68326,1.68911,2.16883,2.17159
866,2460264.10387,4.61538,60.0,2.21,2460264.07074,2460264.14528,107.33333,12.0212,240.54293,-12.12506,252.03422,0.00253,0.98697,26.7045,24.14626,11.49129,0.05333,56.58058,1.64426,1.6499,2.1179,2.12057
867,2460264.07776,4.61538,69.23077,2.184,2460264.0451,2460264.11859,105.81667,11.85417,240.62784,-11.96774,252.03855,0.00253,0.98697,26.37812,23.82191,11.41071,0.05206,56.604,1.60569,1.61112,2.06714,2.06972
868,2460264.05166,4.61538,78.46154,2.158,2460264.01946,2460264.09191,104.33333,11.68794,240.71331,-11.80996,252.04273,0.00253,0.98697,26.05191,23.4979,11.32942,0.0508,56.62671,1.56753,1.57276,2.01654,2.01904
869,2460264.02556,4.61538,87.69231,2.132,2460263.99382,2460264.06524,102.85,11.51863,240.80014,-11.65613,252.04683,0.00254,0.98697,25.726,23.17476,11.24669,0.04956,56.6495,1.52983,1.53487,1.96617,1.96859
870,2460263.99946,4.61538,96.92308,2.105,2460263.96817,2460264.03856,101.36667,11.35324,240.88687,-11.49833,252.05072,0.00254,0.98697,25.40016,22.85157,11.16385,0.04833,56.67097,1.49252,1.49736,1.91592,1.91825
871,2460263.97336,4.61538,106.15385,2.079,2460263.94253,2460264.0119,99.88333,11.18476,240.97495,-11.34447,252.05454,0.00254,0.98697,25.07462,22.52923,11.07958,0.04712,56.69251,1.45567,1.46033,1.86589,1.86814
872,2460263.94726,4.61538,115.38462,2.053,2460263.91689,2460263.98522,98.4,11.02021,241.06294,-11.18665,252.05814,0.00254,0.98697,24.74916,22.20686,10.9952,0.04593,56.71274,1.41922,1.4237,1.81597,1.81815
873,2460263.92116,4.61538,124.61538,2.027,2460263.89125,2460263.95855,96.91667,10.85258,241.15225,-11.03277,252.06167,0.00254,0.98697,24.42401,21.88535,10.90942,0.04474,56.73304,1.38323,1.38753,1.76629,1.76839
874,2460263.89506,4.61538,133.84615,2.001,2460263.8656,2460263.93189,95.45,10.68731,241.24179,-10.87668,252.06502,0.00254,0.98697,24.09898,21.56399,10.82323,0.04358,56.75235,1.34766,1.35179,1.71675,1.71877
875,2460263.86897,4.61538,143.07692,1.975,2460263.83997,2460263.90522,93.96667,10.52052,241.33232,-10.72278,252.06827,0.00254,0.98697,23.77423,21.2433,10.73595,0.04243,56.77142,1.31254,1.3165,1.66742,1.66937
876,2460263.84287,4.61538,152.30769,1.949,2460263.81432,2460263.87855,92.5,10.3561,241.42308,-10.56668,252.07133,0.00254,0.98696,23.4496,20.92278,10.64826,0.04129,56.78952,1.27785,1.28165,1.61823,1.62011
877,2460263.81678,4.61538,161.53846,1.923,2460263.78868,2460263.8519,91.03333,10.18859,241.51512,-10.41451,252.07435,0.00254,0.98696,23.12531,20.6031,10.55923,0.04018,56.80764,1.24363,1.24726,1.56928,1.57109
878,2460263.79068,4.61538,170.76923,1.897,2460263.76303,2460263.82524,89.58333,10.02346,241.60739,-10.26014,252.07717,0.00254,0.98696,22.80115,20.28359,10.46979,0.03907,56.82481,1.20983,1.21331,1.52048,1.52221
879,2460263.76459,4.61538,180.0,1.871,2460263.7374,2460263.79858,88.1,9.85836,241.70032,-10.1062,252.07986,0.00254,0.98696,22.47721,19.96456,10.37954,0.03798,56.84145,1.17648,1.17981,1.47186,1.47353
880,2460263.76097,7.69231,-180.0,1.867,2460263.73453,2460263.79403,85.68333,9.47463,240.95658,-9.80828,252.5249,0.00254,0.98696,22.45861,19.28291,11.56832,0.03792,56.90465,1.17586,1.17907,1.40339,1.405
881,2460264.75291,7.69231,-170.76923,2.859,2460264.7089,2460264.80792,142.58333,15.74184,237.50838,-15.77009,252.68613,0.00252,0.98703,34.89302,31.51193,15.17775,0.08989,55.94552,2.74025,2.75235,3.35992,3.36549
882,2460264.72679,7.69231,-161.53846,2.833,2460264.68326,2460264.7812,141.03333,15.5722,237.5864,-15.60943,252.6843,0.00252,0.98703,34.5627,31.18164,15.0979,0.08825,55.9818,2.69193,2.7037,3.30467,3.31007
883,2460264.70067,7.69231,-152.30769,2.807,2460264.65762,2460264.75449,139.5,15.40485,237.66445,-15.44658,252.6822,0.00252,0.98702,34.23246,30.85143,15.01775,0.08662,56.01691,2.64393,2.65537,3.2496,3.25485
884,2460264.67456,7.69231,-143.07692,2.781,2460264.63198,2460264.72779,137.96667,15.23455,237.74431,-15.28766,252.68015,0.00252,0.98702,33.90249,30.52222,14.93585,0.08501,56.05226,2.59633,2.60745,3.19486,3.19996
885,2460264.64844,7.69231,-133.84615,2.754,2460264.60633,2460264.70108,136.43333,15.06805,237.82369,-15.1248,252.67774,0.00252,0.98702,33.57254,30.19285,14.85405,0.08341,56.08606,2.54902,2.55983,3.14027,3.14522
886,2460264.62233,7.69231,-124.61538,2.728,2460264.58069,2460264.67438,134.9,14.8986,237.90486,-14.96587,252.67539,0.00252,0.98701,33.24286,29.86447,14.77053,0.08182,56.12008,2.50213,2.51263,3.08598,3.09079
887,2460264.59621,7.69231,-115.38462,2.702,2460264.55505,2460264.64766,133.36667,14.73295,237.98556,-14.80299,252.67267,0.00252,0.98701,32.91321,29.53594,14.6871,0.08025,56.15258,2.45553,2.46573,3.03184,3.0365
888,2460264.5701,7.69231,-106.15385,2.676,2460264.52941,2460264.62096,131.83333,14.56435,238.06804,-14.64405,252.67002,0.00252,0.98701,32.58382,29.2084,14.60198,0.0787,56.18529,2.40936,2.41926,2.97798,2.98251
889,2460264.54399,7.69231,-96.92308,2.65,2460264.50377,2460264.59426,130.3,14.39617,238.15116,-14.4851,252.66722,0.00253,0.98701,32.25459,28.88128,14.51606,0.07716,56.21735,2.36355,2.37316,2.92434,2.92873
890,2460264.51787,7.69231,-87.69231,2.624,2460264.47812,2460264.56756,128.78333,14.23031,238.23432,-14.32396,252.66414,0.00253,0.987,31.92544,28.55427,14.42982,0.07563,56.24829,2.31808,2.32741,2.87087,2.87513
891,2460264.49176,7.69231,-78.46154,2.598,2460264.45249,2460264.54086,127.25,14.06301,238.31873,-14.165,252.66105,0.00253,0.987,31.59652,28.228,14.34231,0.07412,56.27905,2.27302,2.28206,2.81764,2.82177
892,2460264.46565,7.69231,-69.23077,2.572,2460264.42684,2460264.51417,125.75,13.89651,238.40366,-14.00559,252.65778,0.00253,0.987,31.26773,27.9021,14.25411,0.07262,56.30907,2.22832,2.23709,2.7646,2.76861
893,2460264.43954,7.69231,-60.0,2.546,2460264.4012,2460264.48747,124.21667,13.73007,238.48935,-13.84662,252.65439,0.00253,0.987,30.93912,27.57668,14.16503,0.07114,56.33854,2.18401,2.1925,2.71176,2.71565
894,2460264.41343,7.69231,-50.76923,2.519,2460264.37556,2460264.46078,122.71667,13.56444,238.57557,-13.6872,252.65082,0.00253,0.98699,30.61065,27.25164,14.07526,0.06968,56.36728,2.14007,2.1483,2.65911,2.66289
895,2460264.38733,7.69231,-41.53846,2.493,2460264.34992,2460264.43409,121.2,13.39736,238.663,-13.52997,252.64726,0.00253,0.98699,30.2824,26.92733,13.98426,0.06822,56.39583,2.09655,2.10452,2.60669,2.61036
896,2460264.36122,7.69231,-32.30769,2.467,2460264.32428,2460264.4074,119.68333,13.23072,238.75105,-13.37272,252.64355,0.00253,0.98699,29.95432,26.60345,13.8925,0.06679,56.42374,2.05342,2.06113,2.55446,2.55801
897,2460264.33511,7.69231,-23.07692,2.441,2460264.29863,2460264.38071,118.18333,13.06642,238.83916,-13.21329,252.63955,0.00253,0.98699,29.62633,26.27971,13.80039,0.06537,56.45058,2.01066,2.01812,2.50238,2.50582
898,2460264.30901,7.69231,-13.84615,2.415,2460264.273,2460264.35402,116.66667,12.90066,238.92847,-13.05604,252.63556,0.00253,0.98699,29.29858,25.95669,13.70709,0.06396,56.47722,1.96831,1.97553,2.45052,2.45386
899,2460264.28289,7.69231,-4.61538,2.389,2460264.24735,2460264.32733,115.16667,12.73724,239.01783,-12.89659,252.63128,0.00253,0.98698,28.97092,25.63383,13.61345,0.06257,56.5028,1.92634,1.93332,2.3988,2.40203
900,2460264.2568,7.69231,4.61538,2.363,2460264.22171,2460264.30065,113.66667,12.57085,239.10884,-12.74108,252.62713,0.00253,0.98698,28.64355,25.31192,13.5183,0.06119,56.52853,1.88482,1.89156,2.34733,2.35046
901,2460264.2307,7.69231,13.84615,2.337,2460264.19608,2460264.27397,112.16667,12.4049,239.20045,-12.58556,252.62285,0.00253,0.98698,28.31634,24.99045,13.4224,0.05983,56.55362,1.84369,1.85021,2.29604,2.29908
902,2460264.20458,7.69231,23.07692,2.311,2460264.17043,2460264.24728,110.66667,12.24282,239.29168,-12.42609,252.61815,0.00253,0.98698,27.98919,24.66891,13.32647,0.05848,56.57734,1.80294,1.80923,2.24486,2.2478
